enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
28531,city_126,0.479,Male,No relevent experience,Full time course,Masters,Other,1,10/49,Other,,23
30346,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,15,50-99,Pvt Ltd,1,75
5168,city_10,0.895,Male,Has relevent experience,Part time course,Graduate,STEM,15,100-500,Pvt Ltd,1,14
28600,city_120,0.78,Male,No relevent experience,,,,3,,,never,129
29135,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,>4,42
28459,city_167,0.921,Male,Has relevent experience,no_enrollment,High School,,14,100-500,Pvt Ltd,1,26
33174,city_139,0.487,Male,Has relevent experience,Part time course,Graduate,STEM,5,10/49,Pvt Ltd,1,92
25849,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,14,1000-4999,Pvt Ltd,>4,38
11891,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10/49,Pvt Ltd,2,77
22381,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,1,63
15607,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,4,92
17126,city_70,0.698,Male,No relevent experience,,Graduate,Humanities,3,,,1,113
11378,city_46,0.762,,No relevent experience,no_enrollment,Graduate,STEM,4,,,never,51
10134,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,1,16
11414,city_75,0.939,Female,No relevent experience,Full time course,High School,,6,,,never,70
11383,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,4,,,never,200
32493,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,18
14073,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,11,10/49,Funded Startup,1,90
2916,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,2,32
16063,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,3,192
24259,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,2,57
11282,city_90,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,13,,,1,37
22935,city_136,0.897,,No relevent experience,,Graduate,,3,,,,92
15470,city_157,0.769,Male,No relevent experience,no_enrollment,Graduate,STEM,11,,,2,18
11557,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,never,34
20839,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,50
31486,city_69,0.856,Male,Has relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,2,182
15066,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,4,5000-9999,Pvt Ltd,1,19
28241,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,50-99,Funded Startup,>4,77
16559,city_152,0.698,Male,No relevent experience,no_enrollment,High School,,9,,,never,22
15217,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,,,never,44
28067,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,36
431,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,never,166
1496,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Funded Startup,1,20
465,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,4,22
22752,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,4,10/49,Funded Startup,2,65
20346,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,1,<10,Early Stage Startup,1,78
7531,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10/49,Pvt Ltd,4,102
14993,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,4
22825,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,40
12647,city_180,0.698,,No relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,2,43
13481,city_98,0.949,,No relevent experience,no_enrollment,Masters,STEM,4,500-999,,never,53
30991,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,168
13744,city_136,0.897,Male,Has relevent experience,,Graduate,STEM,6,100-500,NGO,1,334
7226,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,14,100-500,Pvt Ltd,>4,74
10715,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,2,50-99,Pvt Ltd,1,56
11548,city_103,0.92,,Has relevent experience,Full time course,High School,,6,<10,Pvt Ltd,,81
27081,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,9,10/49,Pvt Ltd,>4,5
22362,city_21,0.624,Male,No relevent experience,Full time course,Primary School,,7,,,never,18
605,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,>4,4
6517,city_19,0.682,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,NGO,never,113
6143,city_117,0.698,,Has relevent experience,no_enrollment,Phd,STEM,15,<10,Pvt Ltd,never,138
25907,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,4,100-500,Pvt Ltd,3,40
4647,city_100,0.887,Male,No relevent experience,no_enrollment,High School,,3,,,never,12
845,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,86
29949,city_75,0.939,Male,No relevent experience,no_enrollment,Primary School,,2,,,never,15
30105,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,48
847,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,16,10/49,Pvt Ltd,1,20
10405,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,4,35
23222,city_103,0.92,,No relevent experience,no_enrollment,Masters,STEM,15,,,>4,109
4584,city_176,0.764,,No relevent experience,Full time course,Graduate,STEM,2,,,2,58
19223,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,45
10858,city_102,0.804,Male,No relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,>4,125
26149,city_143,0.74,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,72
5880,city_64,0.6659999999999999,Female,Has relevent experience,Part time course,Graduate,STEM,5,<10,Early Stage Startup,never,15
19688,city_100,0.887,,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Public Sector,2,34
20446,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Early Stage Startup,1,244
2052,city_97,0.925,Male,Has relevent experience,Part time course,Masters,STEM,9,50-99,Pvt Ltd,4,52
31538,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,4,19
30313,city_159,0.843,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,77
15436,city_65,0.802,Female,No relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,1,144
19642,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,114
4594,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,4,47
25045,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,27
20544,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,35
7484,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,>20,5000-9999,Pvt Ltd,>4,26
14149,city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,32
6365,city_74,0.579,Male,No relevent experience,no_enrollment,Graduate,STEM,6,<10,Funded Startup,never,8
16962,city_160,0.92,Male,No relevent experience,Full time course,High School,,3,,Public Sector,1,53
12352,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,>4,127
27756,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Public Sector,2,21
23360,city_21,0.624,Male,No relevent experience,Full time course,High School,,2,,,never,116
27831,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,3,1000-4999,Pvt Ltd,1,242
28165,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,168
11757,city_64,0.6659999999999999,Male,No relevent experience,Full time course,High School,,4,,,1,41
12821,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,2,102
7354,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,8
3950,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,6,,Pvt Ltd,never,128
10495,city_123,0.738,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1,34
26627,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,3,6
16126,city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,3,10000+,Pvt Ltd,2,24
2952,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5,5000-9999,Public Sector,1,111
15026,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,<1,,,1,50
29457,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Funded Startup,1,81
10549,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,never,100
31971,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,500-999,Pvt Ltd,>4,16
9233,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,NGO,1,26
1224,city_103,0.92,,No relevent experience,Full time course,Masters,STEM,10,10000+,Public Sector,,6
872,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,18
6879,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,<1,10/49,Pvt Ltd,1,18
6803,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,10,10000+,Pvt Ltd,1,89
18468,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,66
17418,city_114,0.926,Male,No relevent experience,Full time course,High School,,6,10000+,Pvt Ltd,never,72
13319,city_21,0.624,,No relevent experience,Full time course,High School,,<1,,,never,50
31366,city_8,0.698,Male,Has relevent experience,no_enrollment,High School,,>20,,,>4,10
24933,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,10,500-999,Public Sector,4,33
225,city_173,0.878,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,,19
31024,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,2,32
6500,city_152,0.698,,No relevent experience,Full time course,Graduate,STEM,5,<10,Public Sector,1,108
27445,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,,,1,102
15444,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,278
297,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,7,,,>4,135
22227,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,130
17123,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,,,,,32
3998,city_98,0.949,Other,No relevent experience,Full time course,Graduate,STEM,9,<10,Early Stage Startup,1,59
33057,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,29
15394,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,5,,,2,121
10288,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,,1,111
8633,city_16,0.91,Male,No relevent experience,Full time course,High School,,5,,,1,67
8381,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,2,196
8120,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,,2,160
31751,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,1,100
8270,city_45,0.89,,No relevent experience,Full time course,High School,,4,,,never,326
24183,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,1,61
14103,city_64,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,15,100-500,Pvt Ltd,>4,328
29023,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,30
8914,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,2,182
18297,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,6,10000+,,>4,56
4040,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,1,154
16704,city_67,0.855,Female,No relevent experience,Full time course,Graduate,STEM,7,,,2,16
31970,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,9
4048,city_114,0.926,Male,Has relevent experience,Part time course,High School,,18,100-500,Pvt Ltd,1,13
3632,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,11,,,1,48
10496,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,,1,27
11231,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,,24
6901,city_100,0.887,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,324
13673,city_11,0.55,,Has relevent experience,no_enrollment,Masters,STEM,2,100-500,,1,56
23717,city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,72
23397,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,,1,17
5164,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,>20,1000-4999,NGO,>4,28
10059,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,56
17010,city_103,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,10,1000-4999,,2,37
31714,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,,,1,51
2823,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Funded Startup,1,51
29466,city_103,0.92,,No relevent experience,no_enrollment,High School,,2,,,never,37
3870,city_117,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,Pvt Ltd,1,59
9424,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,100-500,Other,4,16
19772,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,,21
10953,city_160,0.92,Female,Has relevent experience,no_enrollment,High School,,>20,<10,Pvt Ltd,>4,10
26029,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,2,112
13501,city_90,0.698,Other,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Public Sector,>4,11
19383,city_89,0.925,Male,No relevent experience,Part time course,High School,,1,,,never,50
189,city_71,0.884,,Has relevent experience,Part time course,Masters,STEM,13,500-999,Pvt Ltd,1,40
31753,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,2,34
13143,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,24
21595,city_21,0.624,Male,Has relevent experience,,Graduate,STEM,10,,,>4,98
25632,city_162,0.767,,Has relevent experience,no_enrollment,Masters,STEM,9,,,4,61
18002,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,182
3023,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,2,145
31405,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,8,,,3,110
24040,city_48,0.493,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,NGO,1,15
14558,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,10,,,1,164
30950,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,6
14006,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,,1,56
28005,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Funded Startup,1,134
13385,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,2,94
18257,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,NGO,>4,20
10770,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,2,67
27258,city_71,0.884,,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,never,180
15647,city_43,0.516,Female,No relevent experience,no_enrollment,Graduate,STEM,3,,,1,46
16451,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,6,100-500,,never,6
32121,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,52
28688,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,>4,116
325,city_36,0.893,Male,No relevent experience,Full time course,Graduate,STEM,10,,,never,29
287,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,4,90
19810,city_114,0.926,Male,Has relevent experience,Part time course,Masters,STEM,13,10000+,Pvt Ltd,2,42
8306,city_53,0.74,Male,No relevent experience,no_enrollment,Graduate,No Major,<1,1000-4999,Pvt Ltd,1,22
21258,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Early Stage Startup,1,35
3867,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Early Stage Startup,1,24
11930,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,67
5703,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,3,,,never,44
30798,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,2,88
30940,city_19,0.682,,No relevent experience,no_enrollment,Graduate,STEM,6,,,4,31
17629,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,19,,,3,101
12708,city_74,0.579,Male,Has relevent experience,no_enrollment,,,5,,,1,4
25361,city_105,0.794,Female,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,4,92
15549,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,1,67
9632,city_103,0.92,Female,No relevent experience,no_enrollment,Phd,STEM,8,50-99,Public Sector,1,3
17650,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Public Sector,>4,94
2104,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Funded Startup,>4,32
12594,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,6,<10,NGO,>4,78
28793,city_41,0.8270000000000001,Male,No relevent experience,Full time course,High School,,8,,,2,214
28256,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,28
19738,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,64
20462,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,>20,,,,20
