연월,업종명,이용자구분,성별,이용자수,이용건수,이용금액
202006,과실 및 채소 소매업,제주도민,여성,8399,9265,437949612
202006,관광 민예품 및 선물용품 소매업,내국인,남성,6881,7411,224828640
202006,관광 민예품 및 선물용품 소매업,내국인,여성,8758,9527,258774100
202006,관광 민예품 및 선물용품 소매업,법인,알수없음,1236,1349,99674000
202006,관광 민예품 및 선물용품 소매업,제주도민,남성,584,634,28493990
202006,관광 민예품 및 선물용품 소매업,제주도민,여성,754,833,40386950
202006,그외 기타 분류안된 오락관련 서비스업,내국인,남성,149,154,3044500
202006,그외 기타 분류안된 오락관련 서비스업,내국인,여성,156,162,2513900
202006,그외 기타 분류안된 오락관련 서비스업,법인,알수없음,20,20,820150
202006,그외 기타 분류안된 오락관련 서비스업,제주도민,남성,29,30,535250
202006,그외 기타 분류안된 오락관련 서비스업,제주도민,여성,33,35,564900
202006,그외 기타 스포츠시설 운영업,내국인,남성,245,270,18854100
202006,그외 기타 스포츠시설 운영업,내국인,여성,206,223,13031300
202006,그외 기타 스포츠시설 운영업,법인,알수없음,51,60,19823000
202006,그외 기타 종합 소매업,내국인,남성,2822,3124,133270470
202006,그외 기타 종합 소매업,내국인,여성,2335,2610,117177480
202006,그외 기타 종합 소매업,법인,알수없음,5705,8246,1037629720
202006,그외 기타 종합 소매업,제주도민,남성,19187,22554,1225224370
202006,그외 기타 종합 소매업,제주도민,여성,15736,18623,978558880
202006,기타 대형 종합 소매업,내국인,남성,8949,10189,491711550
202006,기타 대형 종합 소매업,내국인,여성,7604,8782,397692360
202006,기타 대형 종합 소매업,법인,알수없음,8605,10503,773399080
202006,기타 대형 종합 소매업,제주도민,남성,32245,37268,1947503780
202006,기타 대형 종합 소매업,제주도민,여성,37414,44309,2154705640
202006,기타 대형 종합 소매업,중국,알수없음,338,417,48285530
202006,기타 수상오락 서비스업,내국인,남성,109,128,5672100
202006,기타 수상오락 서비스업,내국인,여성,66,75,4297800
202006,기타 수상오락 서비스업,법인,알수없음,41,51,4851800
202006,기타 수상오락 서비스업,제주도민,남성,85,105,7762700
202006,기타 수상오락 서비스업,제주도민,여성,54,63,3262200
202006,기타 외국식 음식점업,내국인,남성,2130,2195,62259878
202006,기타 외국식 음식점업,내국인,여성,1115,1134,36146707
202006,기타 외국식 음식점업,법인,알수없음,3467,3763,169087238
202006,기타 외국식 음식점업,제주도민,남성,8616,8978,275957057
202006,기타 외국식 음식점업,제주도민,여성,4483,4606,141338635
202006,기타 주점업,내국인,남성,521,562,101245000
202006,기타 주점업,내국인,여성,87,93,16508120
202006,기타 주점업,법인,알수없음,1047,1112,296283600
202006,기타 주점업,제주도민,남성,4514,4882,872331333
202006,기타 주점업,제주도민,여성,659,702,111170840
202006,기타음식료품위주종합소매업,내국인,남성,14352,16097,541074680
202006,기타음식료품위주종합소매업,내국인,여성,11621,12913,433292880
202006,기타음식료품위주종합소매업,법인,알수없음,12828,15747,931665781
202006,기타음식료품위주종합소매업,제주도민,남성,51818,59684,2235549953
202006,기타음식료품위주종합소매업,제주도민,여성,37075,42897,1499576488
202006,기타음식료품위주종합소매업,중국,알수없음,37,46,1762240
202006,내항 여객 운송업,내국인,남성,3408,3458,99547500
202006,내항 여객 운송업,내국인,여성,2888,2923,83758550
202006,내항 여객 운송업,법인,알수없음,785,987,49399400
202006,내항 여객 운송업,제주도민,남성,753,896,20682000
202006,내항 여객 운송업,제주도민,여성,354,392,9771100
202006,마사지업,내국인,남성,43,44,6173000
202006,마사지업,법인,알수없음,33,34,6053000
202006,마사지업,제주도민,남성,82,96,10428000
202006,면세점,내국인,남성,32548,49827,3829414290
202006,면세점,내국인,여성,25286,39048,3100572934
202006,면세점,법인,알수없음,6666,11548,1297612205
202006,면세점,제주도민,남성,4064,5420,375038800
202006,면세점,제주도민,여성,2871,3969,308640233
202006,면세점,중국,알수없음,109,212,27509620
202006,비알콜 음료점업,기타외국,알수없음,27,31,250200
202006,비알콜 음료점업,내국인,남성,21268,23045,223947391
202006,비알콜 음료점업,내국인,여성,19109,20758,209940423
202006,비알콜 음료점업,법인,알수없음,12251,13940,219061030
202006,비알콜 음료점업,제주도민,남성,49922,56723,446276095
202006,비알콜 음료점업,제주도민,여성,54758,61350,493481153
202006,빵 및 과자류 소매업,내국인,남성,12066,12866,201742135
202006,빵 및 과자류 소매업,내국인,여성,14156,15110,232337795
202006,빵 및 과자류 소매업,법인,알수없음,9871,10860,322017222
202006,빵 및 과자류 소매업,제주도민,남성,31543,33809,402606722
202006,빵 및 과자류 소매업,제주도민,여성,40709,43801,509780822
202006,빵 및 과자류 소매업,중국,알수없음,26,28,476550
202006,서양식 음식점업,기타외국,알수없음,81,84,2423900
202006,서양식 음식점업,내국인,남성,36774,39678,869549837
202006,서양식 음식점업,내국인,여성,41755,44941,892558306
202006,서양식 음식점업,법인,알수없음,16706,18570,662961848
202006,서양식 음식점업,제주도민,남성,38638,42375,891454997
202006,서양식 음식점업,제주도민,여성,43438,47494,867138083
202006,서양식 음식점업,중국,알수없음,21,23,1415600
202006,수산물 소매업,내국인,남성,7776,8576,438116420
202006,수산물 소매업,내국인,여성,7966,8952,386898552
202006,수산물 소매업,법인,알수없음,3495,3998,701503741
202006,수산물 소매업,제주도민,남성,4231,4628,453250458
202006,수산물 소매업,제주도민,여성,3250,3519,352210980
202006,슈퍼마켓,기타외국,알수없음,51,62,1090650
202006,슈퍼마켓,내국인,남성,34460,39760,784868163
202006,슈퍼마켓,내국인,여성,22156,25250,553513503
202006,슈퍼마켓,법인,알수없음,56467,76178,4529369283
202006,슈퍼마켓,제주도민,남성,222319,264575,5724164284
202006,슈퍼마켓,제주도민,여성,167815,200083,4800114479
202006,슈퍼마켓,중국,알수없음,312,389,14255636
202006,스포츠 및 레크레이션 용품 임대업,내국인,남성,4439,4902,254510740
202006,스포츠 및 레크레이션 용품 임대업,내국인,여성,2325,2600,159808750
202006,스포츠 및 레크레이션 용품 임대업,법인,알수없음,2857,3134,612874657
202006,스포츠 및 레크레이션 용품 임대업,제주도민,남성,15947,17502,1280948204
202006,스포츠 및 레크레이션 용품 임대업,제주도민,여성,9701,10632,955059635
202006,스포츠 및 레크레이션 용품 임대업,중국,알수없음,40,51,8951900
202006,여관업,내국인,남성,10259,10838,749488117
202006,여관업,내국인,여성,6797,7170,532278374
202006,여관업,법인,알수없음,6250,9209,1420159079
202006,여관업,제주도민,남성,4562,4871,235801526
202006,여관업,제주도민,여성,1814,1955,112422321
202006,여행사업,내국인,남성,1248,1291,90767749
202006,여행사업,내국인,여성,1006,1044,62427690
202006,여행사업,법인,알수없음,499,521,177742323
202006,여행사업,제주도민,남성,89,102,9777965
202006,여행사업,제주도민,여성,50,54,4789030
202006,욕탕업,내국인,남성,1680,1833,27483800
202006,욕탕업,내국인,여성,867,945,15484800
202006,욕탕업,법인,알수없음,721,779,21245800
202006,욕탕업,제주도민,남성,4292,4746,96511100
202006,욕탕업,제주도민,여성,2582,2904,73540730
202006,육류 소매업,내국인,남성,2636,2827,131186359
202006,육류 소매업,내국인,여성,2105,2222,110317969
202006,육류 소매업,법인,알수없음,3672,4202,966041083
202006,육류 소매업,제주도민,남성,10514,11305,595161730
202006,육류 소매업,제주도민,여성,8982,9687,539129573
202006,일반유흥 주점업,내국인,남성,1170,1294,309873150
202006,일반유흥 주점업,내국인,여성,346,366,51630400
202006,일반유흥 주점업,법인,알수없음,1819,1947,782088700
202006,일반유흥 주점업,제주도민,남성,6608,7264,1513746511
202006,일반유흥 주점업,제주도민,여성,1566,1651,196132830
202006,일식 음식점업,내국인,남성,9656,9891,642815189
202006,일식 음식점업,내국인,여성,7126,7311,404853650
202006,일식 음식점업,법인,알수없음,8410,8814,960646684
202006,일식 음식점업,제주도민,남성,13591,13927,823452791
202006,일식 음식점업,제주도민,여성,8102,8258,403676410
202006,자동차 임대업,내국인,남성,9707,9777,567876770
202006,자동차 임대업,내국인,여성,5867,5948,327072514
202006,자동차 임대업,법인,알수없음,4249,4283,446005885
202006,자동차 임대업,제주도민,남성,482,500,72543440
202006,자동차 임대업,제주도민,여성,292,303,32577824
202006,전시 및 행사 대행업,내국인,남성,9746,11248,262530870
202006,전시 및 행사 대행업,내국인,여성,9188,10659,237667980
202006,전시 및 행사 대행업,법인,알수없음,1604,1918,112490230
202006,전시 및 행사 대행업,제주도민,남성,1676,2021,46028650
202006,전시 및 행사 대행업,제주도민,여성,1637,2015,61811260
202006,정기 항공 운송업,내국인,남성,9485,9014,749483298
202006,정기 항공 운송업,내국인,여성,8251,7764,659764500
202006,정기 항공 운송업,법인,알수없음,3225,4051,313090900
202006,정기 항공 운송업,제주도민,남성,1603,1636,66773900
202006,정기 항공 운송업,제주도민,여성,1257,1217,44206000
202006,중식 음식점업,내국인,남성,6818,7042,177588549
202006,중식 음식점업,내국인,여성,3624,3706,91098042
202006,중식 음식점업,법인,알수없음,11214,12425,439378850
202006,중식 음식점업,제주도민,남성,24132,25225,636893430
202006,중식 음식점업,제주도민,여성,12106,12545,321536735
202006,중식 음식점업,중국,알수없음,26,27,1119900
202006,차량용 가스 충전업,내국인,남성,2020,2133,56932719
202006,차량용 가스 충전업,내국인,여성,1007,1074,28198365
202006,차량용 가스 충전업,법인,알수없음,2424,2546,253306544
202006,차량용 가스 충전업,제주도민,남성,5063,5282,261239693
202006,차량용 가스 충전업,제주도민,여성,2704,2816,178298615
202006,차량용 주유소 운영업,내국인,남성,34470,36010,1343845425
202006,차량용 주유소 운영업,내국인,여성,18575,19353,641813055
202006,차량용 주유소 운영업,법인,알수없음,50231,55084,3526219342
202006,차량용 주유소 운영업,제주도민,남성,89895,95541,4392826381
202006,차량용 주유소 운영업,제주도민,여성,41061,42711,1876011882
202006,체인화 편의점,내국인,남성,180902,207371,1722552884
202006,체인화 편의점,내국인,여성,101692,112944,957105616
202006,체인화 편의점,법인,알수없음,68789,79810,846666751
202006,체인화 편의점,제주도민,남성,451933,535627,4112922157
202006,체인화 편의점,제주도민,여성,214310,249133,1986269249
202006,체인화 편의점,중국,알수없음,240,306,3341820
202006,택시 운송업,내국인,남성,37,37,298980
202006,택시 운송업,내국인,여성,26,26,183100
202006,택시 운송업,법인,알수없음,28,28,402140
202006,택시 운송업,제주도민,남성,76,79,482120
202006,택시 운송업,제주도민,여성,102,106,632200
202006,"피자, 햄버거, 샌드위치 및 유사 음식점업",기타외국,알수없음,20,23,282760
202006,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,남성,16269,17474,194914515
202006,"피자, 햄버거, 샌드위치 및 유사 음식점업",내국인,여성,12461,13331,146594002
202006,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,알수없음,9370,10368,223171530
202006,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,남성,41623,45351,511265320
202006,"피자, 햄버거, 샌드위치 및 유사 음식점업",제주도민,여성,34976,38160,418920116
202006,"피자, 햄버거, 샌드위치 및 유사 음식점업",중국,알수없음,29,34,450900
202006,한식 음식점업,기타외국,알수없음,185,206,5992350
202006,한식 음식점업,내국인,남성,139199,144970,5704828225
202006,한식 음식점업,내국인,여성,103504,107705,3941145956
202006,한식 음식점업,법인,알수없음,138688,156218,8865785731
202006,한식 음식점업,제주도민,남성,267514,284328,10489411613
202006,한식 음식점업,제주도민,여성,141136,149241,4941409696
