Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT)
02/07/2004,00.00.00,2.3,1171.0,-200.0,13.3
02/07/2004,01.00.00,1.7,1065.0,-200.0,10.0
02/07/2004,02.00.00,1.5,1024.0,-200.0,7.6
02/07/2004,03.00.00,0.8,873.0,-200.0,3.4
02/07/2004,04.00.00,-200.0,874.0,-200.0,3.3
02/07/2004,05.00.00,0.5,887.0,-200.0,2.9
02/07/2004,06.00.00,0.8,993.0,-200.0,5.6
02/07/2004,07.00.00,2.6,1299.0,-200.0,17.5
02/07/2004,08.00.00,4.9,1529.0,-200.0,29.0
02/07/2004,09.00.00,2.9,1320.0,-200.0,17.0
02/07/2004,10.00.00,2.8,1226.0,-200.0,15.6
02/07/2004,11.00.00,1.8,1105.0,-200.0,10.1
02/07/2004,12.00.00,1.8,1160.0,-200.0,11.7
02/07/2004,13.00.00,1.9,1125.0,-200.0,12.0
02/07/2004,14.00.00,1.7,1099.0,-200.0,11.0
02/07/2004,15.00.00,1.7,1124.0,-200.0,11.2
02/07/2004,16.00.00,1.9,1105.0,-200.0,10.5
02/07/2004,17.00.00,2.1,1035.0,-200.0,11.8
02/07/2004,18.00.00,2.4,1065.0,-200.0,13.8
02/07/2004,19.00.00,3.0,1051.0,-200.0,17.3
02/07/2004,20.00.00,2.8,1073.0,-200.0,14.2
02/07/2004,21.00.00,1.9,1008.0,-200.0,10.7
02/07/2004,22.00.00,2.1,1090.0,-200.0,12.7
02/07/2004,23.00.00,1.8,1048.0,-200.0,10.1
03/07/2004,00.00.00,2.5,1131.0,-200.0,13.1
03/07/2004,01.00.00,1.1,953.0,-200.0,7.4
03/07/2004,02.00.00,0.7,897.0,-200.0,4.6
03/07/2004,03.00.00,0.7,900.0,-200.0,4.7
03/07/2004,04.00.00,0.4,828.0,-200.0,2.8
03/07/2004,05.00.00,0.7,892.0,-200.0,4.5
03/07/2004,06.00.00,0.7,914.0,-200.0,5.9
03/07/2004,07.00.00,1.8,1096.0,-200.0,11.1
03/07/2004,08.00.00,2.3,1173.0,-200.0,14.4
03/07/2004,09.00.00,1.9,1125.0,-200.0,11.1
03/07/2004,10.00.00,1.7,1079.0,-200.0,9.9
03/07/2004,11.00.00,1.3,974.0,-200.0,8.8
03/07/2004,12.00.00,1.5,977.0,-200.0,9.9
03/07/2004,13.00.00,1.3,912.0,-200.0,7.4
03/07/2004,14.00.00,0.8,896.0,-200.0,6.1
03/07/2004,15.00.00,0.8,896.0,-200.0,6.2
03/07/2004,16.00.00,1.1,956.0,-200.0,7.1
03/07/2004,17.00.00,1.2,970.0,-200.0,8.0
03/07/2004,18.00.00,1.2,929.0,-200.0,7.3
03/07/2004,19.00.00,1.4,947.0,-200.0,8.7
03/07/2004,20.00.00,1.1,1003.0,-200.0,7.5
03/07/2004,21.00.00,1.5,1045.0,-200.0,9.0
03/07/2004,22.00.00,2.0,1125.0,-200.0,11.6
03/07/2004,23.00.00,1.9,1138.0,-200.0,10.2
04/07/2004,00.00.00,2.2,1217.0,-200.0,12.3
04/07/2004,01.00.00,1.1,983.0,-200.0,6.4
04/07/2004,02.00.00,1.1,1007.0,-200.0,7.2
04/07/2004,03.00.00,0.8,957.0,-200.0,6.1
04/07/2004,04.00.00,0.6,914.0,-200.0,4.3
04/07/2004,05.00.00,0.6,886.0,-200.0,3.8
04/07/2004,06.00.00,0.6,899.0,-200.0,4.0
04/07/2004,07.00.00,0.6,942.0,-200.0,4.2
04/07/2004,08.00.00,1.1,1022.0,-200.0,6.1
04/07/2004,09.00.00,1.0,1009.0,-200.0,6.0
04/07/2004,10.00.00,1.0,1025.0,-200.0,5.9
04/07/2004,11.00.00,1.0,977.0,-200.0,5.4
04/07/2004,12.00.00,0.8,936.0,-200.0,4.9
04/07/2004,13.00.00,0.7,884.0,-200.0,3.9
04/07/2004,14.00.00,0.4,809.0,-200.0,3.2
04/07/2004,15.00.00,0.5,852.0,-200.0,4.1
04/07/2004,16.00.00,0.6,872.0,-200.0,4.0
04/07/2004,17.00.00,0.7,839.0,-200.0,4.8
04/07/2004,18.00.00,0.9,854.0,-200.0,5.5
04/07/2004,19.00.00,1.6,971.0,-200.0,9.1
04/07/2004,20.00.00,1.6,985.0,-200.0,9.1
04/07/2004,21.00.00,1.7,1027.0,-200.0,10.1
04/07/2004,22.00.00,1.3,1012.0,-200.0,7.4
04/07/2004,23.00.00,1.9,1086.0,-200.0,9.9
05/07/2004,00.00.00,1.5,1025.0,-200.0,9.0
05/07/2004,01.00.00,0.6,848.0,-200.0,3.7
05/07/2004,02.00.00,0.4,839.0,-200.0,3.0
05/07/2004,03.00.00,0.3,814.0,-200.0,2.5
05/07/2004,04.00.00,-200.0,816.0,-200.0,2.6
05/07/2004,05.00.00,0.4,799.0,-200.0,2.4
05/07/2004,06.00.00,0.7,879.0,-200.0,5.6
05/07/2004,07.00.00,2.0,1104.0,-200.0,14.3
05/07/2004,08.00.00,3.9,1344.0,-200.0,27.7
05/07/2004,09.00.00,3.6,1226.0,-200.0,19.1
05/07/2004,10.00.00,3.2,1157.0,-200.0,15.9
05/07/2004,11.00.00,2.2,1059.0,-200.0,12.3
05/07/2004,12.00.00,2.2,1076.0,-200.0,12.2
05/07/2004,13.00.00,2.1,1066.0,-200.0,11.7
05/07/2004,14.00.00,1.8,1049.0,-200.0,10.4
05/07/2004,15.00.00,2.0,1097.0,-200.0,12.7
05/07/2004,16.00.00,1.8,1087.0,-200.0,11.1
05/07/2004,17.00.00,3.0,1269.0,-200.0,19.0
05/07/2004,18.00.00,4.3,1328.0,-200.0,24.1
05/07/2004,19.00.00,3.5,1200.0,-200.0,19.1
05/07/2004,20.00.00,2.5,1098.0,-200.0,13.6
05/07/2004,21.00.00,1.8,1058.0,-200.0,10.7
05/07/2004,22.00.00,1.9,1081.0,-200.0,11.3
05/07/2004,23.00.00,1.9,1062.0,-200.0,9.6
06/07/2004,00.00.00,1.9,1078.0,-200.0,9.8
06/07/2004,01.00.00,0.9,917.0,-200.0,4.9
06/07/2004,02.00.00,0.7,881.0,-200.0,4.1
06/07/2004,03.00.00,0.6,865.0,-200.0,3.3
06/07/2004,04.00.00,0.4,829.0,-200.0,2.2
06/07/2004,05.00.00,0.7,913.0,-200.0,4.6
06/07/2004,06.00.00,1.6,1077.0,-200.0,10.2
06/07/2004,07.00.00,3.8,1337.0,-200.0,23.3
06/07/2004,08.00.00,5.1,1467.0,-200.0,31.0
06/07/2004,09.00.00,3.4,1257.0,-200.0,17.6
06/07/2004,10.00.00,2.6,1227.0,-200.0,14.3
06/07/2004,11.00.00,2.2,1188.0,-200.0,13.7
06/07/2004,12.00.00,3.4,1301.0,-200.0,19.3
06/07/2004,13.00.00,3.4,1201.0,-200.0,19.3
06/07/2004,14.00.00,1.8,1058.0,-200.0,11.3
06/07/2004,15.00.00,2.0,1037.0,-200.0,12.7
06/07/2004,16.00.00,2.4,1055.0,-200.0,15.3
06/07/2004,17.00.00,3.8,1179.0,-200.0,22.5
06/07/2004,18.00.00,4.4,1298.0,-200.0,25.0
06/07/2004,19.00.00,3.9,1213.0,-200.0,21.1
06/07/2004,20.00.00,4.0,1233.0,-200.0,23.8
06/07/2004,21.00.00,2.5,1086.0,-200.0,14.9
06/07/2004,22.00.00,2.1,1056.0,-200.0,12.8
06/07/2004,23.00.00,2.4,1138.0,-200.0,14.3
07/07/2004,00.00.00,2.1,1112.0,-200.0,14.3
07/07/2004,01.00.00,1.6,992.0,-200.0,9.2
07/07/2004,02.00.00,0.8,895.0,-200.0,5.1
07/07/2004,03.00.00,0.5,843.0,-200.0,3.0
07/07/2004,04.00.00,0.4,828.0,-200.0,2.6
07/07/2004,05.00.00,0.5,894.0,-200.0,4.0
07/07/2004,06.00.00,1.3,1072.0,-200.0,9.9
07/07/2004,07.00.00,4.1,1425.0,-200.0,27.3
07/07/2004,08.00.00,4.1,1428.0,-200.0,27.9
07/07/2004,09.00.00,4.0,1359.0,-200.0,24.5
07/07/2004,10.00.00,2.2,1182.0,-200.0,14.2
07/07/2004,11.00.00,2.0,1117.0,-200.0,11.9
07/07/2004,12.00.00,2.0,1119.0,-200.0,13.1
07/07/2004,13.00.00,2.2,1068.0,-200.0,15.1
07/07/2004,14.00.00,2.2,1090.0,-200.0,14.1
07/07/2004,15.00.00,1.8,1056.0,-200.0,11.3
07/07/2004,16.00.00,1.8,1098.0,-200.0,10.8
07/07/2004,17.00.00,3.3,1318.0,-200.0,21.5
07/07/2004,18.00.00,4.3,1348.0,-200.0,21.8
07/07/2004,19.00.00,5.3,1502.0,-200.0,29.8
07/07/2004,20.00.00,4.3,1373.0,-200.0,22.5
07/07/2004,21.00.00,3.6,1397.0,-200.0,21.8
07/07/2004,22.00.00,2.4,1286.0,-200.0,17.1
07/07/2004,23.00.00,2.1,1222.0,-200.0,15.4
08/07/2004,00.00.00,1.2,1069.0,-200.0,10.2
08/07/2004,01.00.00,0.9,1011.0,-200.0,7.2
08/07/2004,02.00.00,0.6,962.0,-200.0,5.8
08/07/2004,03.00.00,0.5,919.0,-200.0,4.2
08/07/2004,04.00.00,-200.0,969.0,-200.0,5.1
08/07/2004,05.00.00,0.6,986.0,-200.0,5.4
08/07/2004,06.00.00,0.6,990.0,-200.0,6.2
08/07/2004,07.00.00,2.2,1296.0,-200.0,16.9
08/07/2004,08.00.00,3.2,1371.0,-200.0,23.2
08/07/2004,09.00.00,3.0,1385.0,-200.0,18.0
08/07/2004,10.00.00,2.7,1381.0,-200.0,17.6
08/07/2004,11.00.00,3.2,1396.0,-200.0,20.3
08/07/2004,12.00.00,1.4,1070.0,-200.0,10.6
08/07/2004,13.00.00,1.3,1076.0,-200.0,9.9
08/07/2004,14.00.00,1.4,1126.0,-200.0,10.7
08/07/2004,15.00.00,2.1,1225.0,-200.0,16.5
08/07/2004,16.00.00,2.4,1202.0,-200.0,16.9
08/07/2004,17.00.00,3.1,1308.0,-200.0,20.5
08/07/2004,18.00.00,3.5,1440.0,-200.0,19.4
08/07/2004,19.00.00,5.1,1611.0,-200.0,30.0
08/07/2004,20.00.00,4.5,1387.0,-200.0,24.6
08/07/2004,21.00.00,2.9,1268.0,-200.0,16.9
08/07/2004,22.00.00,2.6,1237.0,-200.0,15.8
08/07/2004,23.00.00,2.7,1302.0,-200.0,16.6
09/07/2004,00.00.00,3.2,1347.0,-200.0,19.5
09/07/2004,01.00.00,2.3,1355.0,-200.0,16.6
09/07/2004,02.00.00,1.0,1023.0,-200.0,6.2
09/07/2004,03.00.00,0.5,903.0,-200.0,2.7
09/07/2004,04.00.00,0.4,876.0,-200.0,2.3
09/07/2004,05.00.00,0.6,932.0,-200.0,3.9
09/07/2004,06.00.00,1.0,1020.0,-200.0,7.2
09/07/2004,07.00.00,2.9,1264.0,-200.0,18.1
09/07/2004,08.00.00,2.7,1179.0,-200.0,15.1
09/07/2004,09.00.00,1.8,1079.0,-200.0,9.7
09/07/2004,10.00.00,1.8,1036.0,-200.0,9.4
09/07/2004,11.00.00,1.7,1002.0,-200.0,9.6
09/07/2004,12.00.00,1.5,995.0,-200.0,9.5
09/07/2004,13.00.00,1.7,1008.0,-200.0,9.6
09/07/2004,14.00.00,1.3,978.0,-200.0,9.6
09/07/2004,15.00.00,1.5,989.0,-200.0,10.3
09/07/2004,16.00.00,1.5,961.0,-200.0,10.2
09/07/2004,17.00.00,2.3,1009.0,-200.0,14.0
09/07/2004,18.00.00,2.2,970.0,-200.0,14.0
09/07/2004,19.00.00,2.8,1097.0,-200.0,16.6
09/07/2004,20.00.00,2.7,1065.0,-200.0,13.6
09/07/2004,21.00.00,1.7,1036.0,-200.0,10.2
09/07/2004,22.00.00,1.5,1049.0,-200.0,9.5
09/07/2004,23.00.00,2.3,1147.0,-200.0,11.8
10/07/2004,00.00.00,2.3,1118.0,-200.0,13.0
10/07/2004,01.00.00,1.5,1016.0,-200.0,9.6
10/07/2004,02.00.00,1.0,940.0,-200.0,6.7
10/07/2004,03.00.00,0.5,836.0,-200.0,2.9
10/07/2004,04.00.00,0.3,831.0,-200.0,2.6
10/07/2004,05.00.00,0.4,877.0,-200.0,4.0
10/07/2004,06.00.00,0.5,872.0,-200.0,4.3
10/07/2004,07.00.00,0.9,958.0,-200.0,5.9
10/07/2004,08.00.00,1.1,959.0,-200.0,6.8
10/07/2004,09.00.00,1.4,997.0,-200.0,8.8
10/07/2004,10.00.00,1.1,916.0,-200.0,6.7
10/07/2004,11.00.00,0.9,895.0,-200.0,6.4
10/07/2004,12.00.00,0.8,855.0,-200.0,6.0
10/07/2004,13.00.00,0.8,861.0,-200.0,6.0
10/07/2004,14.00.00,0.6,821.0,-200.0,5.0
10/07/2004,15.00.00,0.6,835.0,-200.0,4.4
10/07/2004,16.00.00,0.5,813.0,-200.0,4.4
10/07/2004,17.00.00,0.7,833.0,-200.0,5.5
10/07/2004,18.00.00,0.8,859.0,-200.0,5.8
10/07/2004,19.00.00,0.9,887.0,-200.0,5.3
10/07/2004,20.00.00,1.3,970.0,-200.0,8.0
10/07/2004,21.00.00,1.3,990.0,-200.0,7.2
10/07/2004,22.00.00,1.4,1022.0,-200.0,8.0
10/07/2004,23.00.00,1.9,1075.0,-200.0,10.4
11/07/2004,00.00.00,2.3,1088.0,-200.0,11.6
11/07/2004,01.00.00,1.0,925.0,-200.0,6.4
11/07/2004,02.00.00,0.5,853.0,-200.0,4.1
11/07/2004,03.00.00,1.0,918.0,-200.0,6.4
11/07/2004,04.00.00,0.4,796.0,-200.0,2.7
11/07/2004,05.00.00,0.3,796.0,-200.0,2.6
11/07/2004,06.00.00,0.2,795.0,-200.0,2.3
11/07/2004,07.00.00,0.4,842.0,-200.0,3.1
11/07/2004,08.00.00,0.3,850.0,-200.0,3.1
11/07/2004,09.00.00,0.6,884.0,-200.0,4.0
11/07/2004,10.00.00,0.6,907.0,-200.0,4.6
11/07/2004,11.00.00,0.6,846.0,-200.0,3.9
11/07/2004,12.00.00,0.5,827.0,-200.0,3.8
11/07/2004,13.00.00,0.4,804.0,-200.0,2.8
11/07/2004,14.00.00,0.2,775.0,-200.0,2.5
11/07/2004,15.00.00,0.4,802.0,-200.0,3.0
11/07/2004,16.00.00,0.6,844.0,-200.0,4.7
11/07/2004,17.00.00,0.9,881.0,-200.0,5.0
11/07/2004,18.00.00,0.7,877.0,-200.0,4.5
11/07/2004,19.00.00,1.2,931.0,-200.0,7.7
11/07/2004,20.00.00,1.6,1011.0,-200.0,9.7
11/07/2004,21.00.00,1.8,1035.0,-200.0,11.0
11/07/2004,22.00.00,2.4,1153.0,-200.0,11.8
11/07/2004,23.00.00,1.5,1020.0,-200.0,8.7
12/07/2004,00.00.00,0.9,954.0,-200.0,7.5
12/07/2004,01.00.00,0.8,903.0,-200.0,5.7
12/07/2004,02.00.00,0.2,779.0,-200.0,2.0
12/07/2004,03.00.00,0.1,761.0,-200.0,1.4
12/07/2004,04.00.00,-200.0,780.0,-200.0,1.8
12/07/2004,05.00.00,0.5,835.0,-200.0,3.3
12/07/2004,06.00.00,1.4,1004.0,-200.0,9.4
12/07/2004,07.00.00,3.3,1272.0,-200.0,21.1
12/07/2004,08.00.00,3.6,1173.0,-200.0,17.2
12/07/2004,09.00.00,1.7,986.0,-200.0,8.5
12/07/2004,10.00.00,1.5,942.0,-200.0,6.8
12/07/2004,11.00.00,1.6,957.0,-200.0,7.4
12/07/2004,12.00.00,2.1,1024.0,-200.0,12.1
12/07/2004,13.00.00,2.1,962.0,-200.0,9.6
12/07/2004,14.00.00,1.6,958.0,-200.0,7.4
12/07/2004,15.00.00,1.3,933.0,-200.0,6.4
12/07/2004,16.00.00,1.6,942.0,-200.0,8.3
12/07/2004,17.00.00,3.1,1073.0,-200.0,14.0
12/07/2004,18.00.00,3.3,1086.0,-200.0,15.3
12/07/2004,19.00.00,3.4,1091.0,-200.0,15.4
12/07/2004,20.00.00,2.8,980.0,-200.0,10.9
12/07/2004,21.00.00,1.5,904.0,-200.0,7.5
12/07/2004,22.00.00,1.3,865.0,-200.0,5.2
12/07/2004,23.00.00,1.6,898.0,-200.0,7.1
13/07/2004,00.00.00,1.5,945.0,-200.0,7.6
13/07/2004,01.00.00,1.0,854.0,-200.0,5.0
13/07/2004,02.00.00,0.5,751.0,-200.0,2.0
13/07/2004,03.00.00,0.4,723.0,-200.0,1.5
13/07/2004,04.00.00,0.6,754.0,-200.0,2.5
13/07/2004,05.00.00,0.7,758.0,-200.0,3.3
13/07/2004,06.00.00,1.3,873.0,-200.0,7.3
13/07/2004,07.00.00,4.0,1176.0,-200.0,23.8
13/07/2004,08.00.00,5.0,1257.0,-200.0,27.6
13/07/2004,09.00.00,3.6,1137.0,-200.0,16.7
13/07/2004,10.00.00,2.8,1064.0,-200.0,14.3
13/07/2004,11.00.00,2.6,1026.0,-200.0,13.3
13/07/2004,12.00.00,2.7,986.0,-200.0,14.5
13/07/2004,13.00.00,2.3,908.0,-200.0,11.5
13/07/2004,14.00.00,2.0,888.0,-200.0,10.8
13/07/2004,15.00.00,1.3,843.0,-200.0,6.4
13/07/2004,16.00.00,1.7,905.0,-200.0,8.8
13/07/2004,17.00.00,2.8,1023.0,-200.0,14.3
13/07/2004,18.00.00,3.8,1125.0,-200.0,19.4
13/07/2004,19.00.00,4.9,1211.0,-200.0,27.1
13/07/2004,20.00.00,4.3,1140.0,-200.0,19.7
13/07/2004,21.00.00,2.6,1029.0,-200.0,13.6
13/07/2004,22.00.00,2.4,981.0,-200.0,12.1
13/07/2004,23.00.00,1.9,971.0,-200.0,11.0
14/07/2004,00.00.00,1.4,927.0,-200.0,8.8
14/07/2004,01.00.00,1.1,868.0,-200.0,6.7
14/07/2004,02.00.00,0.9,863.0,-200.0,6.3
14/07/2004,03.00.00,0.7,820.0,-200.0,4.1
14/07/2004,04.00.00,0.5,777.0,-200.0,2.9
14/07/2004,05.00.00,0.8,855.0,-200.0,5.0
14/07/2004,06.00.00,1.3,960.0,-200.0,9.9
14/07/2004,07.00.00,4.7,1310.0,-200.0,27.5
14/07/2004,08.00.00,4.6,1339.0,-200.0,30.4
14/07/2004,09.00.00,3.7,1211.0,-200.0,19.8
14/07/2004,10.00.00,2.8,1068.0,-200.0,15.7
14/07/2004,11.00.00,1.8,932.0,-200.0,11.3
14/07/2004,12.00.00,1.9,949.0,-200.0,12.6
14/07/2004,13.00.00,2.0,944.0,-200.0,11.9
14/07/2004,14.00.00,2.0,966.0,-200.0,14.4
14/07/2004,15.00.00,2.1,940.0,-200.0,12.4
14/07/2004,16.00.00,2.1,934.0,-200.0,11.7
14/07/2004,17.00.00,3.2,1052.0,-200.0,18.4
14/07/2004,18.00.00,4.0,1109.0,-200.0,22.9
14/07/2004,19.00.00,4.6,1169.0,-200.0,25.0
14/07/2004,20.00.00,3.0,1093.0,-200.0,15.5
14/07/2004,21.00.00,2.9,1084.0,-200.0,16.7
14/07/2004,22.00.00,1.9,970.0,-200.0,11.2
14/07/2004,23.00.00,1.4,951.0,-200.0,9.0
15/07/2004,00.00.00,2.1,1038.0,-200.0,12.1
15/07/2004,01.00.00,1.2,950.0,-200.0,8.9
15/07/2004,02.00.00,0.6,831.0,-200.0,3.7
15/07/2004,03.00.00,0.4,813.0,-200.0,3.1
15/07/2004,04.00.00,-200.0,797.0,-200.0,2.5
15/07/2004,05.00.00,0.4,824.0,-200.0,3.1
15/07/2004,06.00.00,0.7,879.0,-200.0,5.7
15/07/2004,07.00.00,2.3,1132.0,-200.0,15.6
15/07/2004,08.00.00,4.0,1291.0,-200.0,25.2
15/07/2004,09.00.00,2.8,1193.0,-200.0,15.4
15/07/2004,10.00.00,1.6,1057.0,-200.0,8.4
15/07/2004,11.00.00,1.6,1027.0,-200.0,8.0
15/07/2004,12.00.00,2.0,1084.0,-200.0,12.1
15/07/2004,13.00.00,2.0,1032.0,-200.0,12.6
15/07/2004,14.00.00,1.7,977.0,-200.0,10.6
15/07/2004,15.00.00,2.0,1039.0,-200.0,12.6
15/07/2004,16.00.00,2.2,1056.0,-200.0,14.3
15/07/2004,17.00.00,3.2,1164.0,-200.0,20.3
15/07/2004,18.00.00,3.6,1124.0,-200.0,20.5
15/07/2004,19.00.00,3.8,1152.0,-200.0,22.1
15/07/2004,20.00.00,4.8,1223.0,-200.0,23.8
15/07/2004,21.00.00,2.8,1058.0,-200.0,14.7
15/07/2004,22.00.00,2.6,1049.0,-200.0,15.1
15/07/2004,23.00.00,1.9,1010.0,-200.0,10.8
16/07/2004,00.00.00,1.7,981.0,-200.0,10.2
16/07/2004,01.00.00,1.0,886.0,-200.0,6.5
16/07/2004,02.00.00,0.7,821.0,-200.0,3.9
16/07/2004,03.00.00,0.5,784.0,-200.0,2.8
16/07/2004,04.00.00,0.4,771.0,-200.0,2.1
16/07/2004,05.00.00,0.6,819.0,-200.0,3.4
16/07/2004,06.00.00,0.7,836.0,-200.0,4.7
16/07/2004,07.00.00,2.4,1114.0,-200.0,15.8
16/07/2004,08.00.00,4.4,1319.0,-200.0,26.6
16/07/2004,09.00.00,3.1,1211.0,-200.0,14.8
16/07/2004,10.00.00,2.0,1051.0,-200.0,9.3
16/07/2004,11.00.00,2.1,1108.0,-200.0,12.0
16/07/2004,12.00.00,2.1,1014.0,-200.0,10.9
16/07/2004,13.00.00,2.1,1003.0,-200.0,11.9
16/07/2004,14.00.00,2.2,1021.0,-200.0,13.2
16/07/2004,15.00.00,1.6,986.0,-200.0,8.9
16/07/2004,16.00.00,2.4,1098.0,-200.0,13.0
16/07/2004,17.00.00,3.3,1157.0,-200.0,18.2
16/07/2004,18.00.00,4.0,1190.0,-200.0,23.7
16/07/2004,19.00.00,4.1,1183.0,-200.0,21.6
16/07/2004,20.00.00,4.2,1231.0,-200.0,21.6
16/07/2004,21.00.00,2.9,1102.0,-200.0,16.5
16/07/2004,22.00.00,2.3,1041.0,-200.0,12.3
16/07/2004,23.00.00,2.2,1090.0,-200.0,13.6
17/07/2004,00.00.00,2.1,1074.0,-200.0,12.8
17/07/2004,01.00.00,1.6,977.0,-200.0,9.4
17/07/2004,02.00.00,1.2,949.0,-200.0,8.3
17/07/2004,03.00.00,1.2,912.0,-200.0,6.7
17/07/2004,04.00.00,0.9,863.0,-200.0,4.6
17/07/2004,05.00.00,0.6,834.0,-200.0,3.6
17/07/2004,06.00.00,0.7,865.0,-200.0,5.0
17/07/2004,07.00.00,1.3,974.0,-200.0,8.2
17/07/2004,08.00.00,2.0,1079.0,-200.0,10.7
17/07/2004,09.00.00,1.9,1084.0,-200.0,10.3
17/07/2004,10.00.00,2.2,1107.0,-200.0,12.9
17/07/2004,11.00.00,1.9,1040.0,-200.0,11.0
17/07/2004,12.00.00,1.5,1019.0,-200.0,8.3
17/07/2004,13.00.00,1.4,1003.0,-200.0,8.2
17/07/2004,14.00.00,1.0,925.0,-200.0,5.2
17/07/2004,15.00.00,1.0,910.0,-200.0,4.6
17/07/2004,16.00.00,1.4,1012.0,-200.0,7.2
17/07/2004,17.00.00,1.6,1100.0,-200.0,9.4
17/07/2004,18.00.00,1.6,1046.0,-200.0,8.0
17/07/2004,19.00.00,2.1,1083.0,-200.0,10.7
17/07/2004,20.00.00,2.0,1050.0,-200.0,9.6
17/07/2004,21.00.00,1.9,1050.0,-200.0,8.7
17/07/2004,22.00.00,2.3,1142.0,-200.0,11.6
17/07/2004,23.00.00,2.4,1165.0,-200.0,11.8
18/07/2004,00.00.00,2.2,1136.0,-200.0,10.5
18/07/2004,01.00.00,1.2,986.0,-200.0,5.5
18/07/2004,02.00.00,1.1,971.0,-200.0,5.5
18/07/2004,03.00.00,0.8,908.0,-200.0,3.8
18/07/2004,04.00.00,-200.0,882.0,-200.0,2.9
18/07/2004,05.00.00,0.6,900.0,-200.0,3.4
18/07/2004,06.00.00,0.7,935.0,-200.0,4.1
18/07/2004,07.00.00,0.4,939.0,-200.0,4.1
18/07/2004,08.00.00,0.6,982.0,-200.0,4.7
18/07/2004,09.00.00,0.9,1088.0,-200.0,7.1
18/07/2004,10.00.00,0.9,1065.0,-200.0,7.4
18/07/2004,11.00.00,0.8,1016.0,-200.0,7.3
18/07/2004,12.00.00,0.4,930.0,-200.0,4.2
18/07/2004,13.00.00,0.3,928.0,-200.0,4.1
18/07/2004,14.00.00,0.1,889.0,-200.0,3.8
18/07/2004,15.00.00,0.5,966.0,-200.0,5.8
18/07/2004,16.00.00,0.4,973.0,-200.0,5.6
18/07/2004,17.00.00,0.3,950.0,-200.0,4.8
18/07/2004,18.00.00,0.4,982.0,-200.0,5.3
18/07/2004,19.00.00,0.6,990.0,-200.0,6.1
18/07/2004,20.00.00,0.8,1017.0,-200.0,7.4
18/07/2004,21.00.00,1.2,1067.0,-200.0,9.0
18/07/2004,22.00.00,1.6,1147.0,-200.0,11.7
18/07/2004,23.00.00,1.2,1132.0,-200.0,11.0
19/07/2004,00.00.00,0.5,976.0,-200.0,6.0
19/07/2004,01.00.00,0.3,920.0,-200.0,4.3
19/07/2004,02.00.00,0.1,879.0,-200.0,2.8
19/07/2004,03.00.00,-200.0,854.0,-200.0,2.3
19/07/2004,04.00.00,0.1,880.0,-200.0,2.9
19/07/2004,05.00.00,0.3,925.0,-200.0,4.1
19/07/2004,06.00.00,0.8,1044.0,-200.0,8.3
19/07/2004,07.00.00,2.3,1279.0,-200.0,16.6
19/07/2004,08.00.00,3.4,1403.0,-200.0,25.6
19/07/2004,09.00.00,2.5,1282.0,-200.0,17.7
19/07/2004,10.00.00,2.4,1262.0,-200.0,16.2
19/07/2004,11.00.00,2.1,1195.0,-200.0,15.1
19/07/2004,12.00.00,-200.0,1173.0,-200.0,14.3
19/07/2004,13.00.00,-200.0,1102.0,-200.0,10.8
19/07/2004,14.00.00,-200.0,1076.0,-200.0,10.1
19/07/2004,15.00.00,-200.0,1078.0,-200.0,10.9
19/07/2004,16.00.00,-200.0,1100.0,-200.0,11.0
19/07/2004,17.00.00,-200.0,1234.0,-200.0,16.8
19/07/2004,18.00.00,-200.0,1323.0,-200.0,20.7
19/07/2004,19.00.00,-200.0,1263.0,-200.0,19.5
19/07/2004,20.00.00,-200.0,1216.0,-200.0,14.6
19/07/2004,21.00.00,-200.0,1247.0,-200.0,14.3
19/07/2004,22.00.00,-200.0,1264.0,-200.0,15.9
19/07/2004,23.00.00,-200.0,1111.0,-200.0,10.3
20/07/2004,00.00.00,-200.0,1068.0,-200.0,8.8
20/07/2004,01.00.00,-200.0,1015.0,-200.0,6.8
20/07/2004,02.00.00,-200.0,989.0,-200.0,6.3
20/07/2004,03.00.00,-200.0,930.0,-200.0,3.9
20/07/2004,04.00.00,-200.0,952.0,-200.0,4.1
20/07/2004,05.00.00,-200.0,981.0,-200.0,4.7
20/07/2004,06.00.00,-200.0,1138.0,-200.0,9.9
20/07/2004,07.00.00,-200.0,1472.0,-200.0,24.8
20/07/2004,08.00.00,-200.0,1626.0,-200.0,37.3
20/07/2004,09.00.00,-200.0,1480.0,-200.0,26.2
20/07/2004,10.00.00,-200.0,1367.0,-200.0,21.6
20/07/2004,11.00.00,-200.0,1245.0,-200.0,16.1
20/07/2004,12.00.00,-200.0,1194.0,-200.0,13.0
20/07/2004,13.00.00,-200.0,1156.0,-200.0,13.4
20/07/2004,14.00.00,-200.0,1107.0,-200.0,13.7
20/07/2004,15.00.00,-200.0,1127.0,-200.0,14.0
20/07/2004,16.00.00,-200.0,1083.0,-200.0,10.4
20/07/2004,17.00.00,-200.0,1289.0,-200.0,17.5
20/07/2004,18.00.00,-200.0,1209.0,-200.0,12.9
20/07/2004,19.00.00,-200.0,1221.0,-200.0,14.9
20/07/2004,20.00.00,-200.0,1255.0,-200.0,15.5
20/07/2004,21.00.00,-200.0,1163.0,-200.0,11.2
20/07/2004,22.00.00,-200.0,1234.0,-200.0,14.3
