ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
466395,Female,Yes,39,Yes,Doctor,3.0,High,2.0,Cat_4,A
463187,Female,Yes,51,Yes,Artist,8.0,Low,2.0,Cat_6,C
467663,Male,Yes,31,No,Doctor,,Average,2.0,Cat_6,D
464420,Female,Yes,60,Yes,Artist,8.0,High,2.0,Cat_6,C
466326,Male,No,23,No,Healthcare,0.0,Low,5.0,Cat_3,A
461570,Male,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_6,D
466347,Male,Yes,66,No,Executive,6.0,Low,3.0,Cat_4,B
465550,Female,No,33,Yes,Healthcare,1.0,Low,6.0,Cat_3,D
465286,Male,No,36,Yes,Artist,8.0,Low,1.0,Cat_6,B
463349,Male,No,20,No,Healthcare,5.0,Low,5.0,Cat_2,D
463786,Female,Yes,43,Yes,Artist,,Average,2.0,Cat_6,A
466982,Male,Yes,56,Yes,Artist,,Average,2.0,Cat_6,B
462384,Female,No,29,Yes,Healthcare,,Low,1.0,Cat_7,A
466054,Female,Yes,33,No,Homemaker,8.0,Average,4.0,Cat_4,D
461017,Female,No,40,Yes,Homemaker,13.0,Low,1.0,Cat_3,A
466635,Male,Yes,50,Yes,Artist,4.0,Average,2.0,Cat_6,B
462587,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_4,B
460036,Male,Yes,41,Yes,,2.0,Low,1.0,Cat_6,B
460300,Female,Yes,60,Yes,Lawyer,0.0,Low,2.0,Cat_6,D
464700,Male,No,25,No,Doctor,2.0,Low,,Cat_4,D
465376,Female,No,30,Yes,Entertainment,1.0,Low,4.0,Cat_4,A
466117,Male,Yes,62,Yes,Artist,1.0,Average,2.0,Cat_3,C
459064,Male,Yes,27,No,Executive,5.0,High,4.0,Cat_6,B
465585,Male,Yes,69,No,Doctor,1.0,Low,1.0,Cat_6,A
459313,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_6,C
461408,Male,Yes,47,Yes,Marketing,0.0,Low,3.0,Cat_6,A
461041,Female,Yes,65,No,Lawyer,1.0,High,7.0,Cat_3,A
460434,Male,,57,Yes,Artist,2.0,High,3.0,Cat_6,B
463100,Female,No,35,No,Homemaker,9.0,Low,1.0,Cat_6,D
467180,Male,Yes,43,Yes,Healthcare,1.0,Low,3.0,Cat_3,D
465254,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_7,D
460373,Male,No,20,No,Healthcare,2.0,Low,3.0,Cat_6,D
459706,Male,Yes,60,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
462695,Male,Yes,51,Yes,Artist,8.0,Low,5.0,Cat_6,A
459331,Female,No,70,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
467119,Male,Yes,37,No,Marketing,0.0,High,4.0,Cat_7,D
462409,Female,Yes,26,No,Engineer,7.0,Low,2.0,Cat_6,A
466933,Female,Yes,52,No,Engineer,0.0,Low,,Cat_4,A
459036,Female,Yes,20,Yes,Lawyer,1.0,Average,3.0,Cat_3,D
461598,Female,No,27,Yes,Artist,8.0,Low,1.0,Cat_6,A
460400,Female,Yes,46,Yes,Entertainment,5.0,Low,2.0,Cat_6,A
467023,Male,Yes,26,No,Doctor,8.0,Average,2.0,Cat_6,D
462660,Female,Yes,27,No,Homemaker,9.0,Average,2.0,Cat_6,A
460575,Female,No,27,No,Artist,,Low,,Cat_3,D
466210,Female,Yes,60,Yes,Artist,1.0,High,4.0,Cat_6,C
462491,Male,No,31,Yes,Artist,1.0,Low,5.0,Cat_6,C
464107,Male,Yes,70,No,Artist,1.0,Average,2.0,Cat_6,C
463248,Female,Yes,32,No,Homemaker,9.0,Average,4.0,Cat_2,C
464883,Female,Yes,37,No,Engineer,1.0,Low,4.0,Cat_4,A
461604,Male,Yes,38,No,Entertainment,1.0,Average,2.0,Cat_6,B
460289,Female,Yes,60,Yes,Artist,2.0,Average,6.0,Cat_4,C
464383,Female,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
460739,Male,Yes,41,Yes,Executive,,High,5.0,Cat_6,A
464532,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,A
462949,Male,Yes,35,No,Homemaker,1.0,Average,3.0,Cat_6,B
464101,Male,Yes,62,Yes,Entertainment,9.0,Average,2.0,Cat_6,C
461692,Female,Yes,87,No,Artist,0.0,Low,1.0,Cat_6,A
461204,Female,Yes,86,Yes,Artist,,Low,4.0,,D
466244,Female,No,30,No,Healthcare,3.0,Low,3.0,Cat_4,B
459823,Male,Yes,67,Yes,Executive,1.0,Low,2.0,Cat_6,A
461147,Male,Yes,33,Yes,Artist,2.0,Low,,Cat_3,C
466246,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_2,D
459735,Female,No,43,No,Artist,,Low,1.0,Cat_6,B
461837,Male,Yes,37,Yes,Artist,0.0,Low,2.0,Cat_6,C
461882,Female,No,28,Yes,Doctor,0.0,Low,5.0,Cat_7,D
465083,Male,Yes,56,No,Artist,1.0,Average,3.0,Cat_6,C
461418,Male,No,45,Yes,Artist,0.0,Low,4.0,Cat_6,A
462774,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
459000,Male,Yes,59,No,Executive,11.0,High,2.0,Cat_6,B
466138,Male,Yes,70,No,Lawyer,2.0,High,2.0,Cat_6,B
466545,Female,No,19,No,Healthcare,1.0,Low,4.0,Cat_2,A
467486,Female,Yes,46,Yes,Engineer,1.0,Average,5.0,Cat_6,B
462578,Male,Yes,35,Yes,Artist,9.0,Average,2.0,Cat_4,A
461338,Male,Yes,43,Yes,Artist,1.0,Average,4.0,Cat_6,C
462177,Male,No,43,,Artist,6.0,Low,5.0,Cat_2,B
462455,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_2,D
467232,Male,No,26,No,Entertainment,1.0,Low,2.0,Cat_6,D
466352,Female,Yes,65,Yes,Doctor,1.0,Low,2.0,Cat_6,B
465563,Male,Yes,59,Yes,Entertainment,1.0,Average,5.0,Cat_3,B
466734,Female,Yes,63,Yes,Artist,1.0,Average,4.0,Cat_6,B
466282,Male,Yes,29,Yes,Healthcare,8.0,Low,,Cat_6,D
462914,Female,No,26,Yes,Artist,4.0,Low,4.0,Cat_6,D
466492,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,Cat_6,A
467573,Male,Yes,45,Yes,Artist,6.0,Average,4.0,Cat_6,B
459672,Male,Yes,45,No,Artist,3.0,Average,3.0,Cat_6,A
459567,Male,Yes,48,Yes,Doctor,1.0,Average,2.0,Cat_6,C
460192,Male,Yes,35,Yes,,1.0,Low,2.0,Cat_7,A
462313,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_4,C
466097,Female,Yes,74,No,Lawyer,1.0,Low,1.0,Cat_6,A
466687,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_6,D
463709,Male,Yes,35,Yes,Artist,1.0,High,2.0,Cat_6,A
460045,Male,Yes,56,Yes,Artist,0.0,Low,2.0,Cat_6,B
460376,Female,No,29,Yes,Healthcare,3.0,Low,4.0,Cat_2,C
465616,Male,Yes,42,Yes,Doctor,8.0,Low,2.0,Cat_6,A
466276,Female,No,32,No,Doctor,1.0,Low,5.0,Cat_4,D
460785,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_7,B
462704,Male,Yes,48,Yes,Executive,5.0,High,5.0,Cat_6,B
464844,Female,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_4,D
464602,Female,Yes,31,Yes,Healthcare,0.0,Low,1.0,Cat_1,D
465656,Male,Yes,78,No,Lawyer,1.0,Low,,Cat_6,B
464737,Female,Yes,58,No,Engineer,0.0,Average,6.0,Cat_4,A
461077,Male,No,39,Yes,Entertainment,1.0,Low,8.0,Cat_3,A
463019,Male,Yes,45,Yes,Executive,0.0,High,4.0,Cat_6,B
465574,Male,Yes,62,Yes,Artist,1.0,Average,3.0,Cat_3,B
461705,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_6,A
463814,Female,No,26,No,Healthcare,6.0,Low,3.0,Cat_5,D
459251,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,B
464810,Female,No,27,No,Engineer,1.0,Low,1.0,Cat_4,A
461306,Male,No,21,No,Doctor,,Low,4.0,Cat_6,C
460266,Male,No,22,No,Healthcare,0.0,Low,8.0,Cat_6,D
466732,Female,Yes,49,Yes,Engineer,0.0,High,2.0,Cat_4,D
464549,Male,Yes,52,Yes,Executive,1.0,Low,4.0,Cat_6,C
467078,Female,Yes,26,No,Healthcare,,High,2.0,Cat_7,C
466787,Female,Yes,33,Yes,Doctor,0.0,Low,2.0,Cat_6,A
465201,Male,Yes,42,Yes,Entertainment,1.0,Average,4.0,Cat_3,A
464740,Female,Yes,59,No,Artist,1.0,Low,3.0,Cat_4,C
462338,Male,Yes,43,Yes,Artist,9.0,Average,2.0,,C
464834,Male,Yes,51,No,Executive,1.0,Low,4.0,Cat_4,D
466361,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,B
460541,Female,Yes,36,Yes,Homemaker,1.0,Average,3.0,Cat_3,D
465536,Female,Yes,30,Yes,Doctor,,Average,2.0,Cat_3,B
463924,Female,No,36,Yes,Artist,1.0,Low,1.0,Cat_5,A
467088,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_3,A
459803,Male,No,39,Yes,Doctor,4.0,Low,3.0,Cat_6,C
463014,Male,Yes,53,Yes,Executive,0.0,High,3.0,Cat_6,B
464436,Male,Yes,88,Yes,Lawyer,0.0,High,2.0,Cat_4,A
461016,Male,No,32,No,Healthcare,7.0,Low,5.0,Cat_3,D
464009,Female,Yes,47,Yes,Artist,5.0,Average,4.0,Cat_6,C
459609,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_4,A
464100,Female,No,33,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
459772,Female,Yes,69,Yes,Artist,2.0,Average,9.0,Cat_5,C
463046,Female,Yes,43,No,Engineer,0.0,Low,1.0,Cat_6,A
465799,Male,Yes,52,Yes,Artist,1.0,Low,4.0,Cat_6,C
464643,Female,Yes,79,No,Engineer,0.0,High,2.0,Cat_4,A
462373,Male,Yes,36,Yes,Entertainment,9.0,High,3.0,Cat_6,B
464818,Female,Yes,38,No,Engineer,,Average,2.0,Cat_4,A
465515,Female,Yes,47,Yes,Artist,1.0,High,6.0,Cat_6,B
463877,Male,Yes,37,No,Entertainment,0.0,Average,4.0,Cat_4,D
462348,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,B
466883,Female,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,B
459637,Female,No,33,No,Engineer,,Low,4.0,Cat_6,C
462514,Male,No,25,Yes,Healthcare,,Low,2.0,Cat_4,D
463704,Male,No,46,Yes,Artist,0.0,Low,2.0,Cat_6,D
464563,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,B
461706,Male,No,25,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
466818,Male,Yes,84,No,Executive,1.0,High,2.0,Cat_6,A
464266,Male,No,28,No,Doctor,8.0,Low,3.0,Cat_6,A
466836,Female,No,42,Yes,Doctor,0.0,Low,1.0,Cat_4,D
466417,Female,Yes,79,No,Lawyer,1.0,High,3.0,Cat_6,A
466370,Female,,48,Yes,Artist,0.0,Low,4.0,Cat_2,C
461182,Male,No,18,No,Healthcare,,Low,,Cat_3,D
461357,Male,No,28,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
461660,Female,Yes,74,No,Lawyer,0.0,Low,1.0,Cat_6,D
466991,Male,Yes,51,Yes,Artist,3.0,Average,2.0,Cat_6,C
465869,Male,No,42,Yes,Doctor,1.0,Low,1.0,Cat_6,A
466639,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_6,B
460662,Female,No,46,No,Homemaker,9.0,Low,1.0,Cat_6,D
462386,Female,No,32,Yes,Healthcare,0.0,Low,5.0,Cat_6,A
464168,Male,Yes,45,Yes,Executive,1.0,High,3.0,Cat_6,C
465121,Female,No,32,Yes,Artist,7.0,Low,1.0,Cat_3,D
463231,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,A
460122,Female,No,39,No,Artist,1.0,Low,1.0,Cat_6,A
467653,Male,Yes,58,Yes,Lawyer,2.0,High,2.0,Cat_6,C
464111,Male,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_2,D
465521,Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_7,D
466981,Female,Yes,53,No,Engineer,0.0,Low,3.0,Cat_5,A
467045,Male,Yes,51,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
463664,Female,No,29,No,Engineer,0.0,Low,1.0,Cat_6,D
465334,Female,Yes,41,No,Marketing,5.0,Average,3.0,Cat_6,A
460777,Male,Yes,74,No,Lawyer,0.0,Low,1.0,Cat_6,D
467175,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
462364,Male,Yes,51,No,Artist,0.0,Low,3.0,Cat_6,A
463777,Female,Yes,46,Yes,Artist,2.0,Low,2.0,Cat_6,C
460022,Female,Yes,39,Yes,Healthcare,4.0,Low,2.0,Cat_6,A
466206,Female,Yes,60,Yes,Artist,2.0,Average,2.0,Cat_3,C
462109,Male,Yes,75,No,Lawyer,0.0,Low,1.0,Cat_6,D
460012,Female,Yes,50,Yes,Artist,1.0,High,3.0,Cat_2,C
467459,Male,Yes,40,Yes,Executive,,High,5.0,Cat_6,B
465862,Female,,50,Yes,Artist,8.0,Average,1.0,Cat_6,A
463887,Female,Yes,56,Yes,Artist,4.0,Average,2.0,Cat_6,C
466759,Female,No,26,No,Healthcare,3.0,Low,,Cat_6,D
462280,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6,A
467894,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,C
463827,Female,Yes,49,Yes,Engineer,1.0,Average,4.0,Cat_6,B
463149,Male,Yes,60,Yes,Artist,3.0,Average,2.0,Cat_6,C
467116,Male,Yes,65,Yes,Executive,1.0,High,2.0,Cat_6,B
462359,Male,Yes,51,Yes,Entertainment,0.0,Low,3.0,,D
462176,Male,Yes,29,No,Executive,0.0,Average,2.0,,D
460720,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_6,B
459673,Female,Yes,86,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
464697,Female,Yes,36,Yes,Artist,0.0,Average,4.0,Cat_4,D
464577,Female,Yes,28,Yes,Healthcare,10.0,High,2.0,Cat_6,D
465047,Male,Yes,55,Yes,Executive,8.0,High,2.0,Cat_6,C
466570,Female,Yes,40,Yes,Artist,0.0,Average,3.0,Cat_6,A
463083,Male,No,30,Yes,Artist,7.0,Low,3.0,Cat_6,D
461321,Male,Yes,50,Yes,Artist,13.0,Low,1.0,Cat_6,C
461477,Female,No,31,Yes,Healthcare,0.0,Low,3.0,Cat_2,C
463638,Female,Yes,29,No,Doctor,0.0,Average,2.0,Cat_7,B
466503,Male,Yes,45,Yes,Artist,7.0,Average,5.0,Cat_6,B
466188,Male,Yes,59,Yes,Artist,4.0,Low,1.0,Cat_4,B
464735,Female,No,38,Yes,Marketing,8.0,Low,3.0,Cat_4,D
462290,Female,No,33,Yes,Doctor,1.0,Low,1.0,Cat_6,B
464753,Female,No,33,No,Marketing,,Low,5.0,Cat_4,D
464577,Female,Yes,25,Yes,Healthcare,12.0,High,2.0,Cat_6,B
467656,Male,No,31,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
466346,Female,No,23,No,Healthcare,9.0,Low,4.0,Cat_4,D
465855,Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_2,A
460234,Female,No,20,No,Healthcare,4.0,Low,6.0,Cat_2,D
460196,Female,No,38,Yes,Healthcare,8.0,Low,2.0,Cat_6,D
459740,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,D
461161,Male,No,48,Yes,Entertainment,1.0,Low,2.0,Cat_3,A
466989,Female,Yes,40,Yes,Artist,9.0,Average,2.0,Cat_2,B
467734,Male,Yes,79,Yes,Lawyer,2.0,High,2.0,Cat_6,B
462379,Female,Yes,60,Yes,Artist,1.0,Average,3.0,Cat_6,C
462058,Male,Yes,40,Yes,Entertainment,8.0,Low,2.0,Cat_6,A
463753,Female,No,30,Yes,Healthcare,0.0,Low,5.0,Cat_2,D
461230,Female,No,21,No,Executive,0.0,Low,,Cat_3,A
462151,Female,No,35,Yes,Artist,8.0,Low,1.0,Cat_6,B
467615,Female,Yes,37,Yes,Doctor,0.0,Low,2.0,Cat_6,A
459643,Male,Yes,40,Yes,Executive,0.0,High,4.0,Cat_6,B
461439,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6,A
464375,Female,Yes,63,Yes,Artist,1.0,Low,2.0,Cat_6,B
459427,Female,Yes,28,Yes,Healthcare,,Low,2.0,Cat_6,D
467230,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,C
461309,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
461386,Female,Yes,82,No,Lawyer,0.0,High,2.0,Cat_6,B
463184,Female,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_6,C
467399,Male,Yes,25,Yes,Doctor,1.0,Low,3.0,Cat_6,D
466926,Male,No,20,No,Healthcare,0.0,Low,,Cat_6,D
464743,Male,Yes,45,Yes,Entertainment,0.0,Average,2.0,Cat_4,B
459827,Female,No,26,No,,,Low,1.0,Cat_7,A
462736,Female,Yes,33,No,Engineer,6.0,Low,3.0,Cat_6,D
465581,Male,Yes,38,Yes,Artist,0.0,Low,4.0,Cat_3,A
462087,Female,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_2,A
464711,Female,Yes,38,Yes,Artist,5.0,Average,3.0,Cat_1,D
463373,Male,Yes,55,Yes,Artist,1.0,Low,3.0,Cat_3,A
463633,Male,Yes,33,Yes,Doctor,0.0,Average,2.0,Cat_6,B
460480,Male,No,18,No,Healthcare,0.0,Low,7.0,Cat_3,D
467675,Female,No,39,No,,,Low,1.0,Cat_6,A
467625,Female,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6,A
467347,Female,No,32,No,Entertainment,,Low,4.0,Cat_6,D
463391,Male,Yes,62,Yes,Doctor,5.0,Low,1.0,Cat_3,B
460304,Female,No,53,No,Lawyer,1.0,Low,1.0,Cat_6,D
462342,Female,Yes,71,Yes,Lawyer,8.0,High,2.0,Cat_6,D
463368,Female,Yes,42,Yes,Artist,3.0,High,3.0,Cat_2,C
464480,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
466398,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_3,D
461689,Male,No,33,Yes,Artist,1.0,Low,2.0,Cat_6,C
466593,Male,Yes,70,Yes,Lawyer,0.0,High,3.0,Cat_6,A
466992,Female,Yes,55,No,Artist,0.0,Low,3.0,Cat_6,C
459919,Female,No,49,Yes,Artist,0.0,Low,1.0,Cat_4,B
460442,Male,Yes,37,Yes,Entertainment,0.0,Average,3.0,Cat_6,B
461197,Male,No,26,No,Marketing,1.0,Low,1.0,Cat_3,A
462719,Female,Yes,55,Yes,Artist,0.0,High,5.0,Cat_6,B
465721,Male,Yes,29,Yes,Entertainment,1.0,High,2.0,Cat_3,A
464505,Female,No,30,No,Doctor,9.0,Low,5.0,Cat_6,D
461237,Male,No,30,Yes,Doctor,0.0,Low,5.0,Cat_2,A
459104,Male,No,22,No,Healthcare,0.0,Low,,Cat_6,D
461194,Female,No,33,No,Doctor,1.0,Low,8.0,Cat_4,C
461733,Female,Yes,43,Yes,Artist,0.0,High,3.0,Cat_6,B
462687,Male,No,26,No,Homemaker,14.0,Low,3.0,Cat_3,D
459353,Male,Yes,51,Yes,Artist,6.0,Average,2.0,Cat_6,B
467195,Male,Yes,27,Yes,Executive,,High,2.0,Cat_6,A
466200,Male,Yes,45,Yes,Doctor,8.0,Average,3.0,Cat_4,B
464940,Female,Yes,30,No,Engineer,1.0,Low,2.0,Cat_4,A
467913,Male,Yes,48,Yes,Artist,3.0,Low,1.0,Cat_6,B
462987,Female,Yes,84,Yes,Lawyer,,High,2.0,Cat_6,C
463734,Male,Yes,41,No,Executive,1.0,Average,3.0,Cat_6,A
461959,Female,Yes,62,Yes,Artist,0.0,Low,2.0,Cat_6,C
461996,Female,No,35,No,Artist,7.0,Low,4.0,Cat_6,A
462939,Male,Yes,38,Yes,Doctor,0.0,High,4.0,Cat_7,A
464350,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,C
461714,Male,Yes,82,Yes,Lawyer,1.0,High,2.0,Cat_6,A
464560,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
464191,Female,No,45,Yes,Engineer,1.0,Low,1.0,Cat_6,A
465212,Male,Yes,46,Yes,Executive,,High,4.0,Cat_3,B
467672,Female,Yes,36,Yes,Artist,7.0,Average,2.0,Cat_6,C
460284,Female,No,29,Yes,Entertainment,8.0,Low,2.0,Cat_6,A
466022,Female,Yes,67,No,Engineer,,High,3.0,Cat_7,C
461113,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_3,D
459182,Female,Yes,46,Yes,Artist,1.0,Average,2.0,Cat_6,A
459593,Male,No,19,No,Healthcare,,Low,4.0,Cat_6,D
460058,Male,Yes,46,Yes,Artist,0.0,Low,1.0,Cat_4,B
461744,Male,Yes,53,Yes,Artist,0.0,Average,4.0,Cat_6,B
462456,Male,No,22,No,Healthcare,0.0,Low,8.0,Cat_6,A
466486,Female,Yes,36,Yes,Doctor,8.0,Low,2.0,Cat_4,D
460377,Female,Yes,68,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
462365,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,B
461210,Female,No,38,Yes,Healthcare,0.0,Low,4.0,Cat_6,A
467643,Male,No,42,Yes,Artist,12.0,Low,1.0,Cat_3,A
459789,Male,Yes,56,No,Artist,1.0,Average,2.0,Cat_6,C
467036,Male,Yes,66,No,Lawyer,0.0,Low,1.0,Cat_6,B
465975,Male,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,A
466974,Female,Yes,35,Yes,Artist,8.0,Average,2.0,Cat_6,C
466556,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_6,D
464325,Male,Yes,27,Yes,Healthcare,4.0,High,3.0,Cat_6,B
464285,Female,No,25,Yes,Artist,9.0,Low,1.0,Cat_6,B
463061,Male,No,33,No,,5.0,Low,3.0,Cat_5,D
464471,Male,Yes,30,Yes,Doctor,0.0,Low,3.0,Cat_6,D
459289,Male,No,42,Yes,Doctor,0.0,Low,1.0,Cat_6,B
463199,Female,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_4,D
464049,Female,No,29,Yes,Healthcare,0.0,Low,3.0,Cat_6,A
462600,Male,Yes,30,No,Engineer,3.0,Average,3.0,Cat_4,D
467950,Female,No,38,Yes,Entertainment,0.0,Low,2.0,Cat_6,D
464449,Female,No,67,Yes,Engineer,0.0,Low,,Cat_6,D
464416,Male,Yes,38,Yes,Artist,1.0,Low,6.0,Cat_6,A
463600,Male,No,33,No,Healthcare,3.0,Low,5.0,Cat_2,B
462708,Male,Yes,25,Yes,Executive,8.0,High,2.0,Cat_6,A
463619,Male,Yes,70,No,Executive,1.0,High,2.0,Cat_6,A
466572,Female,No,30,No,Healthcare,0.0,Low,4.0,Cat_6,D
462963,Male,Yes,31,Yes,Artist,1.0,Average,2.0,Cat_3,A
464043,Male,Yes,51,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
460925,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
460324,Female,No,33,Yes,Entertainment,12.0,Low,2.0,Cat_6,A
459635,Female,No,22,No,Healthcare,8.0,Low,4.0,Cat_6,D
467050,Female,No,18,No,Engineer,1.0,Low,5.0,Cat_2,D
466660,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,D
467579,Male,No,35,Yes,Doctor,5.0,Low,1.0,Cat_6,A
459975,Female,No,36,Yes,Artist,5.0,Low,1.0,Cat_6,A
460488,Male,No,42,No,Doctor,0.0,Low,1.0,Cat_3,D
461082,Male,No,23,No,Healthcare,8.0,Low,4.0,Cat_1,D
465467,Male,,33,No,Healthcare,1.0,Low,3.0,Cat_6,C
465690,Female,Yes,49,No,Healthcare,,Average,2.0,Cat_4,B
459569,Male,No,32,Yes,Healthcare,,Low,1.0,Cat_6,D
466488,Male,Yes,62,Yes,Entertainment,0.0,Average,6.0,Cat_6,C
459856,Male,Yes,50,No,Entertainment,1.0,Average,3.0,Cat_6,B
462896,Male,Yes,58,Yes,Entertainment,,Low,2.0,Cat_6,A
465831,Male,Yes,42,No,Executive,0.0,High,5.0,Cat_4,A
460769,Female,Yes,76,No,Lawyer,1.0,High,2.0,Cat_6,B
462030,Male,No,36,Yes,Artist,11.0,Low,2.0,Cat_6,C
465124,Female,Yes,29,Yes,Healthcare,6.0,Average,2.0,Cat_6,A
464006,Male,No,32,No,Healthcare,0.0,Low,5.0,Cat_6,B
465633,Male,Yes,83,Yes,Executive,,High,2.0,Cat_6,B
463480,Female,Yes,27,No,Healthcare,0.0,Low,2.0,Cat_6,D
464408,Female,Yes,45,Yes,Artist,,Average,4.0,Cat_4,C
462133,Female,Yes,46,Yes,Doctor,9.0,High,3.0,Cat_2,A
463767,Male,Yes,27,Yes,Artist,9.0,Average,2.0,Cat_6,D
461201,Female,No,59,Yes,Artist,,Low,1.0,Cat_6,C
460101,Female,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_3,D
459501,Female,Yes,62,Yes,Artist,4.0,Average,7.0,Cat_7,A
464402,Male,No,37,Yes,Entertainment,7.0,Low,1.0,Cat_6,A
464937,Male,Yes,50,Yes,Artist,0.0,Low,2.0,Cat_4,D
467283,Male,Yes,52,Yes,Artist,0.0,Average,3.0,Cat_2,A
459266,Male,No,32,Yes,Healthcare,6.0,Low,5.0,Cat_6,D
466194,Male,Yes,89,No,Lawyer,0.0,Low,1.0,Cat_6,A
460458,Female,No,41,No,Marketing,1.0,Low,,Cat_3,D
463985,Female,Yes,29,Yes,Artist,4.0,Low,2.0,Cat_1,D
467743,Male,Yes,48,No,Executive,1.0,High,4.0,Cat_1,B
463594,Female,Yes,35,Yes,Artist,7.0,Average,2.0,Cat_6,C
465455,Male,No,26,No,Doctor,0.0,Low,2.0,Cat_6,D
459565,Male,No,47,Yes,Entertainment,2.0,Low,,Cat_1,A
467449,Female,Yes,86,Yes,Lawyer,1.0,Low,2.0,Cat_6,C
460265,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6,B
459390,Female,No,41,No,Artist,,Low,2.0,Cat_6,B
467697,Female,No,39,Yes,Healthcare,0.0,Low,1.0,Cat_6,A
467759,Female,Yes,48,Yes,Doctor,0.0,Low,2.0,Cat_6,C
463463,Male,Yes,32,No,Doctor,0.0,Low,2.0,Cat_6,A
466123,Male,Yes,70,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
460441,Male,No,31,No,Healthcare,,Low,4.0,Cat_6,B
467852,Female,No,41,Yes,Artist,10.0,Low,1.0,Cat_6,B
461434,Female,Yes,32,Yes,Executive,4.0,High,3.0,Cat_7,C
460412,Female,No,31,No,Healthcare,0.0,Low,5.0,Cat_2,D
463316,Female,Yes,83,No,Lawyer,0.0,High,2.0,Cat_6,B
461308,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_6,D
463121,Female,Yes,70,,Lawyer,,High,,Cat_6,A
466866,Male,Yes,27,No,Entertainment,14.0,Average,2.0,Cat_6,A
466079,Female,Yes,42,No,Engineer,0.0,Low,2.0,Cat_6,A
462554,Male,No,28,No,Healthcare,0.0,Low,8.0,Cat_4,A
