기업ID,사원ID,성별,년도,기본급,성과급
ID_4,b1f1c5f8606e461d,여성,2021,3436,2000
ID_6,4ff2bd420a544fe4,남성,2020,3237,500
ID_6,fae95218cc774574,남성,2019,3129,845
ID_8,3059d7a4c93c4d8a,여성,2022,3613,1176
ID_4,630f7d07f6bc44b8,여성,2020,3274,1484
ID_7,8a07f8e3b8b540e6,남성,2018,3474,1753
ID_1,1bf5e23acc384ddf,남성,2019,3995,1639
ID_8,7d0e63b2a6c24b33,여성,2024,3918,1383
ID_9,fc04d73dcacc416c,여성,2021,5489,1919
ID_7,cc206f1ac3c34e2e,여성,2018,3474,1810
ID_3,29fa5c1060f14669,여성,2018,4482,500
ID_7,f5c4b741ee4e40e2,남성,2019,3600,1706
ID_7,b9b19701378940ce,여성,2021,3732,1091
ID_1,f8174767551a40c8,남성,2021,4250,1472
ID_7,a604d88eb53d4210,남성,2021,3694,1748
ID_9,8ee7d78f3004497f,남성,2025,5715,2000
ID_5,17afc0426d184a3a,남성,2021,5774,2000
ID_3,fa3d1ac1d5d14a83,여성,2023,5146,666
ID_3,4363c51515484790,여성,2024,5561,647
ID_7,b9238bb06eb648e6,남성,2023,3949,1437
ID_10,dc74aa01083f4060,여성,2019,3777,500
ID_2,6ecaa28827f24647,남성,2021,5189,500
ID_1,2e78b65290f94f1c,여성,2025,5066,1645
ID_1,26e8c32fdc0640bb,남성,2024,4417,2000
ID_4,357a4712a32e457e,여성,2023,3610,1539
ID_1,1e3f61abcda9403d,남성,2025,4772,1343
ID_1,503cb84f69554d96,여성,2021,4103,2000
ID_10,437d4eb43b26429a,남성,2023,4243,563
ID_10,dc74aa01083f4060,여성,2022,4199,500
ID_5,36766be8c35b4de5,여성,2023,6561,1950
ID_3,d9fda9537d234156,여성,2023,5254,939
ID_9,983bb30aa88d4e2b,여성,2021,5260,1718
ID_2,39f9ea1eda654fdf,남성,2023,5468,786
ID_7,258c22fd9b304837,남성,2023,4043,1340
ID_2,9eadbe54895b4f69,남성,2024,5711,796
ID_2,7b1e26ebce59425c,여성,2021,4977,500
ID_4,7657b4a221734acf,여성,2021,3487,1975
ID_10,0fa01c043e634ed8,남성,2019,3767,500
ID_10,2d0f0452f68e4379,여성,2022,4205,500
ID_6,dd4fbad7e3c24a34,남성,2019,3106,804
ID_8,85620d0b01a04171,여성,2024,3695,1459
ID_1,8a68121a888743d7,남성,2024,4522,1902
ID_2,c4443252c33849ec,여성,2019,4774,749
ID_10,051a6d15ae0443b6,남성,2020,3903,600
ID_7,16d59b5d17df4543,남성,2023,3894,1684
ID_10,2a1f33b83d2449c3,남성,2020,3861,560
ID_4,54c8e915d14e4134,여성,2020,3292,1707
ID_2,e633c4e223e14966,여성,2023,5418,568
ID_2,699c4cc836724e43,남성,2021,5016,849
ID_2,40c47f16852e44e7,여성,2021,4977,603
ID_5,dc9323aba0b846d8,남성,2024,6129,1400
ID_5,cbcc93b83f734955,남성,2025,6991,778
ID_9,f3640bb904124fb0,남성,2021,5244,1698
ID_8,c87e2d8cce3e49dc,여성,2020,3440,1301
ID_3,bb07a9826a114901,여성,2021,5001,500
ID_4,42e4a38d4b784ec7,여성,2019,3241,1267
ID_8,b313363068e84b18,여성,2021,3565,1960
ID_9,51d9d09ec040495b,남성,2024,5865,2000
ID_3,d6279771fab24dc6,여성,2022,5084,580
ID_6,3e5fa89e886341f4,남성,2019,3112,705
ID_10,0a42ce560b8a4587,여성,2022,4145,500
ID_6,914d6f909d3e4e75,남성,2022,3315,937
ID_8,adee11793e384606,남성,2024,3681,1363
ID_9,8d5266c50c1c45b2,여성,2024,5634,1583
ID_6,12f54dc021f54a0b,남성,2022,3346,816
ID_4,fae95a10c3664562,여성,2021,3376,1738
ID_5,6665dd6f4c8b4d0d,남성,2021,5791,1191
ID_8,37751ac2d4c746c8,남성,2021,3423,1223
ID_7,fa6820d7b3a54591,남성,2022,4013,1780
ID_2,f8b0ab70d41a4065,여성,2021,5178,654
ID_2,606140361db14387,남성,2019,4817,669
ID_6,a59d610184bd42b3,여성,2018,3021,500
ID_2,9a45a4084d774e51,여성,2019,4805,820
ID_1,7031b3d757b34450,남성,2022,4313,1734
ID_3,7de17e0909284eda,남성,2022,4875,564
ID_10,7acac34e5f9e4954,남성,2023,4147,646
ID_3,5db029144cfd46b7,남성,2022,5040,728
ID_9,8b28d7115c4a4087,여성,2020,5122,1797
ID_6,fbd62a7ee9064824,남성,2018,3021,500
ID_5,dbb6b669349f4959,남성,2023,6354,1311
ID_6,bd0044cbad734029,여성,2024,3798,859
ID_1,4007650092c94839,여성,2023,4576,1729
ID_4,643ea3ee5db04a17,여성,2025,3806,1658
ID_8,124f6a0a0e114e86,남성,2020,3435,1188
ID_6,d1df92a8d9db4925,여성,2021,3385,934
ID_7,078c14b9b91441bd,남성,2021,3727,1750
ID_7,7741659963c44e5a,여성,2022,3795,1569
ID_10,12775f612e494edf,여성,2022,4009,772
ID_1,c570a6cc8c154eca,여성,2019,3957,2000
ID_6,47162c71049041de,여성,2021,3335,572
ID_3,3ad8a74b517f4898,남성,2024,5388,606
ID_3,3dd3c607734c4e3c,여성,2020,4724,715
ID_1,a48b7bfb6da54359,여성,2019,3948,1572
ID_5,178867a615e14c30,여성,2021,5976,1419
ID_10,3331edb99bb5441f,여성,2020,3907,500
ID_1,99d0ead9ecaa46ab,남성,2023,4450,2000
ID_7,c9db0eff47d843b8,남성,2025,4469,1521
ID_1,8073f5aa89b1490a,남성,2021,4133,2000
ID_2,1579012ed524409a,남성,2025,5791,500
ID_5,17fae22d91934d59,남성,2021,5947,1539
ID_1,f8174767551a40c8,남성,2022,4388,1365
ID_6,486b8f2ffffd40e3,여성,2023,3491,744
ID_9,228625ae34f040b0,여성,2021,5442,1961
ID_1,f733c47e638a43a6,여성,2021,4154,1771
ID_2,b6e69cafdeb8479a,여성,2023,5124,500
ID_6,8981bb8fa57647ae,남성,2019,3098,703
ID_7,c445d36a81a340e0,여성,2018,3474,1783
ID_2,606140361db14387,남성,2020,5003,500
ID_6,ba3cf3769a8f41fd,남성,2018,3021,1092
ID_2,e860840877744d3a,남성,2023,5163,666
ID_9,a3ed112af4ac493d,남성,2025,6079,1401
ID_1,19b415e81dc8454e,여성,2018,3860,1658
ID_5,da8fe8469fd046bc,남성,2023,6512,2000
ID_7,b9b19701378940ce,여성,2018,3474,1814
ID_10,66081abcd70146d4,여성,2019,3747,500
ID_10,30418edab66d4be1,여성,2023,4193,603
ID_8,68fa761e30234ba3,여성,2024,3602,1582
ID_7,c08c9602236a4f6f,남성,2025,4503,1815
ID_3,e895ef2327634c41,남성,2024,5092,500
ID_3,4591178c7561420f,남성,2021,4816,500
ID_6,fcaa8d3a88094ea3,여성,2025,3697,1039
ID_8,0e082c4b83504133,여성,2022,3518,1831
ID_4,6a050c6636c242f5,남성,2024,3664,1459
ID_6,7a70e80cc69446a2,여성,2022,3513,806
ID_3,52eb76080fbb42f1,남성,2021,4999,809
ID_2,539d7358024e42f6,여성,2018,4638,677
ID_10,16cb34fb291247f2,여성,2021,3956,525
ID_1,c552c2208b6e46d5,남성,2021,4162,2000
ID_6,8fa71fdf438e44de,여성,2022,3484,812
ID_5,6b715b8a92e54a2a,남성,2022,6334,1269
ID_6,7f8e780e95744da6,여성,2019,3130,500
ID_4,7cc766cb8b1443be,남성,2023,3569,2000
ID_3,567cf7e087bd4897,여성,2021,4819,767
ID_5,0ea0717e8bb5409a,여성,2021,5768,2000
ID_4,7a8782e2ee7c4269,남성,2023,3727,1846
ID_8,0117e375e7ef468b,여성,2023,3593,1703
ID_8,ca1567630db24231,여성,2019,3282,1734
ID_5,1da98e8a406646d3,남성,2024,6661,1825
ID_3,f33b666dd6af463d,남성,2019,4645,595
ID_5,d215f3e44bc7491c,남성,2021,6043,1848
ID_5,c6c747519dc84906,남성,2021,5839,2000
ID_10,9ddf00eb92c74c1e,남성,2025,4225,587
ID_9,5dda78bae3ee4e12,여성,2023,5928,1894
ID_7,7b3634305b58486a,여성,2023,4184,1686
ID_5,ec144e4e51f542a2,남성,2024,6431,1558
ID_10,c08375c3c1104589,남성,2018,3646,500
ID_7,52ff99ae2e944dcb,남성,2023,3978,1564
ID_1,8073f5aa89b1490a,남성,2022,4229,1744
ID_7,3e9f7bae9797430e,여성,2020,3682,1636
ID_2,b1a541c533864e67,여성,2022,5075,667
ID_8,9a773bf1677e42cc,남성,2021,3443,1818
ID_1,8a68121a888743d7,남성,2023,4404,2000
ID_5,4bbaa134f1304453,남성,2023,6169,1320
ID_6,10204451b51847c3,여성,2023,3416,903
ID_1,03a3e6d2cdf84d29,남성,2021,4157,1872
ID_4,1e56c9bbcb984709,여성,2024,3954,1919
ID_3,0edce956e2544f43,여성,2025,5184,730
ID_8,4ee42566108249ed,남성,2024,3764,1637
ID_8,ea849adb480440b4,여성,2021,3570,1294
ID_3,8756879e901843cf,여성,2022,4986,642
ID_10,beb504656d4543b0,남성,2018,3646,568
ID_1,3e62f2f2e9d64a01,여성,2024,4387,1816
ID_5,8b75a0bf146f4c61,남성,2020,5666,2000
ID_5,4ec744e5c98d4629,남성,2023,6607,2000
ID_10,209bd448bb4e4f6f,남성,2020,3844,500
ID_9,a40fd4d4cffc4644,여성,2022,5662,1869
ID_2,b6e69cafdeb8479a,여성,2021,4924,559
ID_1,aae56985e2494f5b,여성,2022,4498,1786
ID_1,150cd3b7a4b34a4a,남성,2024,4787,2000
ID_10,07726d86d1034dfb,남성,2021,3889,807
ID_10,69f4fa02f4414753,여성,2018,3646,500
ID_8,6db821404cc24de3,남성,2019,3309,1740
ID_1,2b0f3ffd675f4701,여성,2020,4094,2000
ID_1,bc8b90691d994c6d,남성,2021,4231,2000
ID_10,0a029edee7894e66,여성,2023,4067,679
ID_6,cc541199823949bd,남성,2024,3564,763
ID_3,ce3ebe5871064120,남성,2024,5243,619
ID_4,23b0300742264eee,여성,2019,3195,2000
ID_2,9b0b2b82e52249b8,남성,2023,5434,869
ID_10,ef51f60a27fa4d32,여성,2020,3812,594
ID_4,9b0fba008e8d4d1f,여성,2025,4113,2000
ID_8,20c16f1994b04d10,여성,2022,3573,1857
ID_8,2b3f72cbf8c84bbb,남성,2019,3265,1457
ID_6,47b2cc080db74485,남성,2023,3343,935
ID_10,626e691a8a334fbe,남성,2025,4277,500
ID_6,347eead2be2248a5,남성,2021,3249,525
ID_4,42e4a38d4b784ec7,여성,2021,3474,1664
ID_4,d6d6907060fd4504,남성,2019,3219,1768
ID_5,941ae11aae4a4775,여성,2025,6813,1193
ID_9,6a4da2a693584969,여성,2023,5775,1661
ID_10,7b34ad45e5024aeb,남성,2020,3922,815
ID_9,ad9b81317e3649a8,여성,2019,5029,1725
ID_1,e4771ad223594186,여성,2023,4370,1409
ID_10,fde6174ce92d4937,여성,2024,4365,552
ID_6,d98ec65b03174ce5,여성,2025,3847,541
ID_6,18a6a7e2030c44fe,여성,2019,3116,500
ID_4,b0f43c568ae946a5,여성,2025,3697,1888
ID_7,f74439b4439c4cb2,남성,2018,3474,1769
ID_9,0492f04c5fc24c91,여성,2022,5506,1339
ID_10,05cc65e1f46e4c87,남성,2019,3745,672
ID_3,b0881e04526743cd,남성,2021,4790,500
ID_6,3cc5842ec3584590,남성,2019,3122,902
ID_9,5aad7b76fce54b7f,여성,2018,4899,1581
ID_3,87cda4d2d46241a0,남성,2019,4575,692
ID_6,f7053f8f42c74035,여성,2021,3378,1008
ID_3,b2e71a55dfe54ca8,여성,2020,4777,544
ID_7,2c77a920122f40c9,남성,2023,4142,1517
ID_9,6a5247d994b14025,남성,2022,5481,1762
ID_3,a544f7f7ea234e92,여성,2020,4664,569
ID_7,9b2e8c96d1c64466,여성,2024,4177,1345
ID_1,02cb72fdec2b4c39,남성,2023,4549,1975
ID_3,a67874a00fac479a,남성,2019,4636,572
ID_1,facb9f34a4b34800,여성,2024,4618,1532
ID_9,5ea8c161dc8b4a9b,여성,2019,5006,1991
ID_8,8de488b1d76642ad,여성,2023,3863,1588
ID_7,ea223b527b134a54,여성,2020,3623,1907
ID_8,b3191667c2be4e18,남성,2023,3709,1583
ID_6,2fd44e00e6e2455d,여성,2021,3348,542
ID_9,9e1787074c7a4409,남성,2022,5338,1955
ID_9,9e1787074c7a4409,남성,2019,5005,2000
ID_1,37e535f7483f4cf2,여성,2019,3986,1684
ID_1,1e3f61abcda9403d,남성,2018,3860,1822
ID_2,9399c734a5c64524,남성,2024,5570,744
ID_10,2d0f0452f68e4379,여성,2021,4058,846
ID_1,e262df1a30dd4d24,남성,2022,4400,1883
ID_10,fe14686ec0f94b3d,여성,2021,4099,575
ID_10,c5957a84da5a4848,남성,2019,3755,500
ID_2,60e3a89374da46c1,여성,2021,5068,569
ID_5,57bc2829fcf949f2,여성,2023,6117,1704
ID_1,a26b9f56ff274dcf,남성,2021,4337,1896
ID_10,cb811ffff51c497c,남성,2024,4357,580
ID_2,a0f667b12bf74747,남성,2020,4846,707
ID_3,a67874a00fac479a,남성,2023,5305,896
ID_9,9bc3c5b4f1f442c1,남성,2023,5740,1738
ID_8,2141d13fbdae4fd7,여성,2021,3400,1705
ID_6,42b9c5abf4c440d4,여성,2018,3021,793
ID_10,47aac7279d934982,남성,2020,3866,500
ID_4,cafe4ff5b0784da7,남성,2020,3347,1889
ID_9,5ea8c161dc8b4a9b,여성,2023,5459,1677
ID_3,f95707ef127a470c,남성,2024,5166,700
ID_1,d7f03516c2be4748,남성,2024,4795,2000
ID_3,d607a2ad97464270,남성,2023,5001,977
ID_2,2f83349103024f80,남성,2021,4922,917
ID_4,23b0300742264eee,여성,2025,3617,1527
ID_4,c5d0e57695e44a34,남성,2023,3792,1409
ID_10,7b34ad45e5024aeb,남성,2024,4538,631
ID_2,0b8f3e2d81a743ef,여성,2021,5093,727
ID_3,a09c5f1ff90f4130,여성,2023,5099,500
ID_4,d116a06d1cdf4a09,여성,2024,3915,2000
ID_6,b65f3e95c4ca451d,여성,2024,3539,786
ID_5,dbb6b669349f4959,남성,2020,5784,2000
ID_7,fb9ac144dc744598,남성,2018,3474,1543
ID_7,92a6fbfb1cd946c8,여성,2022,3797,1160
ID_6,cde6f1b2582042b0,여성,2020,3183,1040
ID_2,926c906cf01745b2,여성,2023,5181,535
ID_2,be233d4440a5403f,남성,2021,5120,725
ID_10,1f01774587dd426f,남성,2019,3747,561
ID_5,c23c23d2e921446c,여성,2024,6318,1689
ID_8,681de64a0ad24fcb,여성,2020,3333,1186
ID_3,c7d60dbe3eaa40f0,남성,2024,5053,500
ID_5,8fb1b9020869455c,남성,2021,5931,1655
ID_2,0cad290b213d4dfd,남성,2023,5467,500
ID_6,86d7774e08ac4b4e,남성,2023,3625,500
ID_1,f6f333ebc2d74686,남성,2018,3860,2000
ID_4,c0ba155c99e14547,여성,2022,3562,1895
ID_10,9246a04c82904dee,여성,2021,3969,633
ID_5,6c19edfa8f624058,남성,2021,6025,1637
ID_8,0117e375e7ef468b,여성,2021,3426,1714
ID_4,088a064e22a044a7,여성,2023,3803,1437
ID_8,d57f2eded35248ae,여성,2021,3575,1815
ID_1,67a4dd74dd8c48f2,여성,2020,4175,1437
ID_6,ba3cf3769a8f41fd,남성,2020,3185,1004
ID_9,740ac1d47661490b,남성,2023,5769,1422
ID_9,04e5ed9e15374b09,남성,2023,5934,1599
ID_9,e75460a8095549ab,여성,2019,5011,1604
ID_6,336303eda935462c,여성,2025,3550,1030
ID_1,fd826378a29046df,남성,2020,4097,1434
ID_7,eee3aa7af6a8481f,여성,2020,3718,1628
ID_3,ce3ebe5871064120,남성,2023,5107,500
ID_9,4e3fbb8858ee4cef,여성,2021,5240,1421
ID_1,c3d1a201d70b412b,여성,2024,4667,1878
ID_9,ae60c588754a467b,여성,2020,5221,2000
ID_6,85aa1d5e80984055,남성,2021,3225,598
ID_10,86a3b84cda9c4c52,여성,2020,3832,575
ID_3,781ed7070297441b,남성,2023,5005,515
ID_9,b3a380d65b754e69,여성,2021,5239,1572
ID_1,a8359f1e318844fe,여성,2022,4338,1910
ID_4,426aaf30a3d14536,남성,2020,3308,1884
ID_10,94d1e0f5f4b94a66,남성,2019,3780,588
ID_9,5c553a8e18184803,여성,2020,5254,1694
ID_8,39c903e7184c494c,남성,2019,3281,936
ID_1,164502d28efe43ae,여성,2018,3860,1627
ID_4,c0ba155c99e14547,여성,2024,3799,2000
ID_1,5a6a84a271c74d3c,여성,2022,4506,1613
ID_2,e4bef73d5ae34822,남성,2019,4737,798
ID_5,fe8c657007834131,남성,2022,6004,1430
ID_3,fed5d01563cc4bef,여성,2022,4910,781
ID_10,a1b96fe8d453482c,여성,2020,3941,500
ID_7,e5e0d7c96b8c4bc1,남성,2019,3592,1348
ID_1,fb3ad3286de74d27,남성,2019,4000,1292
ID_3,d017c950de2e49e4,여성,2021,4929,500
ID_5,faab10c8c2b94c07,남성,2019,5620,1806
ID_4,9817aab8b581447b,남성,2021,3437,1800
ID_6,8f70550f2d9e47d1,남성,2024,3466,799
ID_1,725f0b6c31fc4a05,여성,2019,3954,1849
ID_3,2660b5714fde4872,남성,2019,4633,913
ID_4,f20cc1b6159d417b,남성,2023,3488,1498
ID_9,cf057f48b7a5463b,남성,2022,5360,1980
ID_3,5d0629d5254541fd,여성,2020,4709,500
ID_3,50a359c36fe842ca,여성,2023,5299,500
ID_9,eaf9720c261a41bf,여성,2020,5109,1963
ID_9,46d5c847717d4b8b,남성,2024,5728,1425
ID_2,60e3a89374da46c1,여성,2024,5538,621
ID_1,f27794993a0a411d,여성,2019,3968,1787
ID_4,0d2ba9d42dfb47d8,남성,2019,3228,2000
ID_1,4007650092c94839,여성,2024,4734,1725
ID_5,26ad0748b76a4b2c,여성,2019,5615,1291
ID_8,6c877bf281394bbb,여성,2022,3540,1246
ID_4,393874c1d1484cab,남성,2025,3628,2000
ID_1,2bf13d1e8a3d441a,남성,2020,4055,1850
ID_1,c3d1a201d70b412b,여성,2021,4244,1830
ID_7,92a6fbfb1cd946c8,여성,2018,3474,1717
ID_6,1a19fce20549401b,여성,2022,3399,552
ID_10,87ba79fa2564498d,남성,2023,4312,500
ID_10,cfcca3be04304de4,여성,2021,4016,500
ID_1,6b926a9ebe78452b,남성,2025,4564,1892
ID_1,d13ae2353f694e3a,남성,2024,4691,1573
ID_7,46507eac6e064e41,남성,2023,3910,1646
ID_3,8fc4f796015047f1,여성,2025,5819,500
ID_6,47b2cc080db74485,남성,2019,3083,999
ID_5,b455929f207a4cdb,여성,2021,5859,1123
ID_4,ae88c0a31d0d4e74,남성,2020,3367,1801
ID_6,026802d4f9014929,여성,2019,3087,1126
ID_2,1334459ac636471c,여성,2018,4638,701
ID_2,684e2c815bff4d11,여성,2020,4950,500
ID_9,ab3e639479504d5c,여성,2022,5495,1645
ID_5,8b16549b8bff4ea9,남성,2020,5804,1404
ID_1,62484233fa6a4846,남성,2022,4396,2000
ID_10,40883a20195643af,여성,2025,4573,863
ID_8,e882682ea7aa4c61,여성,2022,3482,1441
ID_2,1d98a6b435984c3d,남성,2020,4868,671
ID_5,dc007b77014c4046,남성,2021,6007,1463
ID_4,08a5848f45314f67,남성,2020,3352,1821
ID_3,9e8bc32eec014b8f,여성,2024,5334,500
ID_3,1c2fb9ba4a6b463e,여성,2019,4583,613
ID_1,8073f5aa89b1490a,남성,2023,4326,1806
ID_4,f20cc1b6159d417b,남성,2024,3564,1906
ID_1,faa1bb65d1f94ba9,남성,2020,4079,1532
ID_8,c503c13cb9c447ce,남성,2018,3189,1113
ID_3,71826fbb27f848f5,남성,2021,4823,606
ID_7,945f17f39d964783,남성,2021,3802,1800
ID_6,a8bf95fc73cc46b9,여성,2022,3421,953
ID_4,6a050c6636c242f5,남성,2025,3761,1703
ID_3,fd1ad3249c134b55,여성,2023,4991,500
ID_9,e052e5f813d44de1,남성,2020,5138,1780
ID_8,4429f6897c52459a,여성,2019,3291,1667
ID_7,f5c4b741ee4e40e2,남성,2018,3474,1676
ID_6,8c88c5a9a0984bcf,여성,2022,3310,819
ID_9,3899587e26f7440d,여성,2024,6191,1762
ID_5,6d4f4039c4ea451a,여성,2021,5768,1514
ID_4,799cac246496422f,여성,2023,3599,1789
ID_3,0b3f2f8aa2964c48,남성,2022,4860,518
ID_8,a82b138439944898,여성,2021,3386,1957
ID_3,87cda4d2d46241a0,남성,2021,4768,655
ID_9,541230d180f049e6,남성,2019,5016,1777
ID_5,54d1892b80e141d1,여성,2022,6215,1983
ID_1,21e501c6b1374675,남성,2023,4629,1619
ID_4,4ed42cb2db6d4e64,여성,2024,3530,1219
ID_9,c565b19cea214b33,남성,2018,4899,1629
ID_9,b6a2fafbe925474e,여성,2019,5043,2000
ID_4,31b324e1f97e4b48,남성,2021,3390,1889
ID_1,7e100ec6a8224a10,여성,2021,4098,1784
ID_6,86b0b6d345364fd1,여성,2023,3463,712
ID_1,f6d7d19ed0574b6c,남성,2021,4206,2000
ID_6,7f7e8ca102344284,여성,2019,3131,779
ID_1,d7b4b9d9ee024f39,여성,2022,4378,1348
ID_8,8031abba15364505,남성,2020,3424,1257
ID_9,854ce4353e6b4260,남성,2020,5219,1790
ID_10,021e2da7c335407f,여성,2021,4074,630
ID_10,6eb2d160b2174468,여성,2019,3724,500
ID_4,346811bed8de460e,여성,2022,3599,1716
ID_10,039b263251794fd9,여성,2022,4195,500
ID_8,14aae50e80504f4c,남성,2021,3419,1556
ID_1,9b48fd6a10c84a67,여성,2020,4022,1248
ID_4,942a93697085440e,여성,2020,3270,1894
ID_4,4b1b68d770a44114,남성,2021,3365,1761
ID_2,b5a234b290c240b1,남성,2019,4792,500
ID_4,0fa78f5f5cc94834,남성,2021,3459,1585
ID_1,91a28236a51744f2,여성,2020,4142,1950
ID_7,8b22d6c7e16d4819,여성,2023,4124,1669
ID_1,3fbd5b0d49aa4a84,여성,2023,4469,1829
ID_3,c5a37080cbaf49d2,여성,2024,5622,657
ID_7,5356bcfe51f348f7,여성,2023,3942,1628
ID_5,b62918a8222d47b6,여성,2023,6446,1136
ID_9,365bc2fe65ff46df,남성,2025,6205,2000
ID_5,1da98e8a406646d3,남성,2023,6438,1649
ID_2,038f3bb4ce3b4cb9,여성,2020,4905,819
ID_6,10204451b51847c3,여성,2022,3333,724
ID_3,52eb76080fbb42f1,남성,2020,4820,500
ID_9,fc04d73dcacc416c,여성,2023,5922,1824
ID_5,29307f1f88104532,남성,2021,6003,2000
ID_6,32d20a7e6dde46f0,남성,2020,3157,867
ID_7,d1e6ae5d1458462c,여성,2023,4218,1380
ID_6,c2d965ca2b074668,남성,2021,3375,708
ID_4,c076036959ca4f88,여성,2020,3333,1734
ID_1,725f0b6c31fc4a05,여성,2023,4355,1663
ID_10,7cad1010e2f44a5a,남성,2025,4750,573
ID_6,2652f26b5cc14ccf,여성,2018,3021,652
ID_3,fd1ad3249c134b55,여성,2025,5211,682
ID_7,125f819b0f624677,여성,2021,3778,1637
ID_8,0e082c4b83504133,여성,2021,3433,1162
ID_5,4ec744e5c98d4629,남성,2020,5875,1848
ID_10,a3c7226f17314178,여성,2021,3976,717
ID_3,8a72088dbe474734,남성,2023,4977,500
ID_3,ed541cf59f8c4d05,여성,2024,5391,749
ID_5,707a05e034c64e60,남성,2023,6309,1441
ID_4,c6ec43f7c4b04628,여성,2024,3800,1568
ID_1,21e501c6b1374675,남성,2020,4151,2000
ID_3,8b16412147f44e0f,남성,2022,5061,821
ID_4,687b9f84299544e1,남성,2020,3267,1944
ID_3,8a129e728b004667,여성,2025,5225,773
ID_3,1c2fb9ba4a6b463e,여성,2025,5237,500
ID_7,5cf35b1c54f64223,남성,2021,3855,1663
ID_6,b65f3e95c4ca451d,여성,2025,3633,733
ID_7,945f17f39d964783,남성,2019,3580,1470
ID_5,0e85c460af9b4cba,남성,2019,5577,1214
ID_4,42e4a38d4b784ec7,여성,2022,3597,1712
ID_9,04e5ed9e15374b09,남성,2022,5711,1586
ID_9,96ede1728418462d,남성,2019,5006,1844
ID_6,0941655b6d23415b,여성,2021,3216,950
ID_10,c5957a84da5a4848,남성,2024,4353,500
ID_6,ba3cf3769a8f41fd,남성,2022,3358,598
ID_9,62f43bd342d7418c,여성,2023,5789,1760
ID_10,d6599d1362224d5f,여성,2023,4048,500
ID_1,09857a51463b475f,여성,2021,4339,1878
ID_3,9c0c070e400d4da2,남성,2024,5403,768
ID_2,ed30330e93cb4391,여성,2018,4638,647
ID_3,bf9bc4b9b9ee4715,여성,2021,4840,629
ID_1,c5f8ea67200e403c,여성,2021,4118,1672
ID_4,3f9f45aec06a4681,남성,2022,3496,1558
ID_4,4c54fb9204fd4981,남성,2025,3722,1944
ID_4,fddd148aecc44a81,남성,2021,3514,1405
ID_4,3f427b000b4b47fe,남성,2021,3424,1351
ID_1,49449088f5be4e36,남성,2025,4842,1355
ID_4,007c92c74fa8491d,여성,2024,3534,1874
ID_5,8fb1b9020869455c,남성,2023,6289,1855
ID_8,a5354104508f46a0,남성,2020,3391,1444
ID_1,93b826c1aeae407e,남성,2024,4363,1482
ID_10,4fe208219b7f4588,여성,2025,4409,500
ID_4,7f8f0dd1dcee4931,남성,2024,3936,1773
ID_1,49c54aec224344c8,여성,2023,4399,1462
ID_4,c4bbfc8776704989,남성,2020,3341,1647
ID_5,62cd35afcc8b4817,여성,2022,6162,1716
ID_6,32d20a7e6dde46f0,남성,2023,3374,620
ID_1,29bec547167546c2,여성,2024,4467,1651
ID_8,1034824174be493f,여성,2020,3345,1496
ID_6,5022215975a947b3,남성,2022,3414,765
ID_1,1bf5e23acc384ddf,남성,2020,4134,1568
ID_9,d922a4da4ee64cc3,남성,2023,5769,1755
ID_10,71aef3f0aacc4bbe,여성,2020,3837,737
ID_10,b2a67ee40e1f4c02,여성,2023,4432,500
ID_5,0c764af55f1b4737,남성,2023,6239,1202
ID_5,93018f26af074205,여성,2024,6231,1620
ID_10,eaeeea772ad4461f,여성,2023,4386,500
ID_1,2d6b66736ce94689,여성,2020,4101,2000
ID_1,f6d7d19ed0574b6c,남성,2018,3860,1974
ID_7,6631708a3e604d71,여성,2020,3648,1488
ID_7,e6595abd4b3342a7,남성,2023,4035,1505
ID_10,71aef3f0aacc4bbe,여성,2023,4142,513
ID_5,329b97c7ac1f4e07,여성,2025,6606,2000
ID_6,39d1ef024a474e36,여성,2025,3614,1044
ID_6,48cf53ce26d4442c,남성,2021,3253,736
ID_9,566d8e9b50374241,여성,2020,5285,1933
ID_10,0fa01c043e634ed8,남성,2018,3646,532
ID_2,79e09b0f5fb04c4d,여성,2024,5505,500
ID_8,fef4bc5056db414c,남성,2019,3260,1219
ID_1,05dbab1251b742a2,여성,2021,4224,1553
ID_6,d1804d1be6cb4382,남성,2019,3083,646
ID_4,393874c1d1484cab,남성,2022,3406,1783
ID_2,1d98a6b435984c3d,남성,2021,4987,673
ID_1,725f0b6c31fc4a05,여성,2018,3860,1666
ID_6,2652f26b5cc14ccf,여성,2022,3475,500
ID_6,24ce7a1ddd82434b,여성,2025,3930,500
ID_3,42f1e507972e429c,여성,2023,5293,500
ID_4,3201d223ede44167,여성,2022,3526,1177
ID_2,038f3bb4ce3b4cb9,여성,2025,5642,737
ID_3,a5ff6c8ca1944b95,남성,2024,5061,500
ID_10,0a3694c12ea44500,남성,2023,4113,778
ID_3,2660b5714fde4872,남성,2022,5115,515
ID_4,6d273b3aa27b4222,남성,2023,3643,1536
ID_3,d6279771fab24dc6,여성,2023,5247,561
ID_6,ecfb57bf5b434e37,여성,2021,3296,791
ID_8,08012d5cf80346a2,여성,2022,3711,1541
ID_3,e895ef2327634c41,남성,2020,4677,523
ID_10,be027e2b154d45a9,여성,2019,3752,600
ID_4,3dcfde8e4a844071,남성,2020,3297,1392
ID_1,37f3d71eb03d483d,남성,2021,4168,1900
