A1,A2,A3,A4,A5,C1,C2,C3,C4,C5,E1,E2,E3,E4,E5,N1,N2,N3,N4,N5,O1,O2,O3,O4,O5,ID
5.0,6.0,6.0,4.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,2.0,5.0,6.0,4.0,1.0,2.0,2.0,2.0,2.0,6.0,1,3.0,5.0,2.0,ID_614
5.0,4.0,5.0,1.0,5.0,3.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,6.0,2,5.0,5.0,1.0,ID_615
1.0,6.0,5.0,6.0,5.0,4.0,5.0,5.0,1.0,2.0,1.0,2.0,4.0,5.0,4.0,1.0,2.0,2.0,1.0,2.0,5.0,1,4.0,5.0,2.0,ID_616
1.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,2.0,1.0,1.0,4.0,6.0,4.0,5.0,6.0,5.0,4.0,5.0,6.0,2.0,4,4.0,6.0,2.0,ID_617
1.0,5.0,6.0,6.0,1.0,3.0,5.0,5.0,2.0,2.0,2.0,1.0,4.0,6.0,4.0,1.0,1.0,2.0,3.0,3.0,5.0,3,4.0,2.0,5.0,ID_618
3.0,2.0,4.0,1.0,4.0,5.0,6.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,6.0,5.0,4.0,1.0,3.0,1,4.0,2.0,3.0,ID_619
1.0,6.0,4.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,2.0,2.0,2.0,4.0,6,4.0,5.0,4.0,ID_620
5.0,6.0,3.0,2.0,2.0,5.0,6.0,6.0,1.0,2.0,5.0,3.0,4.0,5.0,4.0,2.0,5.0,3.0,3.0,5.0,6.0,1,6.0,6.0,5.0,ID_621
4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,6.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3,3.0,3.0,3.0,ID_622
2.0,3.0,4.0,4.0,5.0,3.0,2.0,5.0,4.0,6.0,3.0,2.0,4.0,5.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,3,3.0,4.0,3.0,ID_623
2.0,4.0,4.0,3.0,5.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,1.0,1.0,2.0,2.0,1.0,4.0,1,3.0,6.0,2.0,ID_624
2.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,4.0,3.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,6.0,2,4.0,6.0,5.0,ID_625
2.0,5.0,5.0,3.0,2.0,5.0,4.0,6.0,1.0,4.0,3.0,6.0,2.0,1.0,5.0,6.0,6.0,6.0,3.0,2.0,5.0,1,4.0,3.0,2.0,ID_626
2.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,1.0,5.0,2.0,2.0,4.0,5.0,4.0,1.0,4.0,4.0,1.0,2.0,5.0,6,3.0,4.0,3.0,ID_627
2.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,5.0,2,4.0,5.0,2.0,ID_628
3.0,1.0,5.0,6.0,4.0,5.0,6.0,1.0,2.0,1.0,5.0,3.0,5.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,4,6.0,6.0,1.0,ID_629
2.0,4.0,2.0,2.0,3.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,2.0,3.0,2.0,4.0,5.0,3.0,4.0,4.0,5.0,3,4.0,4.0,5.0,ID_630
2.0,5.0,6.0,6.0,2.0,5.0,5.0,5.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,6.0,2.0,6.0,4.0,6,4.0,6.0,2.0,ID_631
2.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,2.0,2.0,1.0,2.0,5.0,6.0,4.0,2.0,4.0,4.0,2.0,4.0,5.0,2,5.0,4.0,2.0,ID_632
1.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0,2.0,6.0,1.0,2.0,6.0,6.0,6.0,5.0,6.0,5.0,4.0,6.0,6.0,6,5.0,5.0,2.0,ID_633
2.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,4.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0,5.0,4,4.0,4.0,4.0,ID_634
2.0,6.0,5.0,5.0,2.0,4.0,6.0,5.0,2.0,4.0,2.0,6.0,4.0,3.0,5.0,2.0,4.0,5.0,4.0,2.0,4.0,4,5.0,5.0,1.0,ID_635
1.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,2.0,2.0,2.0,2.0,5.0,5.0,6.0,4.0,4.0,1.0,1.0,3.0,5.0,3,4.0,5.0,2.0,ID_636
2.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,2.0,4.0,2.0,2.0,6.0,6.0,6.0,3.0,2.0,3.0,2.0,2.0,5.0,4,5.0,6.0,2.0,ID_637
1.0,6.0,6.0,6.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,6.0,5.0,6.0,2.0,2.0,2.0,3.0,2.0,6.0,1,6.0,5.0,1.0,ID_638
1.0,5.0,4.0,5.0,5.0,6.0,5.0,6.0,1.0,1.0,2.0,1.0,5.0,6.0,5.0,3.0,3.0,4.0,2.0,3.0,5.0,1,5.0,5.0,2.0,ID_639
1.0,3.0,4.0,4.0,4.0,5.0,6.0,4.0,4.0,4.0,6.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,5.0,1,4.0,6.0,2.0,ID_640
2.0,6.0,5.0,6.0,4.0,5.0,5.0,6.0,2.0,3.0,1.0,2.0,5.0,6.0,5.0,3.0,5.0,2.0,2.0,2.0,5.0,4,5.0,3.0,3.0,ID_641
3.0,6.0,5.0,4.0,4.0,5.0,5.0,6.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,6.0,4,6.0,6.0,2.0,ID_642
1.0,1.0,5.0,6.0,6.0,6.0,5.0,2.0,1.0,5.0,4.0,5.0,2.0,5.0,3.0,3.0,4.0,4.0,2.0,3.0,6.0,1,6.0,6.0,1.0,ID_643
1.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,1.0,2.0,1.0,2.0,4.0,6.0,6.0,1.0,4.0,1.0,3.0,1.0,6.0,1,5.0,6.0,1.0,ID_644
1.0,5.0,5.0,6.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2,2.0,5.0,2.0,ID_645
5.0,4.0,6.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,2.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,1,5.0,6.0,6.0,ID_646
3.0,5.0,5.0,3.0,4.0,4.0,4.0,6.0,2.0,4.0,1.0,3.0,5.0,5.0,6.0,3.0,5.0,4.0,5.0,3.0,6.0,2,4.0,6.0,2.0,ID_647
1.0,6.0,6.0,5.0,6.0,4.0,5.0,5.0,2.0,2.0,2.0,1.0,3.0,5.0,5.0,1.0,1.0,2.0,2.0,1.0,6.0,4,4.0,3.0,2.0,ID_648
3.0,4.0,5.0,6.0,2.0,3.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,2.0,3.0,2.0,2.0,5.0,2.0,2,3.0,2.0,2.0,ID_649
2.0,4.0,4.0,6.0,4.0,4.0,5.0,4.0,2.0,2.0,1.0,2.0,4.0,5.0,4.0,4.0,3.0,5.0,6.0,2.0,2.0,3,5.0,5.0,3.0,ID_650
3.0,4.0,4.0,6.0,5.0,3.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,3,4.0,3.0,2.0,ID_651
3.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,1.0,6.0,1.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,5.0,4,4.0,4.0,3.0,ID_652
2.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3,3.0,5.0,4.0,ID_653
3.0,5.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,4.0,1.0,2.0,5.0,5.0,6.0,4.0,6.0,3.0,2.0,3.0,5.0,2,6.0,5.0,5.0,ID_654
4.0,6.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,4.0,5.0,2.0,2.0,2.0,5.0,1,4.0,5.0,3.0,ID_655
2.0,5.0,5.0,2.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,2.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,2.0,3,4.0,6.0,2.0,ID_656
3.0,6.0,6.0,3.0,4.0,3.0,4.0,6.0,2.0,1.0,6.0,3.0,1.0,4.0,4.0,2.0,1.0,2.0,6.0,6.0,6.0,2,6.0,2.0,3.0,ID_657
1.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,6.0,4.0,2.0,3.0,2.0,4.0,1.0,6.0,4,4.0,5.0,3.0,ID_658
2.0,4.0,5.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,5,3.0,4.0,4.0,ID_659
3.0,4.0,6.0,1.0,2.0,5.0,5.0,2.0,3.0,5.0,1.0,6.0,5.0,4.0,5.0,4.0,5.0,5.0,6.0,2.0,3.0,2,5.0,6.0,4.0,ID_660
3.0,4.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,5.0,2,5.0,6.0,1.0,ID_661
2.0,5.0,6.0,5.0,4.0,3.0,2.0,2.0,5.0,6.0,2.0,3.0,3.0,6.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,2,3.0,6.0,2.0,ID_662
2.0,5.0,6.0,2.0,4.0,6.0,6.0,6.0,1.0,4.0,3.0,2.0,2.0,5.0,3.0,2.0,4.0,1.0,5.0,5.0,3.0,4,2.0,6.0,3.0,ID_663
2.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3,4.0,4.0,3.0,ID_664
1.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,1.0,4.0,5.0,4.0,6.0,3.0,3.0,3.0,2.0,4.0,5.0,1,4.0,6.0,2.0,ID_665
1.0,5.0,5.0,6.0,4.0,5.0,5.0,3.0,2.0,3.0,5.0,4.0,2.0,2.0,5.0,5.0,2.0,4.0,2.0,4.0,5.0,2,5.0,5.0,1.0,ID_666
2.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,3.0,4.0,2.0,1.0,5.0,6.0,6.0,2.0,5.0,3.0,2.0,1.0,5.0,2,5.0,5.0,2.0,ID_667
1.0,5.0,6.0,2.0,3.0,5.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,5.0,6.0,2.0,3.0,5.0,5.0,2.0,6.0,4,6.0,6.0,2.0,ID_668
3.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,2.0,1.0,1.0,1.0,6.0,6.0,5.0,2.0,2.0,3.0,2.0,2.0,6.0,1,5.0,6.0,1.0,ID_669
2.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,4,2.0,4.0,3.0,ID_670
1.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,3.0,4.0,6.0,4,6.0,6.0,1.0,ID_671
1.0,6.0,5.0,2.0,4.0,5.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,6.0,5.0,5.0,4.0,4.0,1.0,1.0,6.0,1,6.0,6.0,1.0,ID_672
2.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,2.0,5.0,2.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,1,4.0,3.0,3.0,ID_673
1.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,5.0,6.0,2.0,4.0,4.0,6.0,1,5.0,5.0,2.0,ID_674
2.0,6.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,6.0,3.0,2.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,2,4.0,6.0,3.0,ID_675
4.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,2.0,2.0,5.0,2.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,6.0,2,5.0,6.0,2.0,ID_676
3.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,6.0,2.0,2.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,4.0,4,4.0,5.0,3.0,ID_677
1.0,5.0,6.0,6.0,4.0,5.0,5.0,4.0,2.0,2.0,5.0,5.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,3.0,2,4.0,6.0,3.0,ID_678
3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4,3.0,4.0,4.0,ID_679
1.0,6.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,1.0,2.0,5.0,5.0,4.0,2.0,2.0,3.0,2.0,2.0,5.0,2,5.0,5.0,1.0,ID_680
1.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,3.0,5.0,1.0,1.0,4.0,6.0,5.0,3.0,4.0,4.0,3.0,2.0,6.0,1,6.0,6.0,1.0,ID_681
1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,4.0,6.0,2.0,4.0,4.0,3.0,5.0,2.0,5.0,4.0,2,6.0,5.0,2.0,ID_682
3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,3.0,6.0,4.0,2.0,3.0,2.0,2.0,3.0,5.0,4,4.0,4.0,2.0,ID_683
5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,1.0,1.0,6.0,1.0,5.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,1,6.0,5.0,1.0,ID_684
1.0,4.0,3.0,5.0,3.0,1.0,5.0,5.0,6.0,6.0,6.0,6.0,2.0,2.0,1.0,5.0,4.0,6.0,6.0,6.0,4.0,6,4.0,6.0,1.0,ID_685
4.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,3,5.0,4.0,3.0,ID_686
2.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,2,5.0,5.0,2.0,ID_687
5.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,1.0,1.0,3.0,6.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,2,5.0,3.0,3.0,ID_688
3.0,3.0,5.0,6.0,5.0,3.0,5.0,5.0,2.0,2.0,1.0,2.0,4.0,6.0,6.0,2.0,2.0,5.0,1.0,3.0,5.0,3,3.0,3.0,3.0,ID_689
1.0,5.0,5.0,2.0,5.0,5.0,5.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,2.0,3.0,1.0,5.0,2,2.0,5.0,2.0,ID_690
4.0,5.0,2.0,1.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5,5.0,6.0,3.0,ID_691
1.0,5.0,1.0,5.0,6.0,3.0,5.0,5.0,4.0,1.0,1.0,4.0,4.0,5.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1,6.0,6.0,5.0,ID_692
2.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,1.0,2.0,5.0,6.0,5.0,3.0,3.0,1.0,2.0,3.0,4.0,4,5.0,4.0,2.0,ID_693
1.0,6.0,6.0,6.0,6.0,4.0,4.0,4.0,2.0,3.0,1.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,5.0,2,5.0,6.0,2.0,ID_694
1.0,6.0,3.0,4.0,2.0,5.0,6.0,5.0,1.0,1.0,2.0,3.0,4.0,5.0,4.0,4.0,1.0,3.0,2.0,5.0,5.0,2,6.0,6.0,1.0,ID_695
3.0,5.0,6.0,6.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,6.0,4.0,1.0,4.0,3.0,2.0,2.0,3.0,5,4.0,5.0,1.0,ID_696
4.0,4.0,2.0,1.0,5.0,6.0,4.0,4.0,2.0,5.0,1.0,4.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,6.0,1,6.0,6.0,1.0,ID_697
1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,6.0,1.0,2.0,1.0,6.0,4.0,5.0,3.0,5.0,1.0,6,1.0,2.0,6.0,ID_698
2.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,5.0,2.0,2.0,4.0,4.0,1.0,3.0,6.0,5.0,4.0,5.0,1,4.0,6.0,1.0,ID_699
4.0,6.0,6.0,1.0,6.0,6.0,5.0,6.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,6.0,5.0,1.0,6.0,5.0,3,6.0,5.0,1.0,ID_700
3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,6,3.0,6.0,2.0,ID_701
1.0,6.0,5.0,5.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,5.0,6.0,5.0,2.0,4.0,2.0,1.0,5.0,4.0,4,4.0,5.0,3.0,ID_702
4.0,3.0,1.0,1.0,5.0,6.0,6.0,4.0,1.0,1.0,6.0,2.0,6.0,1.0,5.0,4.0,2.0,1.0,2.0,1.0,6.0,1,6.0,6.0,1.0,ID_703
5.0,2.0,2.0,2.0,4.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,2.0,5.0,1.0,1.0,1.0,6.0,1,6.0,1.0,1.0,ID_704
2.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,4.0,5.0,1.0,3.0,4.0,5.0,3,5.0,5.0,2.0,ID_705
2.0,5.0,5.0,2.0,5.0,6.0,5.0,5.0,1.0,2.0,3.0,2.0,5.0,5.0,6.0,1.0,1.0,4.0,4.0,1.0,6.0,1,5.0,6.0,1.0,ID_706
2.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,1.0,3.0,1.0,1.0,5.0,6.0,5.0,2.0,2.0,2.0,4.0,6.0,5.0,2,4.0,2.0,4.0,ID_707
2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,1.0,2.0,6.0,5.0,5.0,2.0,3.0,3.0,2.0,3.0,5.0,3,5.0,4.0,2.0,ID_708
1.0,6.0,3.0,5.0,6.0,5.0,5.0,6.0,1.0,4.0,1.0,1.0,4.0,6.0,5.0,4.0,4.0,4.0,2.0,2.0,5.0,2,6.0,4.0,4.0,ID_709
1.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,6.0,5.0,2.0,2.0,2.0,1.0,2.0,5.0,2,4.0,5.0,2.0,ID_710
6.0,5.0,5.0,4.0,5.0,4.0,2.0,4.0,3.0,5.0,2.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,2,5.0,6.0,1.0,ID_711
4.0,4.0,3.0,5.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,6.0,5.0,5.0,5.0,5.0,3.0,6,2.0,5.0,4.0,ID_712
3.0,5.0,5.0,6.0,5.0,3.0,5.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,2,4.0,5.0,2.0,ID_713
2.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,5.0,6.0,2.0,4.0,2.0,1.0,1.0,4.0,4.0,2,4.0,4.0,3.0,ID_714
2.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,2.0,1.0,3.0,4.0,4.0,6.0,4.0,3.0,1.0,1.0,1.0,5.0,1,4.0,3.0,1.0,ID_715
4.0,5.0,4.0,2.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,6.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,2,5.0,4.0,2.0,ID_716
2.0,5.0,2.0,4.0,6.0,4.0,1.0,2.0,5.0,5.0,1.0,3.0,2.0,5.0,2.0,2.0,2.0,5.0,6.0,6.0,5.0,1,5.0,6.0,1.0,ID_717
1.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,2.0,2.0,1.0,1.0,6.0,6.0,6.0,1.0,4.0,4.0,4.0,4.0,6.0,1,6.0,6.0,1.0,ID_718
5.0,5.0,4.0,6.0,4.0,6.0,5.0,5.0,2.0,4.0,3.0,4.0,3.0,6.0,4.0,3.0,4.0,5.0,5.0,2.0,4.0,5,2.0,5.0,2.0,ID_719
3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,5.0,6.0,6.0,1.0,1.0,2.0,1.0,1.0,6.0,3,5.0,5.0,2.0,ID_720
2.0,5.0,5.0,4.0,2.0,4.0,4.0,5.0,1.0,4.0,2.0,4.0,3.0,4.0,4.0,1.0,1.0,2.0,4.0,2.0,5.0,1,5.0,5.0,1.0,ID_721
1.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,1.0,2.0,5.0,2.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,5.0,6,2.0,2.0,4.0,ID_722
1.0,6.0,6.0,6.0,1.0,5.0,2.0,5.0,2.0,4.0,2.0,4.0,4.0,6.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,3,1.0,2.0,3.0,ID_723
1.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,5.0,6.0,1.0,3.0,3.0,2.0,4.0,6.0,6.0,4.0,6.0,3.0,5.0,5,5.0,6.0,2.0,ID_724
2.0,4.0,6.0,1.0,4.0,6.0,3.0,4.0,3.0,5.0,1.0,1.0,3.0,1.0,6.0,6.0,4.0,1.0,4.0,6.0,1.0,1,6.0,6.0,2.0,ID_725
3.0,5.0,5.0,5.0,6.0,4.0,4.0,6.0,3.0,3.0,2.0,2.0,5.0,6.0,6.0,2.0,2.0,3.0,3.0,3.0,5.0,4,5.0,6.0,3.0,ID_726
2.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,2.0,1.0,2.0,1.0,6.0,6.0,5.0,2.0,3.0,2.0,2.0,4.0,6.0,4,5.0,6.0,3.0,ID_727
1.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,1.0,1.0,2.0,3.0,5.0,5.0,5.0,2.0,5.0,6.0,2.0,6.0,5.0,2,5.0,5.0,1.0,ID_728
4.0,6.0,4.0,6.0,4.0,5.0,5.0,4.0,5.0,6.0,1.0,1.0,2.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,1.0,6,2.0,5.0,6.0,ID_729
3.0,5.0,5.0,5.0,2.0,5.0,3.0,5.0,2.0,5.0,4.0,2.0,4.0,1.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,1,2.0,4.0,3.0,ID_730
3.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,1,3.0,3.0,2.0,ID_731
3.0,4.0,4.0,4.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,4.0,6.0,4.0,5.0,5.0,3.0,4.0,1.0,4.0,4,4.0,6.0,4.0,ID_732
6.0,3.0,2.0,4.0,4.0,6.0,6.0,6.0,1.0,2.0,4.0,4.0,5.0,6.0,5.0,1.0,4.0,1.0,1.0,1.0,6.0,2,6.0,6.0,1.0,ID_733
6.0,2.0,1.0,4.0,4.0,6.0,6.0,6.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,6.0,2,6.0,4.0,1.0,ID_734
3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,6.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,5.0,2,4.0,5.0,3.0,ID_735
4.0,4.0,5.0,4.0,6.0,2.0,2.0,2.0,4.0,6.0,1.0,2.0,4.0,5.0,3.0,1.0,1.0,3.0,4.0,3.0,5.0,4,3.0,3.0,2.0,ID_736
1.0,6.0,6.0,5.0,6.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,5.0,4.0,1,5.0,6.0,3.0,ID_737
2.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,1,5.0,6.0,3.0,ID_738
2.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,2.0,2.0,6.0,5.0,3.0,5,3.0,5.0,4.0,ID_739
1.0,5.0,4.0,6.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,3,5.0,6.0,5.0,ID_740
2.0,5.0,5.0,2.0,4.0,2.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,6.0,6.0,5.0,4.0,4,5.0,6.0,2.0,ID_741
1.0,6.0,6.0,4.0,5.0,6.0,4.0,6.0,1.0,2.0,1.0,2.0,3.0,5.0,4.0,1.0,4.0,4.0,2.0,1.0,5.0,2,3.0,4.0,4.0,ID_742
2.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,1.0,2.0,5.0,4.0,5.0,5.0,2.0,2.0,6.0,5,3.0,6.0,2.0,ID_743
1.0,6.0,6.0,5.0,5.0,6.0,5.0,4.0,1.0,2.0,2.0,1.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1,6.0,4.0,1.0,ID_744
5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,5.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,5.0,2,4.0,4.0,2.0,ID_745
4.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,2.0,4.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,4.0,6.0,4.0,6.0,5,5.0,5.0,5.0,ID_746
1.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4,2.0,3.0,5.0,ID_747
1.0,4.0,3.0,6.0,3.0,3.0,1.0,2.0,4.0,6.0,1.0,3.0,4.0,6.0,4.0,5.0,6.0,4.0,5.0,5.0,6.0,6,2.0,2.0,3.0,ID_748
