ID,Class
10240,SEKER
10241,SEKER
10242,BARBUNYA
10243,CALI
10244,SIRA
10246,CALI
10247,DERMASON
10248,HOROZ
10249,CALI
10250,HOROZ
10251,HOROZ
10253,SEKER
10255,CALI
10256,CALI
10257,SEKER
10258,SEKER
10259,DERMASON
10260,SIRA
10261,DERMASON
10262,SIRA
10265,HOROZ
10267,SIRA
10268,CALI
10272,DERMASON
10273,CALI
10274,SIRA
10277,SEKER
10278,BARBUNYA
10279,DERMASON
10280,BARBUNYA
10282,HOROZ
10283,DERMASON
10284,SIRA
10285,DERMASON
10286,DERMASON
10287,BARBUNYA
10288,SIRA
10289,BARBUNYA
10290,HOROZ
10291,SIRA
10292,DERMASON
10293,SIRA
10294,SIRA
10296,SIRA
10298,DERMASON
10299,SIRA
10301,HOROZ
10303,SIRA
10304,DERMASON
10305,SEKER
10306,DERMASON
10307,SIRA
10308,SIRA
10309,BARBUNYA
10310,HOROZ
10312,DERMASON
10313,DERMASON
10314,DERMASON
10315,SIRA
10317,SIRA
10318,SIRA
10320,CALI
10321,CALI
10322,BARBUNYA
10323,DERMASON
10324,HOROZ
10325,HOROZ
10327,SIRA
10328,DERMASON
10329,HOROZ
10330,CALI
10332,DERMASON
10335,SEKER
10336,SIRA
10337,CALI
10339,HOROZ
10340,HOROZ
10341,HOROZ
10342,DERMASON
10343,DERMASON
10344,SIRA
10345,HOROZ
10347,SIRA
10349,SEKER
10350,SIRA
10352,SEKER
10354,BOMBAY
10355,DERMASON
10356,HOROZ
10357,SEKER
10358,HOROZ
10359,BARBUNYA
10360,DERMASON
10361,SIRA
10362,CALI
10363,HOROZ
10364,SIRA
10366,CALI
10367,SEKER
10369,BOMBAY
10370,SIRA
10371,DERMASON
10373,CALI
10374,DERMASON
10375,DERMASON
10376,HOROZ
10377,SEKER
10378,SEKER
10379,SEKER
10380,DERMASON
10382,CALI
10383,BARBUNYA
10384,DERMASON
10385,SIRA
10387,CALI
10388,CALI
10389,BOMBAY
10391,SIRA
10392,SIRA
10393,DERMASON
10394,CALI
10396,BARBUNYA
10397,CALI
10398,DERMASON
10399,SIRA
10400,DERMASON
10401,DERMASON
10402,HOROZ
10404,CALI
10405,SIRA
10406,SIRA
10408,BARBUNYA
10409,DERMASON
10411,CALI
10413,SIRA
10414,DERMASON
10415,BARBUNYA
10417,BARBUNYA
10418,BARBUNYA
10419,DERMASON
10420,HOROZ
10421,DERMASON
10422,SEKER
10423,HOROZ
10425,DERMASON
10426,SIRA
10427,SIRA
10428,HOROZ
10429,DERMASON
10430,HOROZ
10432,DERMASON
10433,CALI
10434,SEKER
10435,HOROZ
10436,SEKER
10438,DERMASON
10439,CALI
10440,HOROZ
10442,HOROZ
10443,DERMASON
10444,CALI
10446,DERMASON
10447,SIRA
10448,DERMASON
10449,CALI
10450,SIRA
10451,DERMASON
10452,CALI
10453,SIRA
10454,DERMASON
10455,CALI
10456,SIRA
10457,BARBUNYA
10460,CALI
10461,DERMASON
10462,HOROZ
10463,DERMASON
10464,CALI
10465,BARBUNYA
10468,SEKER
10469,SIRA
10470,HOROZ
10471,DERMASON
10472,SIRA
10473,SIRA
10474,SEKER
10476,SIRA
10477,SIRA
10478,CALI
10480,DERMASON
10481,SEKER
10482,SEKER
10483,HOROZ
10484,SIRA
10485,SIRA
10486,BARBUNYA
10487,CALI
10488,SIRA
10489,CALI
10491,DERMASON
10493,BARBUNYA
10494,DERMASON
10495,DERMASON
10497,HOROZ
10498,CALI
10500,DERMASON
10501,BOMBAY
10502,DERMASON
10505,BARBUNYA
10506,SIRA
10507,DERMASON
10508,HOROZ
10509,BOMBAY
10511,DERMASON
10512,DERMASON
10513,HOROZ
10514,SIRA
10515,HOROZ
10516,BARBUNYA
10517,HOROZ
10518,DERMASON
10520,HOROZ
10521,CALI
10522,BARBUNYA
10523,SIRA
10524,DERMASON
10525,SIRA
10526,SEKER
10527,DERMASON
10528,BARBUNYA
10530,DERMASON
10531,HOROZ
10532,CALI
10533,DERMASON
10535,SEKER
10536,DERMASON
10537,HOROZ
10539,CALI
10540,BARBUNYA
10541,HOROZ
10542,DERMASON
10543,SEKER
10544,DERMASON
10547,DERMASON
10548,BARBUNYA
10549,SEKER
10550,HOROZ
10551,BARBUNYA
10552,DERMASON
10553,DERMASON
10554,SIRA
10555,BARBUNYA
10556,DERMASON
10557,SEKER
10558,BOMBAY
10559,SIRA
10560,BARBUNYA
10561,SEKER
10562,HOROZ
10563,HOROZ
10565,HOROZ
10567,BARBUNYA
10569,DERMASON
10570,DERMASON
10571,SEKER
10572,SEKER
10573,DERMASON
10575,SIRA
10576,HOROZ
10577,SIRA
10579,DERMASON
10580,DERMASON
10582,SEKER
10583,DERMASON
10584,HOROZ
10585,SEKER
10586,SIRA
10589,CALI
10590,SIRA
10591,SEKER
10592,SIRA
10593,DERMASON
10596,HOROZ
10597,SEKER
10598,BOMBAY
10599,HOROZ
10600,BARBUNYA
10601,BARBUNYA
10602,SIRA
10603,SIRA
10605,DERMASON
10608,SIRA
10609,SIRA
10610,CALI
10611,SIRA
10612,HOROZ
10614,SIRA
10615,DERMASON
10616,SEKER
10617,SEKER
10618,SEKER
10619,SIRA
10620,SIRA
10622,SEKER
10625,SEKER
10626,SEKER
10627,SEKER
10628,BARBUNYA
10629,BARBUNYA
10631,DERMASON
10633,SIRA
10634,DERMASON
10635,BARBUNYA
10637,SIRA
10638,HOROZ
10639,SIRA
10640,SEKER
10641,DERMASON
10642,DERMASON
10643,SIRA
10645,SIRA
10646,DERMASON
10647,CALI
10648,SIRA
10650,CALI
10651,SIRA
10652,DERMASON
10653,DERMASON
10655,DERMASON
10656,BOMBAY
10657,SEKER
10658,CALI
10659,SEKER
10660,HOROZ
10662,SEKER
10663,CALI
10664,SIRA
10665,HOROZ
10667,CALI
10668,DERMASON
10670,BOMBAY
10672,DERMASON
10674,SIRA
10679,SIRA
10680,SEKER
10681,DERMASON
10682,BARBUNYA
10683,DERMASON
10684,SIRA
10685,DERMASON
10686,CALI
10687,HOROZ
10689,SEKER
10690,HOROZ
10691,SIRA
10692,CALI
10693,DERMASON
10694,CALI
10695,BARBUNYA
10696,HOROZ
10697,DERMASON
10698,SEKER
10699,BOMBAY
10700,SEKER
10701,DERMASON
10702,SIRA
10703,CALI
10706,SEKER
10707,SEKER
10709,DERMASON
10710,SIRA
10712,BARBUNYA
10713,HOROZ
10714,SEKER
10715,HOROZ
10716,DERMASON
10717,CALI
10718,SEKER
10719,CALI
10720,SIRA
10721,BARBUNYA
10722,CALI
10723,CALI
10726,SIRA
10729,SIRA
10731,SIRA
10732,HOROZ
10733,HOROZ
10734,BARBUNYA
10735,CALI
10736,DERMASON
10737,BARBUNYA
10738,HOROZ
10739,DERMASON
10740,SIRA
10742,HOROZ
10743,BOMBAY
10744,CALI
10745,BARBUNYA
10747,BARBUNYA
10748,BOMBAY
10750,SIRA
10751,BARBUNYA
10752,SIRA
10753,BOMBAY
10754,DERMASON
10755,BARBUNYA
10756,SEKER
10758,CALI
10759,CALI
10760,DERMASON
10761,HOROZ
10763,BARBUNYA
10764,DERMASON
10765,HOROZ
10766,CALI
10767,CALI
10768,SIRA
10769,DERMASON
10770,SEKER
10771,DERMASON
10772,HOROZ
10774,SIRA
10775,HOROZ
10776,DERMASON
10777,SIRA
10778,SIRA
10779,BARBUNYA
10780,SIRA
10782,DERMASON
10784,SEKER
10785,SEKER
10786,SEKER
10787,SIRA
10788,SEKER
10789,CALI
10790,BOMBAY
10791,DERMASON
10792,HOROZ
10793,HOROZ
10794,SIRA
10796,DERMASON
10797,HOROZ
10798,DERMASON
10799,CALI
10800,SEKER
10801,BOMBAY
10802,DERMASON
10803,DERMASON
10805,HOROZ
10806,DERMASON
10807,SIRA
10808,SIRA
10810,SIRA
10811,SIRA
10813,DERMASON
10814,SEKER
10815,SIRA
10816,HOROZ
10817,SEKER
10818,DERMASON
10819,SIRA
10821,SIRA
10822,DERMASON
10823,DERMASON
10824,DERMASON
10825,DERMASON
10826,BARBUNYA
10827,BARBUNYA
10828,SIRA
10829,HOROZ
10830,DERMASON
10831,DERMASON
10834,HOROZ
10836,SEKER
10837,HOROZ
10838,DERMASON
10840,HOROZ
10841,DERMASON
10843,DERMASON
10845,DERMASON
10846,CALI
10850,DERMASON
10851,SEKER
10852,DERMASON
10853,BARBUNYA
10854,BARBUNYA
10855,HOROZ
10856,SIRA
10857,SEKER
10858,HOROZ
10860,CALI
10861,BARBUNYA
10863,HOROZ
10864,SIRA
10865,SIRA
10866,SIRA
10867,SEKER
10868,DERMASON
10869,HOROZ
10870,DERMASON
10871,DERMASON
10872,SIRA
10873,SEKER
10874,BARBUNYA
10875,SIRA
10876,SEKER
10877,SEKER
10878,HOROZ
10879,HOROZ
10880,SEKER
10882,HOROZ
10885,DERMASON
10886,SIRA
10887,CALI
10888,DERMASON
10889,DERMASON
10890,SIRA
10891,SIRA
10893,BARBUNYA
10894,DERMASON
10895,SEKER
10896,SIRA
10897,BARBUNYA
10899,DERMASON
10900,DERMASON
10901,SIRA
10903,CALI
10904,BARBUNYA
10905,SIRA
10906,SEKER
10907,HOROZ
10910,DERMASON
10911,DERMASON
10912,BARBUNYA
10913,BARBUNYA
10916,SIRA
10917,BARBUNYA
10918,SIRA
10919,HOROZ
10920,CALI
10922,SIRA
10923,CALI
10924,SIRA
10925,HOROZ
10926,DERMASON
10927,SIRA
10928,CALI
10929,HOROZ
10930,DERMASON
10931,SIRA
10932,BARBUNYA
10933,SIRA
10935,SIRA
10936,DERMASON
10938,BOMBAY
10940,CALI
10941,HOROZ
10943,CALI
10944,HOROZ
10945,DERMASON
10947,HOROZ
10948,HOROZ
10949,DERMASON
10950,DERMASON
10951,SIRA
10952,SEKER
10955,CALI
10956,HOROZ
10957,SIRA
10958,HOROZ
10959,CALI
10960,SIRA
10961,SEKER
10962,BOMBAY
10964,DERMASON
10965,DERMASON
10966,SEKER
10968,CALI
10969,SIRA
10970,SIRA
10971,SIRA
10972,SIRA
10973,CALI
10974,CALI
10975,DERMASON
10976,DERMASON
10977,BARBUNYA
10979,BARBUNYA
10980,HOROZ
10981,SIRA
10982,HOROZ
10983,CALI
10985,BOMBAY
10987,SIRA
10988,HOROZ
10991,DERMASON
10992,SIRA
10993,SIRA
10996,BARBUNYA
10997,DERMASON
10998,SIRA
10999,SIRA
11000,DERMASON
11001,SIRA
11002,BARBUNYA
11003,SIRA
11004,HOROZ
11005,DERMASON
11006,BARBUNYA
11009,SIRA
11010,CALI
11011,DERMASON
11012,DERMASON
11013,CALI
11014,CALI
11017,BARBUNYA
11018,HOROZ
11020,SIRA
11021,SIRA
11022,SEKER
11023,BOMBAY
11024,CALI
11025,DERMASON
11028,DERMASON
11029,SEKER
11030,SIRA
11031,DERMASON
11032,SEKER
11033,BARBUNYA
11035,DERMASON
11036,HOROZ
11037,SEKER
11038,SIRA
11039,CALI
11040,DERMASON
11041,BOMBAY
11042,CALI
11043,CALI
11044,DERMASON
11045,CALI
11047,SIRA
11048,DERMASON
11049,SEKER
11051,BARBUNYA
11053,BOMBAY
11054,BARBUNYA
11055,BARBUNYA
11056,SIRA
11057,HOROZ
11058,BARBUNYA
11059,CALI
11061,HOROZ
11062,SIRA
11064,SEKER
11065,CALI
11066,DERMASON
11068,DERMASON
11069,DERMASON
11070,SIRA
11071,DERMASON
11072,HOROZ
11073,CALI
11074,CALI
11075,SEKER
11079,SEKER
11080,SIRA
11081,SEKER
11082,SEKER
11083,SEKER
11084,CALI
11087,DERMASON
11088,CALI
11089,HOROZ
11090,CALI
11091,SIRA
11092,DERMASON
11094,CALI
11095,SIRA
11096,SIRA
11097,BARBUNYA
11098,CALI
11099,SEKER
11100,SIRA
11101,DERMASON
11102,DERMASON
11103,HOROZ
11104,HOROZ
11105,DERMASON
11106,HOROZ
11107,SEKER
11108,SEKER
11109,CALI
11110,BARBUNYA
11111,DERMASON
11114,SEKER
11117,BARBUNYA
11119,SEKER
11120,CALI
11121,SEKER
11122,DERMASON
11123,DERMASON
11125,SEKER
11126,DERMASON
11127,SEKER
11128,SIRA
11129,DERMASON
11131,DERMASON
11133,SIRA
11134,BARBUNYA
11135,CALI
11136,DERMASON
11137,HOROZ
11138,HOROZ
11139,SEKER
11140,SIRA
11142,HOROZ
11143,DERMASON
11144,HOROZ
11146,HOROZ
11148,CALI
11149,DERMASON
11150,HOROZ
11151,BOMBAY
11152,SIRA
11153,BARBUNYA
11154,DERMASON
11155,DERMASON
11156,SIRA
11157,SEKER
11158,SIRA
11159,HOROZ
11160,BOMBAY
11161,HOROZ
11162,HOROZ
11164,SIRA
11166,SEKER
11168,CALI
11169,HOROZ
11170,SEKER
11171,DERMASON
11172,DERMASON
11173,SEKER
11174,SEKER
11175,DERMASON
11176,DERMASON
11177,SIRA
11178,SEKER
11179,SIRA
11180,SEKER
11182,CALI
11183,DERMASON
11184,DERMASON
11185,SIRA
11186,SIRA
11187,DERMASON
11189,SEKER
11190,SIRA
11191,DERMASON
11192,HOROZ
11193,HOROZ
11194,DERMASON
11195,SIRA
11196,BOMBAY
11197,SIRA
11201,BARBUNYA
11202,CALI
11203,DERMASON
11204,SIRA
11205,BARBUNYA
11206,CALI
11207,SIRA
11208,DERMASON
11209,HOROZ
11210,BOMBAY
11211,DERMASON
11212,DERMASON
11213,HOROZ
11215,DERMASON
11216,SEKER
11217,DERMASON
11218,SIRA
11220,SIRA
11221,DERMASON
11222,DERMASON
11224,DERMASON
11226,SEKER
11228,DERMASON
11229,SEKER
11231,SEKER
11232,CALI
11233,CALI
11235,HOROZ
11236,SIRA
11237,SIRA
11238,HOROZ
11240,CALI
11241,SIRA
11242,SIRA
11243,SIRA
11244,SEKER
11245,BARBUNYA
11246,SEKER
11247,DERMASON
11250,SEKER
11251,HOROZ
11252,SIRA
11253,HOROZ
11254,BOMBAY
11255,SEKER
11256,SIRA
11257,DERMASON
11258,HOROZ
11259,SEKER
11260,DERMASON
11261,CALI
11262,SIRA
11263,BARBUNYA
11264,SIRA
11265,BARBUNYA
11267,DERMASON
11268,SEKER
11269,SEKER
11270,CALI
11271,HOROZ
11273,DERMASON
11274,SIRA
11275,BARBUNYA
11277,DERMASON
11278,HOROZ
11279,CALI
11280,SEKER
11281,SEKER
11283,SEKER
11284,CALI
11285,SIRA
11286,SIRA
11287,SIRA
11288,DERMASON
11289,DERMASON
11290,SIRA
11291,DERMASON
11292,SEKER
11293,SIRA
11294,DERMASON
11295,HOROZ
11296,SEKER
11297,DERMASON
11298,DERMASON
11301,SIRA
11302,BARBUNYA
11303,DERMASON
11304,SIRA
11305,SIRA
11306,DERMASON
11307,BOMBAY
11308,SIRA
11309,BOMBAY
11310,SIRA
11311,SIRA
11313,SEKER
11314,SEKER
11315,SIRA
11316,SIRA
11317,HOROZ
11318,SEKER
11319,BARBUNYA
11320,SIRA
11323,DERMASON
11324,CALI
11325,HOROZ
11326,SEKER
11327,BARBUNYA
11328,SIRA
11330,BARBUNYA
11331,SIRA
11332,SEKER
11333,SEKER
11334,DERMASON
11336,SEKER
11337,DERMASON
11338,CALI
11339,CALI
11340,DERMASON
11341,DERMASON
11342,DERMASON
11343,CALI
11344,DERMASON
11345,SEKER
11346,DERMASON
11348,CALI
11349,DERMASON
11350,DERMASON
11351,SEKER
11352,DERMASON
11353,SIRA
11354,SIRA
11355,SIRA
11356,SIRA
11357,BARBUNYA
11358,SIRA
11359,SIRA
11361,BOMBAY
11362,HOROZ
11363,SEKER
11364,DERMASON
11365,SEKER
11366,BARBUNYA
11368,DERMASON
11369,BARBUNYA
11372,CALI
11375,HOROZ
11376,SEKER
11378,BARBUNYA
11379,DERMASON
11381,HOROZ
11383,SEKER
11384,BOMBAY
11385,DERMASON
11386,CALI
11387,HOROZ
11388,SIRA
11389,SEKER
11390,HOROZ
11391,CALI
11392,HOROZ
11393,DERMASON
11394,CALI
11395,CALI
11396,DERMASON
11397,CALI
11398,DERMASON
11399,SIRA
11400,CALI
11401,HOROZ
11403,SEKER
11404,SIRA
11405,SIRA
11406,DERMASON
11407,SEKER
11408,DERMASON
11409,SEKER
11410,CALI
11413,BOMBAY
11414,DERMASON
11415,HOROZ
11416,DERMASON
11418,DERMASON
11421,CALI
11422,HOROZ
11423,BOMBAY
11424,SIRA
11425,CALI
11426,DERMASON
11427,BARBUNYA
11428,DERMASON
11429,BARBUNYA
11431,SEKER
11433,SIRA
11434,SEKER
11435,SIRA
11436,HOROZ
11437,SIRA
11439,CALI
11440,HOROZ
11442,BARBUNYA
11443,DERMASON
11445,SEKER
11446,DERMASON
11448,SIRA
11450,SIRA
11451,SIRA
11452,SEKER
11453,DERMASON
11454,SIRA
11455,HOROZ
11456,BARBUNYA
11459,SIRA
11460,CALI
11461,CALI
11462,SEKER
11463,SEKER
11464,DERMASON
11465,CALI
11466,CALI
11469,DERMASON
11470,SIRA
11471,HOROZ
11472,DERMASON
11473,HOROZ
11474,HOROZ
11476,DERMASON
11477,SEKER
11479,BARBUNYA
11480,HOROZ
11481,SEKER
11483,SEKER
11484,SIRA
11486,DERMASON
11487,SEKER
11488,DERMASON
11489,SIRA
11490,DERMASON
11491,SEKER
11492,SEKER
11493,SEKER
11494,SIRA
11495,BOMBAY
11496,DERMASON
11497,SEKER
11498,SIRA
11499,HOROZ
11500,DERMASON
11502,DERMASON
11505,BARBUNYA
11506,SEKER
11508,BARBUNYA
11509,BARBUNYA
11511,DERMASON
11513,SEKER
11515,HOROZ
11516,HOROZ
11518,SIRA
11519,DERMASON
11520,DERMASON
11522,HOROZ
11523,SIRA
11524,DERMASON
11525,DERMASON
11526,SIRA
11527,BOMBAY
11528,SIRA
11529,SIRA
11530,BARBUNYA
11532,CALI
11533,CALI
11534,DERMASON
11535,SEKER
11536,SEKER
11537,DERMASON
11538,SEKER
11539,CALI
11540,SEKER
11541,DERMASON
11543,CALI
11544,BARBUNYA
11545,SIRA
11547,HOROZ
11548,HOROZ
11549,DERMASON
11550,HOROZ
11552,DERMASON
11553,DERMASON
11554,DERMASON
11556,SIRA
11557,BARBUNYA
11558,DERMASON
11559,CALI
11560,HOROZ
11561,CALI
11562,CALI
11563,HOROZ
11564,DERMASON
11565,SEKER
11566,DERMASON
11567,HOROZ
11570,SEKER
11571,HOROZ
11573,HOROZ
11574,SEKER
11575,CALI
11576,BARBUNYA
11577,SIRA
11578,CALI
11579,SIRA
11580,HOROZ
11581,SEKER
11582,DERMASON
11583,BARBUNYA
11585,DERMASON
11586,SEKER
11587,HOROZ
11588,SIRA
11589,DERMASON
11593,SIRA
11594,SEKER
11595,DERMASON
11597,CALI
11598,SIRA
11599,DERMASON
11602,CALI
11603,SIRA
11604,SEKER
11605,SEKER
11606,DERMASON
11608,CALI
11609,DERMASON
11611,SIRA
11612,HOROZ
11613,CALI
11615,DERMASON
11616,BARBUNYA
11617,SIRA
11620,DERMASON
11622,SIRA
11623,DERMASON
11624,HOROZ
11625,CALI
11626,CALI
11627,SIRA
11629,BOMBAY
11630,HOROZ
11631,BARBUNYA
11633,DERMASON
11634,CALI
11636,SEKER
11638,HOROZ
11639,HOROZ
11640,SEKER
11641,SIRA
11642,HOROZ
11643,SEKER
11644,SEKER
11645,BARBUNYA
11647,CALI
11649,CALI
11650,DERMASON
11651,SIRA
11652,HOROZ
11653,DERMASON
11654,BOMBAY
11655,CALI
11656,CALI
11657,SIRA
11658,DERMASON
11660,DERMASON
11661,BOMBAY
11662,SEKER
11663,HOROZ
11665,HOROZ
11667,HOROZ
11668,DERMASON
11669,CALI
11670,BARBUNYA
11671,CALI
11672,SIRA
11673,DERMASON
11674,BARBUNYA
11675,HOROZ
11677,SIRA
11678,HOROZ
11679,DERMASON
11681,SIRA
11685,DERMASON
11686,SEKER
11687,DERMASON
11688,DERMASON
11689,SIRA
11690,DERMASON
11691,DERMASON
11692,DERMASON
11693,CALI
11694,HOROZ
11695,SIRA
11696,SIRA
11697,CALI
11699,SIRA
11700,BARBUNYA
11701,DERMASON
11702,DERMASON
11703,DERMASON
11705,BOMBAY
11706,SEKER
11707,SIRA
11708,CALI
11709,SEKER
11710,HOROZ
11711,DERMASON
11712,DERMASON
11713,SEKER
11714,DERMASON
11715,CALI
11716,SEKER
11717,DERMASON
11720,BARBUNYA
11722,DERMASON
11723,BOMBAY
11724,CALI
11725,HOROZ
11726,SIRA
11727,SEKER
11728,SEKER
11729,CALI
11731,DERMASON
11733,DERMASON
11734,SEKER
11735,HOROZ
11736,CALI
11737,SEKER
11738,HOROZ
11739,HOROZ
11740,DERMASON
11741,DERMASON
11742,DERMASON
11743,HOROZ
11747,SIRA
11750,BARBUNYA
11752,BARBUNYA
11753,DERMASON
11754,BOMBAY
11755,SEKER
11756,SIRA
11757,DERMASON
11758,DERMASON
11759,CALI
11760,CALI
11761,HOROZ
11762,CALI
11763,BARBUNYA
11764,SEKER
11765,CALI
11766,CALI
11767,BARBUNYA
11768,CALI
11769,BOMBAY
11771,DERMASON
11773,CALI
11774,BARBUNYA
11775,SEKER
11776,CALI
11777,SIRA
11778,SEKER
11779,SIRA
11781,CALI
11782,BOMBAY
11783,HOROZ
11785,SEKER
11786,SEKER
11787,SIRA
11788,SEKER
11790,BARBUNYA
11791,DERMASON
11792,CALI
11793,DERMASON
11794,DERMASON
11795,CALI
11796,BARBUNYA
11797,SEKER
11798,CALI
11799,SIRA
11800,DERMASON
11801,DERMASON
11802,HOROZ
11803,CALI
11804,HOROZ
11805,DERMASON
11806,SIRA
11807,CALI
11808,CALI
11809,CALI
11810,HOROZ
11811,SIRA
11812,SIRA
11813,DERMASON
11814,CALI
11815,SEKER
11816,SIRA
11817,SIRA
11818,CALI
11819,SEKER
11821,SEKER
11822,DERMASON
11823,SEKER
11825,BARBUNYA
11826,HOROZ
11828,SEKER
11829,HOROZ
11830,BOMBAY
11831,BARBUNYA
11832,BARBUNYA
11833,CALI
11834,SEKER
11835,SEKER
11836,DERMASON
11837,SIRA
11838,SEKER
11839,SIRA
11840,SEKER
11843,DERMASON
11846,SEKER
11847,DERMASON
11848,HOROZ
11849,DERMASON
11851,HOROZ
11853,HOROZ
11854,BARBUNYA
11855,HOROZ
11856,DERMASON
11857,SEKER
11858,CALI
11860,DERMASON
11861,DERMASON
11862,HOROZ
11864,SEKER
11865,SEKER
11866,SEKER
11867,DERMASON
11868,CALI
11870,BARBUNYA
11871,DERMASON
11872,DERMASON
11873,DERMASON
11874,SIRA
11877,HOROZ
11878,SIRA
11879,DERMASON
11881,DERMASON
11882,BOMBAY
11883,CALI
11884,CALI
11885,HOROZ
11886,SIRA
11887,SEKER
11888,HOROZ
11890,SIRA
11891,HOROZ
11892,DERMASON
11895,DERMASON
11896,BOMBAY
11897,SIRA
11898,DERMASON
11899,HOROZ
11901,HOROZ
11902,DERMASON
11903,SIRA
11906,BARBUNYA
11907,BOMBAY
11908,DERMASON
11909,BARBUNYA
11910,SIRA
11911,BARBUNYA
11913,SIRA
11914,SIRA
11915,BARBUNYA
11918,BOMBAY
11919,HOROZ
11920,DERMASON
11921,CALI
11922,HOROZ
11923,DERMASON
11924,HOROZ
11925,SIRA
11926,DERMASON
11927,SEKER
11928,BARBUNYA
11929,DERMASON
11931,DERMASON
11932,DERMASON
11933,BOMBAY
11934,SEKER
11935,DERMASON
11936,DERMASON
11937,BARBUNYA
11938,DERMASON
11939,SEKER
11940,DERMASON
11943,HOROZ
11944,SIRA
11945,BARBUNYA
11946,DERMASON
11947,BOMBAY
11948,HOROZ
11949,DERMASON
11952,SEKER
11954,DERMASON
11955,DERMASON
11957,BARBUNYA
11958,CALI
11959,DERMASON
11960,SEKER
11961,SEKER
11962,DERMASON
11963,DERMASON
11964,HOROZ
11965,DERMASON
11967,CALI
11968,DERMASON
11969,SIRA
11970,BARBUNYA
11971,CALI
11972,BARBUNYA
11973,SIRA
11974,DERMASON
11975,SIRA
11976,DERMASON
11977,BARBUNYA
11978,HOROZ
11979,BOMBAY
11980,DERMASON
11981,DERMASON
11982,HOROZ
11983,CALI
11984,DERMASON
11985,BARBUNYA
11986,DERMASON
11987,SIRA
11988,SEKER
11992,SEKER
11993,HOROZ
11994,DERMASON
11995,SIRA
11996,SEKER
11997,BARBUNYA
11998,SEKER
11999,CALI
12000,DERMASON
12001,CALI
12002,SEKER
12003,CALI
12005,SIRA
12007,SIRA
12008,BARBUNYA
12009,BOMBAY
12010,HOROZ
12011,SEKER
12012,DERMASON
12013,DERMASON
12014,SEKER
12016,SIRA
12017,CALI
12018,SIRA
12019,SEKER
12020,CALI
12021,HOROZ
12024,SIRA
12025,DERMASON
12026,SEKER
12027,HOROZ
12028,DERMASON
12029,DERMASON
12030,DERMASON
12031,DERMASON
12032,DERMASON
12034,DERMASON
12036,DERMASON
12037,DERMASON
12039,SIRA
12043,DERMASON
12045,BARBUNYA
12047,DERMASON
12048,SIRA
12049,SIRA
12050,SIRA
12052,SEKER
12053,DERMASON
12054,HOROZ
12055,SEKER
12056,SEKER
12057,SIRA
12058,CALI
12059,CALI
12060,SIRA
12061,DERMASON
12062,SIRA
12063,SIRA
12064,BOMBAY
12065,HOROZ
12066,DERMASON
12067,SIRA
12070,CALI
12071,DERMASON
12072,SIRA
12073,SIRA
12074,DERMASON
12075,SIRA
12077,CALI
12079,SIRA
12080,CALI
12081,DERMASON
12083,DERMASON
12084,BARBUNYA
12085,CALI
12086,CALI
12087,HOROZ
12088,SEKER
12089,BARBUNYA
12091,SEKER
12092,SEKER
12094,SIRA
12095,CALI
12096,SIRA
12097,DERMASON
12098,SEKER
12100,CALI
12102,SEKER
12103,SIRA
12104,HOROZ
12105,HOROZ
12106,CALI
12107,DERMASON
12109,BARBUNYA
12110,BARBUNYA
12111,DERMASON
12112,SIRA
12113,BARBUNYA
12114,SIRA
12115,DERMASON
12116,CALI
12117,CALI
12119,SIRA
12122,HOROZ
12123,SIRA
12125,CALI
12126,DERMASON
12127,DERMASON
12128,CALI
12129,SIRA
12130,HOROZ
12131,DERMASON
12132,SEKER
12133,BARBUNYA
12134,HOROZ
12135,SIRA
12136,BARBUNYA
12137,SEKER
12139,DERMASON
12140,SIRA
12141,DERMASON
12142,DERMASON
12143,BARBUNYA
12144,SIRA
12145,SIRA
12148,BOMBAY
12149,DERMASON
12150,CALI
12152,SEKER
12154,CALI
12155,DERMASON
12156,DERMASON
12157,HOROZ
12158,HOROZ
12159,HOROZ
12160,SEKER
12161,CALI
12162,SEKER
12163,DERMASON
12164,BARBUNYA
12166,SIRA
12167,BARBUNYA
12169,BARBUNYA
12170,SIRA
12172,SEKER
12173,SIRA
12174,DERMASON
12175,CALI
12176,SEKER
12178,SIRA
12179,DERMASON
12180,DERMASON
12183,DERMASON
12184,BARBUNYA
12185,SIRA
12186,SEKER
12187,CALI
12188,CALI
12189,SIRA
12191,SIRA
12193,SIRA
12194,HOROZ
12195,SEKER
12196,CALI
12197,SIRA
12199,SIRA
12201,SIRA
12202,SEKER
12203,BARBUNYA
12204,DERMASON
12205,CALI
12206,HOROZ
12208,SIRA
12209,BOMBAY
12210,HOROZ
12211,BARBUNYA
12214,HOROZ
12215,BOMBAY
12216,DERMASON
12217,HOROZ
12218,BARBUNYA
12219,SEKER
12220,SEKER
12221,BARBUNYA
12222,SEKER
12223,SIRA
12224,DERMASON
12225,SEKER
12226,SEKER
12228,DERMASON
12229,HOROZ
12230,SEKER
12231,CALI
12232,SIRA
12233,CALI
12234,DERMASON
12235,CALI
12236,DERMASON
12237,SEKER
12238,SIRA
12239,SIRA
12240,BARBUNYA
12242,SIRA
12243,DERMASON
12244,BARBUNYA
12247,SIRA
12248,SIRA
12249,SEKER
12251,SIRA
12252,BARBUNYA
12253,DERMASON
12255,BARBUNYA
12256,HOROZ
12257,BARBUNYA
12258,SEKER
12259,SEKER
12260,DERMASON
12262,SEKER
