,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
1152,467076,Female,Yes,48,Yes,Doctor,0.0,Average,2.0,Cat_6,B
1153,464995,Male,Yes,53,No,Executive,2.0,High,4.0,Cat_4,A
1154,464537,Male,Yes,41,Yes,Artist,8.0,Average,3.0,Cat_6,A
1155,461651,Female,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_6,C
1156,459369,Male,Yes,35,No,Engineer,2.6852106227106227,Average,7.0,Cat_4,A
1157,461251,Female,No,47,Yes,Marketing,1.0,Low,2.8381317978246963,Cat_6,C
1158,463842,Female,Yes,50,Yes,Engineer,1.0,High,4.0,Cat_6,D
1159,460003,Male,No,49,Yes,Doctor,5.0,Low,1.0,Cat_6,D
1160,461335,Male,Yes,51,No,Executive,9.0,High,2.0,Cat_6,C
1161,463786,Female,Yes,37,Yes,Artist,2.6852106227106227,Average,2.0,Cat_6,C
1162,461914,Female,Yes,55,Yes,Artist,6.0,Low,2.8381317978246963,Cat_6,C
1163,461628,Male,Yes,39,Yes,Healthcare,11.0,Average,2.0,Cat_6,B
1164,467346,Male,Yes,37,Yes,Artist,1.0,Average,3.0,Cat_6,C
1165,461150,Female,Yes,20,No,Marketing,0.0,High,2.0,Cat_3,A
1166,462712,Male,No,33,Yes,Homemaker,2.6852106227106227,Low,1.0,Cat_6,D
1167,463386,Female,Yes,43,Yes,Doctor,6.0,Low,1.0,Cat_3,B
1168,467316,Female,No,42,Yes,Doctor,0.0,Low,1.0,Cat_6,A
1169,459091,Male,Yes,67,Yes,Artist,0.0,Average,6.0,Cat_1,B
1170,462575,Male,Yes,50,No,Executive,1.0,High,4.0,Cat_6,B
1171,465423,Male,Yes,51,Yes,Entertainment,0.0,Average,4.0,Cat_7,C
1172,460397,Female,No,59,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
1173,460357,Male,No,23,No,Healthcare,1.0,Low,5.0,Cat_6,D
1174,463782,Female,No,27,Yes,Artist,9.0,Low,1.0,Cat_6,D
1175,460735,Male,Yes,35,Yes,Engineer,1.0,Average,4.0,Cat_3,A
1176,459282,Male,Yes,48,Yes,Artist,0.0,Average,2.0,Cat_6,C
1177,461035,Male,No,21,No,Artist,7.0,Low,2.8381317978246963,Cat_3,D
1178,461969,Female,Yes,46,No,Engineer,9.0,Average,1.0,Cat_4,A
1179,465034,Female,Yes,83,Yes,Executive,1.0,High,3.0,Cat_6,A
1180,467595,Female,No,25,Yes,Healthcare,0.0,Low,1.0,Cat_6,A
1181,467961,Male,Yes,45,Yes,Executive,1.0,High,5.0,Cat_4,B
1182,461189,Male,Yes,87,No,Lawyer,2.6852106227106227,Low,1.0,Cat_3,B
1183,463596,Female,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,C
1184,459320,Male,Yes,26,Yes,Executive,0.0,Low,3.0,Cat_6,D
1185,459396,Female,No,50,Yes,Engineer,0.0,Low,1.0,Cat_6,B
1186,465098,Female,No,41,Yes,Artist,1.0,Low,2.8381317978246963,Cat_4,A
1187,460675,Female,No,32,Yes,Engineer,2.6852106227106227,Low,2.8381317978246963,Cat_3,D
1188,463877,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_4,A
1189,465625,Male,No,42,Yes,Artist,11.0,Low,2.0,Cat_6,C
1190,465130,Female,Yes,50,Yes,Artist,0.0,Average,9.0,Cat_6,C
1191,463666,Male,No,27,Yes,Executive,0.0,Low,6.0,Cat_6,D
1192,466500,Female,Yes,48,Yes,Artist,3.0,High,3.0,Cat_4,B
1193,466247,Female,Yes,51,Yes,Artist,0.0,Low,4.0,Cat_2,C
1194,459356,Male,No,63,Yes,Artist,4.0,Low,1.0,Cat_6,A
1195,467748,Male,Yes,38,Yes,Executive,2.6852106227106227,High,4.0,Cat_6,C
1196,466411,Male,Yes,58,Yes,Artist,1.0,Average,3.0,Cat_3,B
1197,461211,Female,No,46,Yes,Entertainment,0.0,Low,1.0,Cat_6,C
1198,462329,Male,Yes,42,No,Executive,2.0,High,4.0,Cat_6,C
1199,461087,Female,Yes,29,No,Artist,0.0,Average,2.0,Cat_3,A
1200,466625,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_7,C
1201,459538,Female,No,45,Yes,Homemaker,11.0,Low,1.0,Cat_6,B
1202,465941,Male,Yes,27,Yes,Healthcare,0.0,Low,2.0,Cat_6,D
1203,465974,Male,Yes,45,Yes,Executive,5.0,High,4.0,Cat_4,A
1204,460959,Female,No,28,No,Artist,5.0,Low,5.0,Cat_3,C
1205,459783,Female,Yes,18,No,Artist,2.6852106227106227,High,2.8381317978246963,Cat_1,B
1206,463052,Male,Yes,37,Yes,Marketing,1.0,Low,2.0,Cat_6,D
1207,465437,Male,Yes,48,Yes,Executive,2.0,High,5.0,Cat_6,C
1208,466663,Male,No,57,Yes,Doctor,0.0,Low,1.0,Cat_3,A
1209,466211,Male,Yes,47,Yes,Artist,0.0,Low,2.8381317978246963,Cat_6,C
1210,463398,Male,No,29,No,Marketing,9.0,Low,4.0,Cat_3,C
1211,464921,Male,Yes,35,No,Doctor,0.0,Average,5.0,Cat_4,C
1212,459678,Male,No,18,No,Healthcare,1.0,Low,5.0,Cat_6,A
1213,466586,Male,No,18,No,Healthcare,0.0,Low,2.0,Cat_6,C
1214,459302,Female,Yes,57,Yes,Artist,2.6852106227106227,Average,4.0,Cat_2,C
1215,463096,Female,No,28,Yes,Doctor,2.6852106227106227,Low,3.0,Cat_6,A
1216,463120,Female,No,35,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
1217,466075,Female,Yes,50,Yes,Engineer,1.0,Average,4.0,Cat_4,B
1218,460835,Female,Yes,28,Yes,Artist,0.0,Low,1.0,Cat_5,A
1219,464498,Male,Yes,45,Yes,Artist,2.6852106227106227,Average,3.0,Cat_3,B
1220,466804,Female,Yes,35,Yes,Homemaker,4.0,Low,1.0,Cat_3,B
1221,462684,Female,No,32,No,Healthcare,7.0,Low,4.0,Cat_6,D
1222,463753,Female,No,30,Yes,Healthcare,1.0,Low,5.0,Cat_2,A
1223,464173,Male,Yes,65,Yes,Artist,6.0,Average,3.0,Cat_6,D
1224,461378,Female,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,B
1225,466932,Female,No,49,Yes,Doctor,2.6852106227106227,Low,2.0,Cat_6,D
1226,459948,Female,No,62,Yes,Engineer,0.0,Low,1.0,Cat_6,B
1227,465204,Male,Yes,29,Yes,Healthcare,1.0,Low,2.0,Cat_6,B
1228,464246,Female,Yes,61,Yes,Artist,0.0,Average,2.0,Cat_6,B
1229,465007,Male,Yes,74,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
1230,462188,Female,Yes,48,No,Engineer,0.0,Average,4.0,Cat_4,C
1231,465172,Female,Yes,43,Yes,Artist,8.0,Average,2.0,Cat_6,D
1232,462824,Male,Yes,42,No,Engineer,1.0,Average,3.0,Cat_4,D
1233,461968,Female,No,39,Yes,Entertainment,2.0,Low,1.0,Cat_6,D
1234,459083,Male,Yes,63,Yes,Artist,9.0,Average,3.0,Cat_6,A
1235,462103,Female,Yes,49,No,Entertainment,9.0,High,2.0,Cat_6,A
1236,461950,Female,No,40,Yes,Healthcare,1.0,Low,1.0,Cat_2,D
1237,460719,Female,Yes,84,Yes,Lawyer,0.0,Low,2.8381317978246963,Cat_3,A
1238,461929,Male,Yes,63,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
1239,459592,Male,No,25,No,Healthcare,0.0,Low,3.0,Cat_6,D
1240,459119,Male,Yes,57,Yes,Executive,8.0,High,3.0,Cat_6,D
1241,462051,Male,No,20,No,Healthcare,2.6852106227106227,Low,5.0,Cat_4,D
1242,460846,Female,No,19,No,Marketing,1.0,Low,4.0,Cat_6,D
1243,459587,Female,No,32,Yes,Artist,7.0,Low,3.0,Cat_6,A
1244,461421,Male,Yes,37,Yes,Artist,2.6852106227106227,Average,3.0,Cat_6,B
1245,465615,Male,Yes,61,Yes,Artist,3.0,Average,2.0,Cat_6,C
1246,465607,Female,No,37,Yes,Artist,7.0,Low,2.0,Cat_3,B
1247,463774,Male,Yes,29,Yes,Healthcare,1.0,Average,2.0,Cat_6,A
1248,462687,Male,No,29,No,Homemaker,11.0,Low,3.0,Cat_3,D
1249,462300,Male,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,D
1250,462275,Male,Yes,43,Yes,Artist,1.0,Average,2.0,Cat_6,C
1251,462069,Male,Yes,36,Yes,Artist,0.0,Average,2.0,Cat_6,B
1252,461305,Male,No,22,No,Healthcare,1.0,Low,3.0,Cat_6,D
1253,465262,Male,Yes,60,Yes,Entertainment,7.0,Average,4.0,Cat_2,B
1254,466395,Female,Yes,39,Yes,Doctor,3.0,High,2.0,Cat_4,A
1255,463187,Female,Yes,51,Yes,Artist,8.0,Low,2.0,Cat_6,C
1256,467663,Male,Yes,31,No,Doctor,2.6852106227106227,Average,2.0,Cat_6,D
1257,464420,Female,Yes,60,Yes,Artist,8.0,High,2.0,Cat_6,C
1258,466326,Male,No,23,No,Healthcare,0.0,Low,5.0,Cat_3,A
1259,461570,Male,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_6,D
1260,466347,Male,Yes,66,No,Executive,6.0,Low,3.0,Cat_4,B
1261,465550,Female,No,33,Yes,Healthcare,1.0,Low,6.0,Cat_3,D
1262,465286,Male,No,36,Yes,Artist,8.0,Low,1.0,Cat_6,B
1263,463349,Male,No,20,No,Healthcare,5.0,Low,5.0,Cat_2,D
1264,463786,Female,Yes,43,Yes,Artist,2.6852106227106227,Average,2.0,Cat_6,A
1265,466982,Male,Yes,56,Yes,Artist,2.6852106227106227,Average,2.0,Cat_6,B
1266,462384,Female,No,29,Yes,Healthcare,2.6852106227106227,Low,1.0,Cat_7,A
1267,466054,Female,Yes,33,No,Homemaker,8.0,Average,4.0,Cat_4,D
1268,461017,Female,No,40,Yes,Homemaker,13.0,Low,1.0,Cat_3,A
1269,466635,Male,Yes,50,Yes,Artist,4.0,Average,2.0,Cat_6,B
1270,462587,Female,Yes,78,No,Lawyer,1.0,High,2.0,Cat_4,B
1271,460036,Male,Yes,41,Yes,Artist,2.0,Low,1.0,Cat_6,B
1272,460300,Female,Yes,60,Yes,Lawyer,0.0,Low,2.0,Cat_6,D
1273,464700,Male,No,25,No,Doctor,2.0,Low,2.8381317978246963,Cat_4,D
1274,465376,Female,No,30,Yes,Entertainment,1.0,Low,4.0,Cat_4,A
1275,466117,Male,Yes,62,Yes,Artist,1.0,Average,2.0,Cat_3,C
1276,459064,Male,Yes,27,No,Executive,5.0,High,4.0,Cat_6,B
1277,465585,Male,Yes,69,No,Doctor,1.0,Low,1.0,Cat_6,A
1278,459313,Male,Yes,42,No,Entertainment,0.0,Average,4.0,Cat_6,C
1279,461408,Male,Yes,47,Yes,Marketing,0.0,Low,3.0,Cat_6,A
1280,461041,Female,Yes,65,No,Lawyer,1.0,High,7.0,Cat_3,A
1281,460434,Male,Yes,57,Yes,Artist,2.0,High,3.0,Cat_6,B
1282,463100,Female,No,35,No,Homemaker,9.0,Low,1.0,Cat_6,D
1283,467180,Male,Yes,43,Yes,Healthcare,1.0,Low,3.0,Cat_3,D
1284,465254,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_7,D
1285,460373,Male,No,20,No,Healthcare,2.0,Low,3.0,Cat_6,D
1286,459706,Male,Yes,60,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
1287,462695,Male,Yes,51,Yes,Artist,8.0,Low,5.0,Cat_6,A
1288,459331,Female,No,70,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
1289,467119,Male,Yes,37,No,Marketing,0.0,High,4.0,Cat_7,D
1290,462409,Female,Yes,26,No,Engineer,7.0,Low,2.0,Cat_6,A
1291,466933,Female,Yes,52,No,Engineer,0.0,Low,2.8381317978246963,Cat_4,A
1292,459036,Female,Yes,20,Yes,Lawyer,1.0,Average,3.0,Cat_3,D
1293,461598,Female,No,27,Yes,Artist,8.0,Low,1.0,Cat_6,A
1294,460400,Female,Yes,46,Yes,Entertainment,5.0,Low,2.0,Cat_6,A
1295,467023,Male,Yes,26,No,Doctor,8.0,Average,2.0,Cat_6,D
1296,462660,Female,Yes,27,No,Homemaker,9.0,Average,2.0,Cat_6,A
1297,460575,Female,No,27,No,Artist,2.6852106227106227,Low,2.8381317978246963,Cat_3,D
1298,466210,Female,Yes,60,Yes,Artist,1.0,High,4.0,Cat_6,C
1299,462491,Male,No,31,Yes,Artist,1.0,Low,5.0,Cat_6,C
1300,464107,Male,Yes,70,No,Artist,1.0,Average,2.0,Cat_6,C
1301,463248,Female,Yes,32,No,Homemaker,9.0,Average,4.0,Cat_2,C
1302,464883,Female,Yes,37,No,Engineer,1.0,Low,4.0,Cat_4,A
1303,461604,Male,Yes,38,No,Entertainment,1.0,Average,2.0,Cat_6,B
1304,460289,Female,Yes,60,Yes,Artist,2.0,Average,6.0,Cat_4,C
1305,464383,Female,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
1306,460739,Male,Yes,41,Yes,Executive,2.6852106227106227,High,5.0,Cat_6,A
1307,464532,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,A
1308,462949,Male,Yes,35,No,Homemaker,1.0,Average,3.0,Cat_6,B
1309,464101,Male,Yes,62,Yes,Entertainment,9.0,Average,2.0,Cat_6,C
1310,461692,Female,Yes,87,No,Artist,0.0,Low,1.0,Cat_6,A
1311,461204,Female,Yes,86,Yes,Artist,2.6852106227106227,Low,4.0,Cat_6,D
1312,466244,Female,No,30,No,Healthcare,3.0,Low,3.0,Cat_4,B
1313,459823,Male,Yes,67,Yes,Executive,1.0,Low,2.0,Cat_6,A
1314,461147,Male,Yes,33,Yes,Artist,2.0,Low,2.8381317978246963,Cat_3,C
1315,466246,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_2,D
1316,459735,Female,No,43,No,Artist,2.6852106227106227,Low,1.0,Cat_6,B
1317,461837,Male,Yes,37,Yes,Artist,0.0,Low,2.0,Cat_6,C
1318,461882,Female,No,28,Yes,Doctor,0.0,Low,5.0,Cat_7,D
1319,465083,Male,Yes,56,No,Artist,1.0,Average,3.0,Cat_6,C
1320,461418,Male,No,45,Yes,Artist,0.0,Low,4.0,Cat_6,A
1321,462774,Female,Yes,88,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
1322,459000,Male,Yes,59,No,Executive,11.0,High,2.0,Cat_6,B
1323,466138,Male,Yes,70,No,Lawyer,2.0,High,2.0,Cat_6,B
1324,466545,Female,No,19,No,Healthcare,1.0,Low,4.0,Cat_2,A
1325,467486,Female,Yes,46,Yes,Engineer,1.0,Average,5.0,Cat_6,B
1326,462578,Male,Yes,35,Yes,Artist,9.0,Average,2.0,Cat_4,A
1327,461338,Male,Yes,43,Yes,Artist,1.0,Average,4.0,Cat_6,C
1328,462177,Male,No,43,Yes,Artist,6.0,Low,5.0,Cat_2,B
1329,462455,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_2,D
1330,467232,Male,No,26,No,Entertainment,1.0,Low,2.0,Cat_6,D
1331,466352,Female,Yes,65,Yes,Doctor,1.0,Low,2.0,Cat_6,B
1332,465563,Male,Yes,59,Yes,Entertainment,1.0,Average,5.0,Cat_3,B
1333,466734,Female,Yes,63,Yes,Artist,1.0,Average,4.0,Cat_6,B
1334,466282,Male,Yes,29,Yes,Healthcare,8.0,Low,2.8381317978246963,Cat_6,D
1335,462914,Female,No,26,Yes,Artist,4.0,Low,4.0,Cat_6,D
1336,466492,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,Cat_6,A
1337,467573,Male,Yes,45,Yes,Artist,6.0,Average,4.0,Cat_6,B
1338,459672,Male,Yes,45,No,Artist,3.0,Average,3.0,Cat_6,A
1339,459567,Male,Yes,48,Yes,Doctor,1.0,Average,2.0,Cat_6,C
1340,460192,Male,Yes,35,Yes,Artist,1.0,Low,2.0,Cat_7,A
1341,462313,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_4,C
1342,466097,Female,Yes,74,No,Lawyer,1.0,Low,1.0,Cat_6,A
1343,466687,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_6,D
1344,463709,Male,Yes,35,Yes,Artist,1.0,High,2.0,Cat_6,A
1345,460045,Male,Yes,56,Yes,Artist,0.0,Low,2.0,Cat_6,B
1346,460376,Female,No,29,Yes,Healthcare,3.0,Low,4.0,Cat_2,C
1347,465616,Male,Yes,42,Yes,Doctor,8.0,Low,2.0,Cat_6,A
1348,466276,Female,No,32,No,Doctor,1.0,Low,5.0,Cat_4,D
1349,460785,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_7,B
1350,462704,Male,Yes,48,Yes,Executive,5.0,High,5.0,Cat_6,B
1351,464844,Female,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_4,D
1352,464602,Female,Yes,31,Yes,Healthcare,0.0,Low,1.0,Cat_1,D
1353,465656,Male,Yes,78,No,Lawyer,1.0,Low,2.8381317978246963,Cat_6,B
1354,464737,Female,Yes,58,No,Engineer,0.0,Average,6.0,Cat_4,A
1355,461077,Male,No,39,Yes,Entertainment,1.0,Low,8.0,Cat_3,A
1356,463019,Male,Yes,45,Yes,Executive,0.0,High,4.0,Cat_6,B
1357,465574,Male,Yes,62,Yes,Artist,1.0,Average,3.0,Cat_3,B
1358,461705,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_6,A
1359,463814,Female,No,26,No,Healthcare,6.0,Low,3.0,Cat_5,D
1360,459251,Male,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,B
1361,464810,Female,No,27,No,Engineer,1.0,Low,1.0,Cat_4,A
1362,461306,Male,No,21,No,Doctor,2.6852106227106227,Low,4.0,Cat_6,C
1363,460266,Male,No,22,No,Healthcare,0.0,Low,8.0,Cat_6,D
1364,466732,Female,Yes,49,Yes,Engineer,0.0,High,2.0,Cat_4,D
1365,464549,Male,Yes,52,Yes,Executive,1.0,Low,4.0,Cat_6,C
1366,467078,Female,Yes,26,No,Healthcare,2.6852106227106227,High,2.0,Cat_7,C
1367,466787,Female,Yes,33,Yes,Doctor,0.0,Low,2.0,Cat_6,A
1368,465201,Male,Yes,42,Yes,Entertainment,1.0,Average,4.0,Cat_3,A
1369,464740,Female,Yes,59,No,Artist,1.0,Low,3.0,Cat_4,C
1370,462338,Male,Yes,43,Yes,Artist,9.0,Average,2.0,Cat_6,C
1371,464834,Male,Yes,51,No,Executive,1.0,Low,4.0,Cat_4,D
1372,466361,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,B
1373,460541,Female,Yes,36,Yes,Homemaker,1.0,Average,3.0,Cat_3,D
1374,465536,Female,Yes,30,Yes,Doctor,2.6852106227106227,Average,2.0,Cat_3,B
1375,463924,Female,No,36,Yes,Artist,1.0,Low,1.0,Cat_5,A
1376,467088,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_3,A
1377,459803,Male,No,39,Yes,Doctor,4.0,Low,3.0,Cat_6,C
1378,463014,Male,Yes,53,Yes,Executive,0.0,High,3.0,Cat_6,B
1379,464436,Male,Yes,88,Yes,Lawyer,0.0,High,2.0,Cat_4,A
1380,461016,Male,No,32,No,Healthcare,7.0,Low,5.0,Cat_3,D
1381,464009,Female,Yes,47,Yes,Artist,5.0,Average,4.0,Cat_6,C
1382,459609,Female,No,43,Yes,Artist,1.0,Low,1.0,Cat_4,A
1383,464100,Female,No,33,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
1384,459772,Female,Yes,69,Yes,Artist,2.0,Average,9.0,Cat_5,C
1385,463046,Female,Yes,43,No,Engineer,0.0,Low,1.0,Cat_6,A
1386,465799,Male,Yes,52,Yes,Artist,1.0,Low,4.0,Cat_6,C
1387,464643,Female,Yes,79,No,Engineer,0.0,High,2.0,Cat_4,A
1388,462373,Male,Yes,36,Yes,Entertainment,9.0,High,3.0,Cat_6,B
1389,464818,Female,Yes,38,No,Engineer,2.6852106227106227,Average,2.0,Cat_4,A
1390,465515,Female,Yes,47,Yes,Artist,1.0,High,6.0,Cat_6,B
1391,463877,Male,Yes,37,No,Entertainment,0.0,Average,4.0,Cat_4,D
1392,462348,Female,Yes,73,Yes,Lawyer,1.0,High,2.0,Cat_6,B
1393,466883,Female,Yes,37,Yes,Artist,2.0,Average,2.0,Cat_6,B
1394,459637,Female,No,33,No,Engineer,2.6852106227106227,Low,4.0,Cat_6,C
1395,462514,Male,No,25,Yes,Healthcare,2.6852106227106227,Low,2.0,Cat_4,D
1396,463704,Male,No,46,Yes,Artist,0.0,Low,2.0,Cat_6,D
1397,464563,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,B
1398,461706,Male,No,25,Yes,Healthcare,0.0,Low,3.0,Cat_6,D
1399,466818,Male,Yes,84,No,Executive,1.0,High,2.0,Cat_6,A
1400,464266,Male,No,28,No,Doctor,8.0,Low,3.0,Cat_6,A
1401,466836,Female,No,42,Yes,Doctor,0.0,Low,1.0,Cat_4,D
1402,466417,Female,Yes,79,No,Lawyer,1.0,High,3.0,Cat_6,A
1403,466370,Female,Yes,48,Yes,Artist,0.0,Low,4.0,Cat_2,C
1404,461182,Male,No,18,No,Healthcare,2.6852106227106227,Low,2.8381317978246963,Cat_3,D
1405,461357,Male,No,28,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
1406,461660,Female,Yes,74,No,Lawyer,0.0,Low,1.0,Cat_6,D
1407,466991,Male,Yes,51,Yes,Artist,3.0,Average,2.0,Cat_6,C
1408,465869,Male,No,42,Yes,Doctor,1.0,Low,1.0,Cat_6,A
1409,466639,Male,No,38,Yes,Artist,1.0,Low,1.0,Cat_6,B
1410,460662,Female,No,46,No,Homemaker,9.0,Low,1.0,Cat_6,D
1411,462386,Female,No,32,Yes,Healthcare,0.0,Low,5.0,Cat_6,A
1412,464168,Male,Yes,45,Yes,Executive,1.0,High,3.0,Cat_6,C
1413,465121,Female,No,32,Yes,Artist,7.0,Low,1.0,Cat_3,D
1414,463231,Male,Yes,50,Yes,Artist,1.0,Average,3.0,Cat_6,A
1415,460122,Female,No,39,No,Artist,1.0,Low,1.0,Cat_6,A
1416,467653,Male,Yes,58,Yes,Lawyer,2.0,High,2.0,Cat_6,C
1417,464111,Male,Yes,57,Yes,Artist,0.0,Average,3.0,Cat_2,D
1418,465521,Female,Yes,53,Yes,Artist,1.0,Average,2.0,Cat_7,D
1419,466981,Female,Yes,53,No,Engineer,0.0,Low,3.0,Cat_5,A
1420,467045,Male,Yes,51,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
1421,463664,Female,No,29,No,Engineer,0.0,Low,1.0,Cat_6,D
1422,465334,Female,Yes,41,No,Marketing,5.0,Average,3.0,Cat_6,A
1423,460777,Male,Yes,74,No,Lawyer,0.0,Low,1.0,Cat_6,D
1424,467175,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
1425,462364,Male,Yes,51,No,Artist,0.0,Low,3.0,Cat_6,A
1426,463777,Female,Yes,46,Yes,Artist,2.0,Low,2.0,Cat_6,C
1427,460022,Female,Yes,39,Yes,Healthcare,4.0,Low,2.0,Cat_6,A
1428,466206,Female,Yes,60,Yes,Artist,2.0,Average,2.0,Cat_3,C
1429,462109,Male,Yes,75,No,Lawyer,0.0,Low,1.0,Cat_6,D
1430,460012,Female,Yes,50,Yes,Artist,1.0,High,3.0,Cat_2,C
1431,467459,Male,Yes,40,Yes,Executive,2.6852106227106227,High,5.0,Cat_6,B
1432,465862,Female,Yes,50,Yes,Artist,8.0,Average,1.0,Cat_6,A
1433,463887,Female,Yes,56,Yes,Artist,4.0,Average,2.0,Cat_6,C
1434,466759,Female,No,26,No,Healthcare,3.0,Low,2.8381317978246963,Cat_6,D
1435,462280,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6,A
1436,467894,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,C
1437,463827,Female,Yes,49,Yes,Engineer,1.0,Average,4.0,Cat_6,B
1438,463149,Male,Yes,60,Yes,Artist,3.0,Average,2.0,Cat_6,C
1439,467116,Male,Yes,65,Yes,Executive,1.0,High,2.0,Cat_6,B
1440,462359,Male,Yes,51,Yes,Entertainment,0.0,Low,3.0,Cat_6,D
1441,462176,Male,Yes,29,No,Executive,0.0,Average,2.0,Cat_6,D
1442,460720,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_6,B
1443,459673,Female,Yes,86,Yes,Lawyer,1.0,Low,1.0,Cat_6,C
1444,464697,Female,Yes,36,Yes,Artist,0.0,Average,4.0,Cat_4,D
1445,464577,Female,Yes,28,Yes,Healthcare,10.0,High,2.0,Cat_6,D
1446,465047,Male,Yes,55,Yes,Executive,8.0,High,2.0,Cat_6,C
1447,466570,Female,Yes,40,Yes,Artist,0.0,Average,3.0,Cat_6,A
1448,463083,Male,No,30,Yes,Artist,7.0,Low,3.0,Cat_6,D
1449,461321,Male,Yes,50,Yes,Artist,13.0,Low,1.0,Cat_6,C
1450,461477,Female,No,31,Yes,Healthcare,0.0,Low,3.0,Cat_2,C
1451,463638,Female,Yes,29,No,Doctor,0.0,Average,2.0,Cat_7,B
1452,466503,Male,Yes,45,Yes,Artist,7.0,Average,5.0,Cat_6,B
1453,466188,Male,Yes,59,Yes,Artist,4.0,Low,1.0,Cat_4,B
1454,464735,Female,No,38,Yes,Marketing,8.0,Low,3.0,Cat_4,D
1455,462290,Female,No,33,Yes,Doctor,1.0,Low,1.0,Cat_6,B
1456,464753,Female,No,33,No,Marketing,2.6852106227106227,Low,5.0,Cat_4,D
1457,464577,Female,Yes,25,Yes,Healthcare,12.0,High,2.0,Cat_6,B
1458,467656,Male,No,31,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
1459,466346,Female,No,23,No,Healthcare,9.0,Low,4.0,Cat_4,D
1460,465855,Male,No,42,Yes,Artist,1.0,Low,1.0,Cat_2,A
1461,460234,Female,No,20,No,Healthcare,4.0,Low,6.0,Cat_2,D
1462,460196,Female,No,38,Yes,Healthcare,8.0,Low,2.0,Cat_6,D
1463,459740,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,D
1464,461161,Male,No,48,Yes,Entertainment,1.0,Low,2.0,Cat_3,A
1465,466989,Female,Yes,40,Yes,Artist,9.0,Average,2.0,Cat_2,B
1466,467734,Male,Yes,79,Yes,Lawyer,2.0,High,2.0,Cat_6,B
1467,462379,Female,Yes,60,Yes,Artist,1.0,Average,3.0,Cat_6,C
1468,462058,Male,Yes,40,Yes,Entertainment,8.0,Low,2.0,Cat_6,A
1469,463753,Female,No,30,Yes,Healthcare,0.0,Low,5.0,Cat_2,D
1470,461230,Female,No,21,No,Executive,0.0,Low,2.8381317978246963,Cat_3,A
1471,462151,Female,No,35,Yes,Artist,8.0,Low,1.0,Cat_6,B
1472,467615,Female,Yes,37,Yes,Doctor,0.0,Low,2.0,Cat_6,A
1473,459643,Male,Yes,40,Yes,Executive,0.0,High,4.0,Cat_6,B
1474,461439,Male,Yes,40,Yes,Artist,0.0,Average,2.0,Cat_6,A
1475,464375,Female,Yes,63,Yes,Artist,1.0,Low,2.0,Cat_6,B
1476,459427,Female,Yes,28,Yes,Healthcare,2.6852106227106227,Low,2.0,Cat_6,D
1477,467230,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_6,C
1478,461309,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_6,D
1479,461386,Female,Yes,82,No,Lawyer,0.0,High,2.0,Cat_6,B
1480,463184,Female,Yes,60,Yes,Artist,1.0,Average,2.0,Cat_6,C
1481,467399,Male,Yes,25,Yes,Doctor,1.0,Low,3.0,Cat_6,D
