발전기명,일자,설비용량,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
b,2020-10-08,305.678,0.228,0.267,0.35,0.175,0.19,0.18,0.5419999999999999,17.875999999999998,54.758,85.902,115.209,157.081,156.542,163.664,143.43300000000002,111.385,62.319,19.222,3.2,7.45,4.951,2.51,0.8099999999999999,0.187
c,2020-10-08,293.978,0.24,0.274,0.322,0.173,0.193,0.16499999999999998,0.567,17.903,59.887,96.833,114.106,147.237,168.218,188.498,133.46900000000002,99.247,63.47,17.575,3.714,7.375,4.643,2.3819999999999997,0.852,0.18100000000000002
d,2020-10-08,280.878,0.256,0.245,0.34,0.183,0.175,0.191,0.619,17.872999999999998,51.448,99.22699999999999,122.40599999999999,143.693,165.119,164.625,148.567,98.533,59.449,20.065,3.198,6.8020000000000005,4.495,2.484,0.8799999999999999,0.202
a,2020-10-09,295.678,0.19,0.19,0.08,0.0,0.0,0.0,0.38,17.48,60.06,84.13,98.31,80.98,94.46,87.54,82.14,69.3,36.27,11.01,3.28,5.64,2.44,1.38,0.5,0.14
b,2020-10-09,305.678,0.177,0.182,0.08600000000000001,0.0,0.0,0.0,0.404,16.146,55.247,84.926,98.39,80.738,92.64599999999999,83.156,82.056,69.479,35.48500000000001,10.458,3.5109999999999997,6.162,2.398,1.321,0.525,0.15200000000000002
c,2020-10-09,293.978,0.174,0.188,0.088,0.0,0.0,0.0,0.40800000000000003,15.849,64.803,91.381,100.93900000000001,80.39,89.705,81.06,79.02,74.087,38.973000000000006,10.91,2.9779999999999998,5.515,2.412,1.4509999999999998,0.522,0.14700000000000002
d,2020-10-09,280.878,0.198,0.203,0.076,0.0,0.0,0.0,0.343,17.054000000000002,54.643,82.711,105.571,76.18900000000001,96.538,91.95800000000001,81.042,66.78699999999999,37.220000000000006,11.891,3.069,5.840999999999999,2.551,1.351,0.527,0.14600000000000002
a,2020-10-10,295.678,0.12,0.04,0.0,0.0,0.0,0.0,0.18,10.86,37.98,61.44,85.22,90.93,110.71,122.65,115.73,88.85,51.03,16.03,3.3,6.74,4.53,2.11,0.74,0.2
b,2020-10-10,305.678,0.125,0.043000000000000003,0.0,0.0,0.0,0.0,0.162,11.776,37.445,56.117999999999995,90.49,92.40700000000001,105.96799999999999,125.587,126.88900000000001,97.538,47.909,14.502,3.032,6.071,4.532,2.298,0.743,0.20500000000000002
c,2020-10-10,293.978,0.11499999999999999,0.041,0.0,0.0,0.0,0.0,0.176,9.818,34.803999999999995,62.071,77.589,82.546,110.22699999999999,131.775,123.75500000000001,97.729,55.764,15.439000000000002,3.1149999999999998,6.306,4.595000000000001,2.146,0.6849999999999999,0.18100000000000002
d,2020-10-10,280.878,0.11,0.037,0.0,0.0,0.0,0.0,0.16999999999999998,10.327,34.634,66.788,83.132,83.66900000000001,120.48299999999999,110.703,117.41300000000001,81.276,52.910000000000004,15.446000000000002,3.1119999999999997,6.498,4.924,1.984,0.789,0.20400000000000001
a,2020-10-11,295.678,0.19,0.19,0.11,0.0,0.0,0.0,0.08,7.04,24.79,48.5,110.9,158.8,147.47,126.18,101.05,66.18,44.93,11.4,3.02,6.57,5.2,2.96,1.31,0.29
b,2020-10-11,305.678,0.179,0.189,0.116,0.0,0.0,0.0,0.08600000000000001,7.161,24.631999999999998,47.873,109.69300000000001,155.48600000000002,158.46699999999998,119.75300000000001,97.386,60.406000000000006,49.24,11.342,3.011,6.0760000000000005,5.646,2.916,1.3070000000000002,0.27899999999999997
c,2020-10-11,293.978,0.175,0.185,0.099,0.0,0.0,0.0,0.078,7.248,23.817999999999998,47.616,101.19300000000001,165.595,149.697,136.02200000000002,102.603,72.697,40.897,12.055,2.886,6.373,5.345,2.7319999999999998,1.25,0.27199999999999996
d,2020-10-11,280.878,0.187,0.175,0.121,0.0,0.0,0.0,0.076,7.091,25.396,45.385,110.2,143.485,150.648,125.9,105.658,68.673,48.599,12.504000000000001,3.108,6.784000000000001,5.319,3.207,1.4100000000000001,0.27599999999999997
a,2020-10-12,295.678,0.19,0.19,0.18,0.18,0.18,0.18,0.57,20.05,64.8,118.13,162.98,182.51,194.07,176.85,161.05,124.46,67.87,15.5,3.11,6.45,5.08,3.17,1.42,0.29
b,2020-10-12,305.678,0.188,0.197,0.186,0.176,0.186,0.179,0.5499999999999999,20.467000000000002,61.419999999999995,113.119,178.25799999999998,196.63,204.375,171.51399999999998,169.95000000000002,112.59599999999999,72.11,13.957,3.1229999999999998,6.932,4.89,3.437,1.355,0.289
c,2020-10-12,293.978,0.175,0.19,0.16699999999999998,0.194,0.188,0.16899999999999998,0.613,21.84,65.658,107.517,164.666,192.884,180.725,166.12199999999999,154.36100000000002,126.48599999999999,64.97800000000001,14.204,2.921,6.947,5.462,3.3649999999999998,1.507,0.301
d,2020-10-12,280.878,0.198,0.181,0.179,0.186,0.18,0.176,0.622,19.138,63.236999999999995,108.999,178.91799999999998,182.16,206.642,192.22,145.74800000000002,127.13499999999999,73.79,16.757,3.4059999999999997,6.878,4.773,3.0589999999999997,1.406,0.316
a,2020-10-13,295.678,0.19,0.19,0.18,0.18,0.18,0.18,0.6,26.37,87.14,137.08,176.33,182.73,204.05,198.45,168.53,126.9,67.73,16.01,3.35,6.86,5.22,2.84,1.31,0.29
b,2020-10-13,305.678,0.186,0.191,0.19,0.16799999999999998,0.186,0.174,0.627,28.104,80.667,142.872,179.62900000000002,186.725,212.019,190.018,155.092,135.326,62.035000000000004,15.243000000000002,3.648,6.9,4.9319999999999995,2.646,1.317,0.307
c,2020-10-13,293.978,0.179,0.192,0.193,0.195,0.19,0.191,0.619,25.564,82.077,123.89500000000001,168.80800000000002,178.28099999999998,191.86800000000002,179.608,159.38400000000001,124.369,63.82000000000001,16.681,3.576,7.5120000000000005,5.104,2.597,1.335,0.304
d,2020-10-13,280.878,0.184,0.20500000000000002,0.16499999999999998,0.184,0.16999999999999998,0.176,0.59,28.3,88.943,124.28200000000001,176.745,193.613,192.476,215.649,169.885,122.62100000000001,63.20700000000001,14.611,3.0780000000000003,6.91,4.965,2.731,1.368,0.307
a,2020-10-14,295.678,0.19,0.19,0.19,0.18,0.18,0.18,0.74,26.22,84.03,146.1,178.63,199.51,206.29,199.19,174.39,131.17,71.36,16.14,3.91,6.71,4.54,2.7,1.45,0.3
b,2020-10-14,305.678,0.189,0.202,0.203,0.16499999999999998,0.16299999999999998,0.177,0.798,27.215,84.58800000000001,145.421,164.343,213.879,215.476,186.724,186.885,118.09299999999999,64.589,16.236,3.741,7.162,4.568,2.726,1.505,0.287
c,2020-10-14,293.978,0.20400000000000001,0.20700000000000002,0.188,0.183,0.192,0.192,0.762,28.169,79.456,146.785,181.62,213.381,186.54,207.18,178.017,143.309,66.194,17.395,4.053,6.925,4.544,2.491,1.397,0.27099999999999996
d,2020-10-14,280.878,0.183,0.193,0.196,0.194,0.172,0.184,0.778,28.474999999999998,78.878,132.607,176.331,209.022,198.214,189.362,180.82399999999998,139.647,66.961,15.421000000000001,3.5570000000000004,7.168,4.7940000000000005,2.7870000000000004,1.347,0.27199999999999996
a,2020-10-15,295.678,0.19,0.19,0.19,0.18,0.18,0.18,0.48,22.39,66.35,148.07,176.5,200.02,206.2,194.15,120.92,51.59,19.42,4.99,2.55,5.82,6.68,4.65,3.08,0.77
b,2020-10-15,305.678,0.185,0.171,0.203,0.162,0.16799999999999998,0.16899999999999998,0.506,21.124000000000002,72.61,143.54399999999998,193.608,195.371,196.35799999999998,208.177,124.114,49.181000000000004,19.790000000000003,4.912,2.537,6.316000000000001,6.132,4.375,2.9170000000000003,0.762
c,2020-10-15,293.978,0.18,0.20700000000000002,0.201,0.182,0.176,0.182,0.509,20.3,62.81399999999999,149.999,173.972,197.116,220.846,186.477,131.924,49.016000000000005,19.776000000000003,4.635,2.683,5.471,6.739,4.287000000000001,3.134,0.778
d,2020-10-15,280.878,0.20600000000000002,0.202,0.184,0.187,0.178,0.18,0.477,23.064,60.330999999999996,161.38899999999998,162.239,205.447,226.64,190.059,120.849,51.858000000000004,18.122,4.7700000000000005,2.557,5.808000000000001,6.324999999999999,4.82,3.3000000000000003,0.6950000000000001
a,2020-10-16,295.678,0.22,0.27,0.19,0.18,0.18,0.18,0.16,13.76,36.41,37.03,55.12,38.77,30.94,25.35,31.73,22.91,6.99,1.14,1.71,2.67,1.83,0.09,0.0,0.0
b,2020-10-16,305.678,0.222,0.266,0.199,0.16399999999999998,0.195,0.177,0.164,13.135,39.534,34.676,55.422999999999995,37.682,29.684,22.965000000000003,31.866,24.001,7.219,1.132,1.8719999999999999,2.652,1.844,0.09,0.0,0.0
c,2020-10-16,293.978,0.217,0.262,0.192,0.181,0.189,0.16899999999999998,0.147,13.731,32.839,33.753,52.038999999999994,36.812000000000005,28.384,27.317,28.681,22.36,6.968,1.033,1.661,2.492,1.6520000000000001,0.096,0.0,0.0
d,2020-10-16,280.878,0.218,0.251,0.20400000000000001,0.173,0.16699999999999998,0.185,0.169,14.563,34.266999999999996,37.24,57.424,38.99,30.428,23.268,28.895,25.169,6.635,1.1709999999999998,1.834,2.663,1.9320000000000002,0.087,0.0,0.0
a,2020-10-17,295.678,0.0,0.0,0.0,0.0,0.0,0.0,0.37,25.52,89.52,144.19,177.54,199.83,206.03,199.82,175.73,128.42,64.66,10.71,2.25,5.96,7.08,4.94,3.17,0.82
b,2020-10-17,305.678,0.0,0.0,0.0,0.0,0.0,0.0,0.367,27.969,84.694,150.462,192.226,217.92700000000002,216.792,191.393,163.607,131.47099999999998,60.409,11.651000000000002,2.186,5.883,7.364,5.1450000000000005,2.9979999999999998,0.814
c,2020-10-17,293.978,0.0,0.0,0.0,0.0,0.0,0.0,0.369,23.509,87.74199999999999,135.304,193.20499999999998,192.74300000000002,211.667,199.896,184.04899999999998,117.17199999999998,61.211,10.120000000000001,2.036,6.156,7.317,4.9670000000000005,3.366,0.7929999999999999
d,2020-10-17,280.878,0.0,0.0,0.0,0.0,0.0,0.0,0.364,24.849,84.594,141.363,182.19,200.14800000000002,214.331,183.475,167.369,141.069,64.11,11.294,2.062,5.877,6.798,5.009,2.984,0.7739999999999999
a,2020-10-18,295.678,0.22,0.3,0.19,0.19,0.18,0.18,0.43,22.79,83.96,138.7,166.23,169.4,154.12,145.43,120.1,83.04,35.91,6.22,2.15,5.92,6.45,4.35,2.79,0.83
b,2020-10-18,305.678,0.203,0.326,0.183,0.198,0.181,0.16599999999999998,0.435,23.829,79.285,132.84599999999998,167.903,153.82500000000002,162.274,148.389,121.997,90.857,39.18899999999999,5.8229999999999995,1.96,5.633,5.922000000000001,4.628,3.06,0.8049999999999999
c,2020-10-18,293.978,0.238,0.27499999999999997,0.17200000000000001,0.192,0.182,0.16799999999999998,0.454,21.326,91.726,145.611,175.7,180.487,141.609,140.776,126.175,75.46600000000001,36.769999999999996,6.419,2.129,5.915,6.062,4.117,2.789,0.751
d,2020-10-18,280.878,0.206,0.29,0.19,0.186,0.193,0.185,0.388,23.372,79.675,138.20299999999997,158.576,182.11,148.423,136.14600000000002,128.655,91.31,35.525,6.18,1.938,5.842,5.8660000000000005,4.529999999999999,3.02,0.815
a,2020-10-19,295.678,0.2,0.3,0.19,0.18,0.18,0.19,0.16,21.52,84.15,140.1,164.06,179.2,198.69,191.84,164.87,120.98,52.94,7.75,3.85,7.7,6.94,3.66,1.65,0.43
b,2020-10-19,305.678,0.21000000000000002,0.301,0.202,0.184,0.16899999999999998,0.19,0.15,19.748,92.548,151.24099999999999,172.86,182.414,206.737,178.43800000000002,153.08700000000002,126.88300000000001,49.406,7.462,3.891,7.538,6.621,3.56,1.68,0.46599999999999997
c,2020-10-19,293.978,0.20800000000000002,0.29,0.194,0.185,0.188,0.175,0.15,22.3,91.938,134.471,151.685,194.249,184.311,186.891,170.174,109.706,56.400999999999996,7.532,3.5220000000000002,7.456,6.586,3.374,1.778,0.425
d,2020-10-19,280.878,0.20400000000000001,0.311,0.175,0.179,0.197,0.173,0.17400000000000002,21.762,88.39500000000001,147.35,159.308,187.952,189.947,202.62800000000001,180.701,119.236,48.44,7.342,4.132,8.194,7.0,3.317,1.535,0.391
a,2020-10-20,295.678,0.22,0.19,0.19,0.18,0.18,0.18,0.38,20.37,80.72,128.1,154.14,171.37,172.65,167.37,144.26,102.54,53.19,7.79,4.06,7.63,6.7,3.76,1.98,0.46
b,2020-10-20,305.678,0.2,0.17200000000000001,0.179,0.187,0.187,0.194,0.343,22.179000000000002,75.78999999999999,118.81899999999999,152.515,165.608,165.18,158.699,149.971,102.20700000000001,49.87,8.289,3.6739999999999995,7.925,6.425,3.976,2.059,0.47500000000000003
c,2020-10-20,293.978,0.221,0.197,0.175,0.186,0.194,0.172,0.342,21.144000000000002,78.313,116.524,159.428,169.601,164.591,177.297,152.531,109.927,52.187,8.553,3.8329999999999997,7.42,6.95,4.083,2.128,0.439
d,2020-10-20,280.878,0.241,0.2,0.173,0.183,0.187,0.179,0.359,19.555,73.999,134.16299999999998,153.00099999999998,158.011,158.68200000000002,181.746,154.796,106.14500000000001,49.774,8.237,3.7299999999999995,8.075,6.534,3.6109999999999998,2.173,0.501
a,2020-10-21,295.678,0.23,0.2,0.19,0.07,0.0,0.0,0.05,6.3,24.03,35.97,47.31,40.9,27.21,19.61,12.75,6.19,2.9,0.44,1.4,1.47,0.28,0.0,0.0,0.0
b,2020-10-21,305.678,0.229,0.20800000000000002,0.195,0.066,0.0,0.0,0.054000000000000006,6.192,23.769000000000002,33.586,45.737,41.507,24.669,18.181,13.393,5.924,3.1069999999999998,0.40700000000000003,1.399,1.339,0.28300000000000003,0.0,0.0,0.0
c,2020-10-21,293.978,0.252,0.20600000000000002,0.199,0.065,0.0,0.0,0.046,6.801,26.162000000000003,37.082,50.697,39.556,26.91,20.303,13.678,6.793,2.77,0.428,1.4429999999999998,1.609,0.30500000000000005,0.0,0.0,0.0
d,2020-10-21,280.878,0.23500000000000001,0.20700000000000002,0.20500000000000002,0.07100000000000001,0.0,0.0,0.048,6.6049999999999995,22.772000000000002,37.474,49.987,43.736,29.428,19.302,12.749,6.144,2.738,0.439,1.4289999999999998,1.511,0.30200000000000005,0.0,0.0,0.0
a,2020-10-22,295.678,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.39,17.33,33.02,48.1,94.47,89.51,43.33,27.61,21.08,15.16,2.49,3.23,5.1,1.83,0.24,0.09,0.0
b,2020-10-22,305.678,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.1950000000000003,17.352999999999998,32.290000000000006,49.649,98.347,89.796,39.623,27.689999999999998,23.182,16.447,2.4810000000000003,3.273,4.872999999999999,1.706,0.241,0.08499999999999999,0.0
c,2020-10-22,293.978,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3.317,18.429,31.547000000000004,46.876000000000005,103.373,95.944,39.940999999999995,25.809,22.779999999999998,15.159,2.4530000000000003,2.997,4.760999999999999,1.792,0.255,0.096,0.0
d,2020-10-22,280.878,0.0,0.0,0.0,0.0,0.0,0.0,0.011,3.323,16.272,30.444000000000003,48.171,101.17399999999999,91.983,46.306999999999995,26.378999999999998,20.790999999999997,15.738,2.5250000000000004,3.44,5.056,1.693,0.251,0.089,0.0
a,2020-10-23,295.678,0.0,0.0,0.0,0.0,0.0,0.0,0.16,13.03,51.49,106.73,147.33,177.77,177.82,170.29,140.12,90.63,40.57,5.51,3.87,7.68,6.3,3.0,0.83,0.22
b,2020-10-23,305.678,0.0,0.0,0.0,0.0,0.0,0.0,0.152,13.296,50.876000000000005,107.745,159.824,177.22500000000002,191.591,174.18699999999998,132.365,91.568,43.052,5.037,3.846,7.215,6.451,2.948,0.759,0.21
c,2020-10-23,293.978,0.0,0.0,0.0,0.0,0.0,0.0,0.163,14.021999999999998,48.284,114.85900000000001,135.382,187.59300000000002,169.7,171.128,152.981,98.916,44.084,5.973,4.206,8.263,6.62,2.749,0.817,0.202
d,2020-10-23,280.878,0.0,0.0,0.0,0.0,0.0,0.0,0.159,12.288,54.187000000000005,107.15,139.459,182.87800000000001,176.09799999999998,161.535,145.9,82.70899999999999,42.125,5.803999999999999,3.876,8.248999999999999,6.0249999999999995,3.192,0.7899999999999999,0.232
a,2020-10-24,295.678,0.2,0.2,0.19,0.19,0.17,0.0,0.1,19.01,75.02,127.68,161.32,181.73,188.16,183.12,160.18,124.53,62.99,7.84,3.99,7.86,6.95,3.54,1.3,0.39
b,2020-10-24,305.678,0.192,0.21700000000000003,0.186,0.201,0.156,0.0,0.09100000000000001,20.470000000000002,78.722,120.06,153.98499999999999,185.207,191.221,179.245,161.788,127.96000000000001,64.535,7.502,4.26,7.664000000000001,7.625,3.265,1.4260000000000002,0.384
c,2020-10-24,293.978,0.198,0.201,0.183,0.193,0.171,0.0,0.11,18.294,81.70599999999999,119.74000000000001,155.85,194.71099999999998,176.60999999999999,186.529,170.324,126.531,61.899,8.199,3.6220000000000003,7.638,6.6930000000000005,3.893,1.234,0.399
d,2020-10-24,280.878,0.196,0.202,0.202,0.202,0.167,0.0,0.10600000000000001,17.525000000000002,67.547,135.76000000000002,151.194,191.596,193.238,193.34,173.651,134.886,60.123000000000005,8.055,4.183,8.333,7.231,3.665,1.37,0.42100000000000004
a,2020-10-25,295.678,0.2,0.2,0.19,0.19,0.02,0.0,0.15,20.77,79.58,116.71,126.93,157.72,182.68,178.21,145.54,66.48,22.43,5.46,3.77,7.69,6.83,3.12,1.52,0.23
b,2020-10-25,305.678,0.20700000000000002,0.21400000000000002,0.18,0.178,0.02,0.0,0.13899999999999998,22.746,75.863,112.009,125.19900000000001,144.064,178.431,181.334,137.494,63.655,22.988,5.451,3.94,7.274,7.115,3.3400000000000003,1.553,0.223
c,2020-10-25,293.978,0.21200000000000002,0.20600000000000002,0.18,0.20400000000000001,0.021,0.0,0.146,20.486,77.485,118.05199999999999,134.137,146.409,172.934,184.107,133.61499999999998,70.899,23.27,5.08,3.586,8.411,6.353,3.154,1.561,0.229
d,2020-10-25,280.878,0.203,0.19,0.199,0.181,0.021,0.0,0.13599999999999998,19.764,77.349,112.27699999999999,119.32600000000001,149.881,197.877,195.423,151.058,62.614000000000004,21.44,5.56,3.558,7.945,7.252,3.3360000000000003,1.58,0.222
a,2020-10-26,295.678,0.2,0.06,0.0,0.0,0.0,0.0,0.16,20.82,87.16,128.66,153.39,176.98,173.52,178.39,130.37,74.98,43.92,8.54,4.1,6.42,4.76,2.19,1.18,0.34
b,2020-10-26,305.678,0.199,0.066,0.0,0.0,0.0,0.0,0.166,20.799,84.352,117.527,150.67999999999998,179.46099999999998,172.08800000000002,192.78799999999998,119.409,79.659,46.54,8.367999999999999,3.7489999999999997,6.3,4.656,2.343,1.136,0.35300000000000004
c,2020-10-26,293.978,0.21600000000000003,0.06,0.0,0.0,0.0,0.0,0.152,19.451,81.705,137.938,152.44,160.753,176.93,178.52999999999997,138.705,68.17500000000001,46.488,8.437,4.505,6.918,4.443,2.051,1.293,0.31000000000000005
d,2020-10-26,280.878,0.20500000000000002,0.056999999999999995,0.0,0.0,0.0,0.0,0.168,21.956,90.838,138.506,140.821,161.792,156.554,168.05399999999997,124.35600000000001,77.86500000000001,43.955,8.558,4.369999999999999,6.22,4.3919999999999995,1.992,1.156,0.35800000000000004
a,2020-10-27,295.678,0.22,0.2,0.19,0.19,0.19,0.19,0.19,19.3,70.15,121.3,163.92,172.36,161.9,174.7,128.29,104.95,45.3,8.33,4.06,7.47,5.16,3.82,1.28,0.45
b,2020-10-27,305.678,0.201,0.193,0.17200000000000001,0.203,0.195,0.176,0.20500000000000002,19.893,71.046,109.484,151.134,158.673,174.784,179.23499999999999,123.14599999999999,106.84,49.422999999999995,8.49,4.335999999999999,6.818,4.938,3.981,1.397,0.41400000000000003
c,2020-10-27,293.978,0.225,0.20500000000000002,0.181,0.189,0.2,0.199,0.201,19.407,67.863,118.856,166.10199999999998,179.544,158.799,169.987,127.72399999999999,112.20100000000001,48.760999999999996,9.097,3.8279999999999994,7.7589999999999995,4.801,3.6839999999999997,1.405,0.452
d,2020-10-27,280.878,0.236,0.2,0.187,0.203,0.208,0.19,0.19,19.740000000000002,73.572,129.406,158.516,170.869,167.406,159.73299999999998,133.611,95.05,46.848,8.798,3.9579999999999997,7.192,5.3,3.9179999999999997,1.341,0.425
a,2020-10-28,295.678,0.23,0.2,0.19,0.19,0.19,0.19,0.1,7.06,38.33,58.43,42.32,85.34,81.01,57.61,61.24,42.45,18.33,5.77,4.84,2.65,2.81,0.36,0.16,0.28
b,2020-10-28,305.678,0.20700000000000002,0.188,0.184,0.175,0.188,0.202,0.109,6.798,39.942,54.947,44.616,85.974,80.52600000000001,55.714,65.275,41.566,19.269,6.18,4.769,2.3899999999999997,3.04,0.382,0.147,0.30400000000000005
c,2020-10-28,293.978,0.23,0.219,0.193,0.184,0.2,0.194,0.097,7.4559999999999995,35.532,62.187,44.466,79.903,79.601,54.356,59.011,42.387,18.069,5.401999999999999,4.8709999999999996,2.601,2.592,0.32599999999999996,0.146,0.276
d,2020-10-28,280.878,0.219,0.219,0.201,0.183,0.187,0.184,0.095,6.781,36.784,61.613,41.86,83.241,81.337,60.01,56.346000000000004,39.228,17.589,5.6419999999999995,5.109,2.594,3.0180000000000002,0.376,0.165,0.27
a,2020-10-29,295.678,0.0,0.0,0.0,0.0,0.0,0.0,0.09,18.21,87.13,147.91,181.02,200.38,160.38,170.7,134.99,117.47,55.82,8.01,4.48,7.59,5.25,3.08,1.55,0.39
b,2020-10-29,305.678,0.0,0.0,0.0,0.0,0.0,0.0,0.08299999999999999,18.993000000000002,78.678,158.718,194.185,188.322,170.48399999999998,154.44299999999998,136.312,112.243,52.256,7.875,4.705,7.768,5.332,3.091,1.6720000000000002,0.394
c,2020-10-29,293.978,0.0,0.0,0.0,0.0,0.0,0.0,0.091,17.111,85.51599999999999,137.442,169.13400000000001,191.649,169.275,186.31599999999997,121.64800000000001,113.094,58.237,7.247,4.541,7.088,4.78,2.896,1.62,0.363
d,2020-10-29,280.878,0.0,0.0,0.0,0.0,0.0,0.0,0.08299999999999999,18.042,94.734,156.545,189.812,219.968,148.79399999999998,156.106,124.40200000000002,109.632,60.744,8.581,4.7330000000000005,7.5329999999999995,5.25,2.992,1.46,0.379
a,2020-10-30,295.678,0.77,0.2,0.83,0.19,0.21,0.19,0.16,14.4,81.39,142.67,175.85,197.41,198.51,180.39,152.26,96.78,36.73,3.55,5.29,6.45,5.64,3.07,1.51,0.61
b,2020-10-30,305.678,0.71,0.18000000000000002,0.874,0.208,0.20099999999999998,0.203,0.155,14.172,74.206,131.63299999999998,180.685,184.651,199.564,183.59699999999998,149.578,105.384,35.818,3.5909999999999997,5.142,6.069,5.769,2.839,1.444,0.611
c,2020-10-30,293.978,0.722,0.21400000000000002,0.759,0.202,0.209,0.194,0.168,15.587,83.277,131.44699999999997,179.378,197.069,182.35899999999998,195.69899999999998,148.5,90.382,35.385,3.8859999999999997,5.816,5.945,5.8,2.9779999999999998,1.61,0.623
d,2020-10-30,280.878,0.788,0.218,0.84,0.183,0.21,0.186,0.159,15.794,84.595,147.938,176.608,215.01,194.874,176.88899999999998,142.91199999999998,90.274,34.919999999999995,3.667,5.4030000000000005,7.013,5.641,3.122,1.422,0.611
a,2020-10-31,295.678,0.34,0.24,0.19,0.19,0.19,0.19,0.11,9.84,56.04,104.83,124.96,165.85,184.95,179.79,157.6,116.48,51.61,5.68,5.48,7.07,4.87,2.93,1.7,0.96
b,2020-10-31,305.678,0.322,0.249,0.20500000000000002,0.185,0.18,0.18,0.117,9.374,59.063,94.867,119.72399999999999,165.786,191.884,197.26299999999998,146.257,118.262,51.473,6.167,5.899,7.285,4.891,2.967,1.671,0.98
c,2020-10-31,293.978,0.34600000000000003,0.257,0.181,0.177,0.202,0.208,0.1,10.083,60.675,99.611,117.66199999999999,167.387,182.70899999999997,175.17399999999998,165.76399999999998,117.09100000000001,46.629,5.973,5.2540000000000004,6.947,4.616,2.823,1.7049999999999998,1.031
d,2020-10-31,280.878,0.34500000000000003,0.256,0.187,0.18,0.199,0.199,0.103,10.091,52.099,111.17399999999999,123.392,154.724,178.463,172.129,145.44299999999998,105.65700000000001,54.265,5.717,5.545000000000001,7.494000000000001,5.104,2.948,1.837,0.986
a,2020-11-01,289.532,0.31,0.2,0.19,0.19,0.19,0.19,0.13,18.69,74.33,89.25,147.0,185.69,187.89,168.52,111.67,93.46,41.01,4.13,5.4,7.31,5.04,3.09,1.84,0.95
b,2020-11-01,291.132,0.308,0.21700000000000003,0.20400000000000001,0.20500000000000002,0.197,0.18,0.14100000000000001,19.888,79.03,86.238,154.702,199.947,180.743,176.615,114.224,88.291,37.719,3.816,5.237,8.03,5.296,2.792,1.915,0.87
