ID,motion_0,motion_1,motion_2,motion_3,motion_4,motion_5,motion_6,motion_7,motion_8,motion_9,motion_10,motion_11,motion_12,motion_13,motion_14,motion_15,motion_16,motion_17,motion_18,motion_19,motion_20,motion_21,motion_22,motion_23,motion_24,motion_25,motion_26,motion_27,motion_28,motion_29,motion_30,motion_31,motion_32,motion_33,motion_34,motion_35,motion_36,motion_37,motion_38,motion_39,motion_40,motion_41,motion_42,motion_43,motion_44,motion_45,motion_46,motion_47,motion_48,motion_49,motion_50,motion_51,motion_52,motion_53,motion_54,motion_55,motion_56,motion_57,motion_58,motion_59,motion_60,motion_61,motion_62,motion_63
1423,9.0,-19.0,2.0,2.0,-4.0,-23.0,-6.0,0.0,9.0,-23.0,-2.0,1.0,8.0,34.0,4.0,1.0,-16.0,-5.0,0.0,2.0,28.0,-23.0,-4.0,0.0,-7.0,2.0,-2.0,-4.0,1.0,-1.0,-3.0,-5.0,5.0,-1.0,0.0,-3.0,-18.0,11.0,-1.0,0.0,2.0,-27.0,-2.0,-2.0,21.0,-5.0,-4.0,0.0,-3.0,-18.0,0.0,-1.0,10.0,11.0,5.0,5.0,-9.0,-23.0,2.0,1.0,17.0,1.0,-2.0,-6.0
1424,5.0,-7.0,0.0,11.0,1.0,5.0,-26.0,-18.0,-20.0,-5.0,-2.0,-2.0,18.0,8.0,56.0,-22.0,0.0,-3.0,-1.0,-1.0,-7.0,14.0,78.0,53.0,-15.0,2.0,-2.0,-3.0,-4.0,-6.0,-25.0,-14.0,9.0,-6.0,1.0,0.0,0.0,9.0,56.0,1.0,8.0,-1.0,0.0,-2.0,-4.0,-22.0,-14.0,-14.0,-4.0,1.0,6.0,14.0,4.0,6.0,-48.0,23.0,-5.0,-1.0,5.0,1.0,-1.0,-26.0,-16.0,-62.0
1425,-15.0,-5.0,-4.0,-1.0,51.0,18.0,-4.0,-3.0,8.0,3.0,-2.0,-2.0,-42.0,-35.0,-1.0,-5.0,3.0,0.0,3.0,4.0,-11.0,-5.0,1.0,3.0,-7.0,1.0,3.0,-1.0,-21.0,-35.0,-4.0,0.0,6.0,-4.0,-4.0,-3.0,-1.0,8.0,1.0,-4.0,1.0,-2.0,0.0,-3.0,35.0,27.0,3.0,2.0,-19.0,-6.0,-3.0,-2.0,-13.0,-3.0,0.0,-2.0,-9.0,0.0,-1.0,2.0,1.0,-1.0,-3.0,4.0
1426,-24.0,-6.0,-3.0,-2.0,-25.0,-12.0,-1.0,-8.0,33.0,6.0,-3.0,-3.0,0.0,-26.0,1.0,15.0,10.0,4.0,6.0,9.0,-1.0,-14.0,2.0,4.0,-13.0,-2.0,-7.0,-11.0,-7.0,11.0,-1.0,6.0,6.0,1.0,4.0,5.0,-7.0,0.0,1.0,-13.0,-29.0,-5.0,-2.0,-2.0,-10.0,20.0,-2.0,-11.0,8.0,-11.0,-9.0,-10.0,42.0,23.0,-4.0,-18.0,-29.0,7.0,12.0,15.0,-40.0,-57.0,-3.0,-4.0
1427,-11.0,14.0,6.0,4.0,22.0,26.0,-77.0,-38.0,17.0,-8.0,2.0,-3.0,26.0,54.0,74.0,97.0,-35.0,7.0,1.0,9.0,-41.0,-55.0,-117.0,-59.0,-7.0,-6.0,-9.0,-3.0,7.0,0.0,89.0,43.0,4.0,3.0,5.0,11.0,21.0,10.0,-40.0,-16.0,2.0,1.0,-1.0,-8.0,-14.0,-21.0,9.0,-6.0,2.0,-12.0,-4.0,-9.0,-21.0,-27.0,-128.0,-37.0,6.0,1.0,-2.0,6.0,0.0,16.0,95.0,52.0
1429,-11.0,-2.0,-4.0,-4.0,3.0,12.0,-2.0,-4.0,10.0,1.0,0.0,-3.0,30.0,16.0,1.0,1.0,-7.0,-2.0,0.0,0.0,2.0,9.0,0.0,-7.0,-18.0,-6.0,-2.0,-4.0,-21.0,-12.0,-4.0,0.0,3.0,4.0,2.0,3.0,8.0,2.0,1.0,3.0,16.0,0.0,-2.0,-2.0,-20.0,3.0,-1.0,-9.0,1.0,0.0,1.0,4.0,16.0,-7.0,1.0,6.0,-2.0,0.0,1.0,0.0,7.0,-10.0,0.0,-2.0
1430,0.0,-8.0,-11.0,-1.0,11.0,-9.0,-8.0,-10.0,-6.0,18.0,0.0,-2.0,1.0,7.0,-1.0,10.0,4.0,7.0,6.0,-4.0,-3.0,-23.0,-23.0,0.0,5.0,-36.0,-6.0,7.0,6.0,11.0,-32.0,19.0,-43.0,-10.0,1.0,6.0,7.0,2.0,80.0,14.0,62.0,12.0,-6.0,-9.0,5.0,13.0,7.0,15.0,-3.0,3.0,9.0,6.0,-12.0,3.0,22.0,-23.0,6.0,4.0,1.0,-9.0,4.0,7.0,-13.0,13.0
1431,-2.0,-16.0,-17.0,-29.0,-33.0,-57.0,-86.0,-98.0,6.0,17.0,11.0,1.0,39.0,77.0,127.0,98.0,5.0,4.0,1.0,7.0,20.0,51.0,-75.0,-9.0,-14.0,-5.0,-6.0,-2.0,-13.0,-10.0,-115.0,-18.0,3.0,-4.0,0.0,10.0,-10.0,-59.0,-117.0,-32.0,-19.0,-1.0,1.0,-8.0,-10.0,-18.0,61.0,-1.0,5.0,-4.0,-5.0,-5.0,13.0,-15.0,0.0,19.0,-41.0,-5.0,-2.0,-7.0,-6.0,22.0,-71.0,-73.0
1434,-1.0,-14.0,-21.0,-1.0,10.0,10.0,67.0,5.0,-13.0,4.0,42.0,37.0,-2.0,-19.0,14.0,4.0,-43.0,-40.0,-12.0,0.0,-3.0,-6.0,-65.0,0.0,51.0,-13.0,-14.0,-27.0,-16.0,3.0,13.0,-1.0,36.0,-1.0,9.0,-22.0,25.0,10.0,-16.0,-15.0,28.0,64.0,-16.0,-5.0,-25.0,30.0,-9.0,30.0,6.0,-22.0,-4.0,8.0,2.0,-12.0,26.0,-3.0,-12.0,-52.0,4.0,22.0,3.0,17.0,-16.0,-5.0
1435,24.0,-5.0,-1.0,2.0,6.0,-22.0,-16.0,15.0,-27.0,-5.0,-3.0,-13.0,0.0,19.0,52.0,-4.0,39.0,-2.0,0.0,6.0,-9.0,-4.0,-18.0,-13.0,-23.0,-1.0,1.0,9.0,8.0,11.0,47.0,16.0,6.0,-1.0,-5.0,-20.0,-20.0,-11.0,-66.0,-8.0,-28.0,-11.0,-13.0,-6.0,-31.0,-36.0,-121.0,-42.0,-4.0,1.0,-1.0,-8.0,18.0,51.0,110.0,23.0,13.0,8.0,10.0,18.0,13.0,-8.0,-36.0,14.0
1436,-17.0,-2.0,-1.0,-3.0,8.0,17.0,2.0,19.0,4.0,1.0,-2.0,-1.0,-8.0,-7.0,-4.0,-8.0,-20.0,-5.0,-5.0,-7.0,34.0,30.0,5.0,-4.0,-20.0,-4.0,-3.0,-2.0,22.0,39.0,3.0,-12.0,-4.0,4.0,8.0,11.0,-95.0,-81.0,-4.0,0.0,15.0,5.0,2.0,-1.0,5.0,-11.0,-5.0,-11.0,11.0,2.0,-2.0,-1.0,12.0,9.0,2.0,10.0,-6.0,-1.0,-3.0,-2.0,0.0,6.0,2.0,0.0
1437,-25.0,-5.0,-3.0,-3.0,9.0,9.0,-4.0,0.0,24.0,4.0,-3.0,-2.0,-6.0,3.0,-2.0,0.0,13.0,2.0,0.0,2.0,15.0,4.0,1.0,6.0,3.0,-3.0,-4.0,-12.0,17.0,14.0,-1.0,-4.0,-12.0,0.0,6.0,13.0,-19.0,-11.0,1.0,0.0,-14.0,-4.0,-1.0,1.0,17.0,-7.0,1.0,0.0,4.0,2.0,-2.0,-3.0,-16.0,-15.0,0.0,-3.0,-8.0,1.0,3.0,7.0,17.0,-8.0,-1.0,3.0
1438,40.0,13.0,-9.0,-39.0,30.0,-8.0,123.0,50.0,-10.0,-11.0,7.0,15.0,-11.0,39.0,-26.0,-10.0,8.0,37.0,-1.0,-3.0,-9.0,-15.0,-39.0,-2.0,-7.0,-36.0,-3.0,4.0,15.0,30.0,71.0,19.0,-46.0,-9.0,-2.0,-1.0,-6.0,-27.0,-77.0,-13.0,49.0,3.0,6.0,9.0,-8.0,18.0,-33.0,-20.0,-23.0,3.0,-13.0,-20.0,2.0,-38.0,33.0,-8.0,30.0,6.0,1.0,2.0,25.0,11.0,53.0,60.0
1439,7.0,-4.0,-2.0,-1.0,-9.0,12.0,-12.0,-35.0,-14.0,1.0,4.0,7.0,12.0,25.0,40.0,54.0,-18.0,1.0,-3.0,3.0,-10.0,-12.0,-11.0,-25.0,12.0,2.0,3.0,4.0,-2.0,-13.0,-63.0,13.0,-28.0,-1.0,-8.0,-17.0,8.0,-17.0,39.0,12.0,21.0,-8.0,-3.0,-5.0,-15.0,-12.0,-100.0,-34.0,10.0,29.0,7.0,8.0,18.0,7.0,104.0,45.0,4.0,-28.0,-9.0,-3.0,-3.0,22.0,40.0,12.0
1440,-33.0,-6.0,-3.0,6.0,5.0,-33.0,-54.0,-18.0,4.0,5.0,4.0,8.0,-6.0,22.0,46.0,40.0,-1.0,0.0,2.0,9.0,13.0,-15.0,22.0,1.0,35.0,0.0,-6.0,-28.0,8.0,48.0,83.0,37.0,-12.0,-5.0,-5.0,5.0,-9.0,2.0,-48.0,-13.0,3.0,1.0,5.0,4.0,-5.0,-22.0,-68.0,0.0,5.0,4.0,5.0,10.0,7.0,-5.0,37.0,-7.0,-40.0,-4.0,-3.0,-8.0,16.0,10.0,-6.0,-5.0
1441,-14.0,0.0,-1.0,-4.0,2.0,-6.0,-33.0,-53.0,12.0,2.0,3.0,9.0,6.0,-12.0,-14.0,17.0,-8.0,-3.0,-4.0,-5.0,2.0,14.0,60.0,6.0,-11.0,-4.0,-2.0,-6.0,1.0,0.0,-8.0,19.0,12.0,4.0,1.0,-2.0,-6.0,0.0,8.0,-11.0,4.0,-2.0,-2.0,4.0,-8.0,-8.0,-51.0,-28.0,1.0,2.0,1.0,-4.0,-2.0,7.0,55.0,31.0,-39.0,1.0,2.0,3.0,19.0,-9.0,-106.0,-29.0
1442,-31.0,-11.0,-16.0,-33.0,-35.0,-56.0,-128.0,-98.0,-17.0,0.0,1.0,7.0,1.0,21.0,127.0,50.0,13.0,-2.0,-3.0,0.0,5.0,-22.0,-78.0,-66.0,25.0,5.0,7.0,18.0,35.0,81.0,124.0,104.0,50.0,2.0,-3.0,-5.0,26.0,46.0,-58.0,-6.0,7.0,6.0,7.0,19.0,-12.0,3.0,66.0,60.0,-1.0,-7.0,-8.0,-1.0,11.0,28.0,83.0,42.0,-6.0,4.0,2.0,-17.0,15.0,10.0,-100.0,-10.0
1444,-7.0,-1.0,0.0,-1.0,4.0,7.0,0.0,1.0,1.0,1.0,4.0,8.0,-4.0,-6.0,-2.0,-3.0,-3.0,-7.0,-15.0,-40.0,26.0,50.0,3.0,1.0,-10.0,-3.0,-2.0,-2.0,19.0,-16.0,-2.0,-6.0,3.0,4.0,3.0,2.0,-70.0,-37.0,2.0,3.0,8.0,-3.0,-5.0,-5.0,4.0,7.0,-1.0,-1.0,0.0,1.0,4.0,14.0,-20.0,5.0,-4.0,0.0,-21.0,-4.0,-3.0,-3.0,-9.0,-26.0,1.0,-1.0
1445,-7.0,1.0,2.0,3.0,-6.0,-9.0,-31.0,3.0,20.0,3.0,3.0,15.0,14.0,23.0,98.0,10.0,-19.0,1.0,2.0,-6.0,15.0,30.0,88.0,9.0,42.0,-3.0,-1.0,6.0,1.0,11.0,17.0,7.0,-12.0,-1.0,-4.0,-1.0,5.0,-12.0,-55.0,-24.0,-4.0,-3.0,-2.0,-2.0,-19.0,-27.0,-52.0,-12.0,3.0,4.0,4.0,-3.0,-2.0,-9.0,1.0,-15.0,-66.0,-6.0,-5.0,2.0,6.0,1.0,-29.0,19.0
1446,-20.0,28.0,-7.0,-2.0,-9.0,8.0,28.0,7.0,25.0,5.0,18.0,19.0,5.0,-24.0,20.0,10.0,37.0,-24.0,-9.0,6.0,-9.0,1.0,-19.0,-7.0,2.0,16.0,-1.0,-8.0,30.0,-7.0,-11.0,7.0,-10.0,-7.0,2.0,-11.0,4.0,25.0,-52.0,-24.0,3.0,8.0,-5.0,-3.0,-4.0,12.0,38.0,-3.0,-15.0,-2.0,-2.0,-2.0,-3.0,-40.0,8.0,24.0,4.0,27.0,8.0,34.0,10.0,33.0,-3.0,-9.0
1447,8.0,-3.0,3.0,2.0,4.0,8.0,8.0,7.0,-17.0,-6.0,0.0,3.0,8.0,21.0,-3.0,-3.0,11.0,7.0,9.0,11.0,-68.0,-53.0,5.0,7.0,-3.0,3.0,-8.0,-14.0,45.0,13.0,-4.0,-8.0,6.0,-10.0,-4.0,-4.0,-6.0,7.0,-7.0,-12.0,-16.0,-2.0,4.0,10.0,-22.0,1.0,7.0,12.0,-26.0,-3.0,-4.0,2.0,66.0,12.0,-5.0,-11.0,-7.0,1.0,1.0,-4.0,-40.0,-7.0,1.0,-11.0
1448,2.0,0.0,2.0,-1.0,25.0,-10.0,-2.0,-4.0,13.0,-1.0,-3.0,-3.0,11.0,18.0,3.0,3.0,-6.0,-3.0,-1.0,-3.0,-1.0,-15.0,-2.0,1.0,-1.0,-2.0,-3.0,0.0,2.0,-12.0,-3.0,-2.0,2.0,2.0,-2.0,-3.0,-1.0,11.0,-2.0,-2.0,-3.0,-4.0,-3.0,-3.0,2.0,7.0,1.0,-7.0,-12.0,-4.0,-1.0,6.0,31.0,-5.0,0.0,9.0,-2.0,1.0,-1.0,-1.0,0.0,14.0,1.0,0.0
1449,-4.0,0.0,-3.0,1.0,-13.0,-6.0,1.0,1.0,6.0,-4.0,0.0,1.0,33.0,-8.0,-2.0,-4.0,-10.0,-6.0,-4.0,-5.0,-11.0,8.0,-5.0,-3.0,-11.0,-9.0,-4.0,-8.0,27.0,12.0,-2.0,-10.0,-11.0,-3.0,0.0,4.0,-27.0,9.0,-2.0,-8.0,-11.0,6.0,3.0,-2.0,-8.0,4.0,4.0,4.0,51.0,4.0,-2.0,-2.0,13.0,18.0,-2.0,0.0,-15.0,-1.0,1.0,-2.0,14.0,0.0,-2.0,5.0
1450,15.0,7.0,0.0,0.0,-40.0,-47.0,1.0,11.0,-31.0,-12.0,4.0,5.0,-28.0,-31.0,5.0,3.0,-18.0,-2.0,3.0,2.0,-3.0,-42.0,-2.0,-2.0,1.0,1.0,-1.0,-4.0,33.0,37.0,0.0,2.0,21.0,3.0,-2.0,-2.0,12.0,23.0,-3.0,-9.0,6.0,-5.0,-1.0,0.0,-5.0,12.0,-1.0,-2.0,-10.0,-3.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,12.0,2.0,4.0,1.0,-14.0,-11.0,-4.0,-2.0
1451,22.0,5.0,2.0,-2.0,-19.0,-14.0,1.0,3.0,26.0,0.0,-2.0,-4.0,48.0,45.0,1.0,-1.0,-10.0,-1.0,-1.0,0.0,-48.0,-23.0,-3.0,5.0,-1.0,-1.0,0.0,1.0,-2.0,-11.0,-3.0,-3.0,-11.0,-2.0,-2.0,-3.0,2.0,-18.0,-3.0,-1.0,-4.0,-5.0,-1.0,2.0,4.0,6.0,1.0,6.0,5.0,0.0,-1.0,1.0,13.0,0.0,1.0,-1.0,-3.0,-2.0,-2.0,0.0,5.0,3.0,-2.0,-2.0
1452,-2.0,-3.0,-2.0,-3.0,-30.0,5.0,0.0,0.0,12.0,0.0,0.0,4.0,51.0,6.0,0.0,5.0,-36.0,-2.0,-1.0,9.0,38.0,5.0,3.0,-10.0,8.0,4.0,2.0,-2.0,-79.0,-56.0,-7.0,-7.0,7.0,1.0,-2.0,-4.0,-15.0,1.0,1.0,5.0,7.0,3.0,-1.0,-1.0,32.0,8.0,-1.0,9.0,3.0,-3.0,-3.0,-5.0,3.0,18.0,2.0,3.0,-10.0,-1.0,2.0,4.0,17.0,11.0,0.0,-4.0
1453,-1.0,-5.0,-6.0,-10.0,15.0,44.0,-2.0,6.0,-7.0,-2.0,-1.0,2.0,7.0,1.0,0.0,-11.0,-14.0,1.0,0.0,0.0,-36.0,-13.0,0.0,-2.0,-1.0,-2.0,0.0,0.0,19.0,-3.0,1.0,3.0,-9.0,-4.0,-2.0,-1.0,-8.0,11.0,-3.0,-8.0,1.0,0.0,1.0,2.0,17.0,-2.0,3.0,1.0,41.0,2.0,0.0,-1.0,-35.0,-6.0,-1.0,8.0,-20.0,-2.0,-1.0,-1.0,57.0,-5.0,1.0,-5.0
1454,-14.0,-17.0,-1.0,9.0,17.0,3.0,-13.0,18.0,3.0,27.0,-7.0,-6.0,-16.0,-15.0,-20.0,3.0,8.0,-37.0,-3.0,-8.0,-13.0,-14.0,-27.0,6.0,-5.0,-5.0,-9.0,3.0,-3.0,-19.0,-80.0,-27.0,8.0,2.0,1.0,14.0,19.0,20.0,84.0,11.0,-6.0,-2.0,-7.0,-29.0,-10.0,-14.0,33.0,36.0,-20.0,23.0,13.0,7.0,13.0,40.0,-9.0,-31.0,25.0,-22.0,-9.0,-2.0,-9.0,3.0,-13.0,20.0
1456,-9.0,0.0,2.0,5.0,-15.0,-11.0,-4.0,-3.0,4.0,-2.0,-5.0,-7.0,12.0,28.0,1.0,-2.0,-38.0,-2.0,-3.0,-2.0,-10.0,-7.0,-3.0,-13.0,47.0,4.0,3.0,3.0,-2.0,-24.0,3.0,25.0,-9.0,-3.0,-1.0,-5.0,-13.0,-7.0,-2.0,0.0,-6.0,-3.0,-1.0,0.0,4.0,2.0,-1.0,-4.0,7.0,0.0,4.0,2.0,-8.0,5.0,-3.0,-4.0,-28.0,-6.0,-4.0,-2.0,21.0,25.0,-1.0,-9.0
1457,-33.0,-7.0,-3.0,-3.0,-4.0,2.0,1.0,0.0,-6.0,-2.0,-3.0,-3.0,0.0,13.0,2.0,-1.0,1.0,-3.0,-3.0,-4.0,4.0,11.0,-5.0,-4.0,-26.0,-4.0,-5.0,-5.0,1.0,19.0,-1.0,-5.0,8.0,-3.0,-4.0,-7.0,6.0,1.0,-1.0,-1.0,8.0,8.0,9.0,19.0,-40.0,-64.0,-1.0,-2.0,-8.0,-4.0,-3.0,-8.0,7.0,5.0,-4.0,-1.0,-8.0,-2.0,-3.0,-4.0,-6.0,12.0,2.0,-4.0
1458,-4.0,1.0,0.0,-1.0,9.0,2.0,-7.0,-15.0,-7.0,1.0,1.0,6.0,0.0,-6.0,3.0,0.0,-26.0,-4.0,-3.0,-1.0,-12.0,2.0,-13.0,1.0,50.0,3.0,-2.0,-10.0,12.0,2.0,14.0,-2.0,-2.0,0.0,-1.0,1.0,4.0,8.0,17.0,8.0,-14.0,-4.0,-3.0,-9.0,-8.0,5.0,-7.0,-8.0,8.0,-2.0,1.0,5.0,-2.0,-3.0,-5.0,-5.0,-12.0,-1.0,-3.0,2.0,-2.0,-4.0,-26.0,11.0
1459,-8.0,5.0,2.0,1.0,-2.0,1.0,-1.0,0.0,-2.0,-1.0,-3.0,-3.0,5.0,11.0,-3.0,1.0,-9.0,-6.0,-7.0,-3.0,52.0,34.0,1.0,-5.0,-9.0,5.0,7.0,8.0,-81.0,-51.0,-3.0,-13.0,-2.0,-3.0,0.0,-1.0,13.0,3.0,-1.0,25.0,15.0,8.0,4.0,-1.0,-41.0,-61.0,-1.0,1.0,5.0,-8.0,-3.0,-3.0,-5.0,10.0,-2.0,-13.0,7.0,1.0,-8.0,-8.0,37.0,40.0,2.0,2.0
1461,31.0,0.0,2.0,10.0,8.0,24.0,40.0,22.0,1.0,-4.0,-6.0,-9.0,-3.0,-1.0,-52.0,-27.0,-2.0,-2.0,-2.0,1.0,1.0,6.0,57.0,8.0,-5.0,5.0,1.0,0.0,6.0,-1.0,12.0,5.0,-6.0,-2.0,2.0,8.0,-3.0,7.0,10.0,-9.0,11.0,1.0,-2.0,-1.0,3.0,-14.0,-5.0,1.0,-53.0,1.0,5.0,7.0,6.0,-9.0,-93.0,-39.0,67.0,1.0,-5.0,-7.0,-9.0,-14.0,62.0,44.0
1463,-5.0,2.0,1.0,-2.0,-61.0,-38.0,-3.0,-2.0,3.0,1.0,-2.0,-2.0,15.0,-1.0,2.0,-1.0,-6.0,-3.0,2.0,0.0,-10.0,0.0,1.0,0.0,-18.0,-4.0,-2.0,-3.0,15.0,15.0,-3.0,-4.0,14.0,-1.0,-7.0,-7.0,21.0,18.0,0.0,-5.0,-5.0,-6.0,-5.0,5.0,-33.0,14.0,-3.0,-1.0,-14.0,3.0,3.0,0.0,24.0,-23.0,2.0,3.0,4.0,2.0,2.0,0.0,-14.0,3.0,9.0,-2.0
1464,-31.0,-15.0,-5.0,-1.0,-3.0,2.0,-4.0,7.0,39.0,57.0,9.0,-9.0,-11.0,-5.0,2.0,1.0,5.0,-35.0,-27.0,-4.0,-3.0,-2.0,-47.0,-8.0,-62.0,-1.0,19.0,6.0,16.0,-4.0,63.0,4.0,72.0,2.0,0.0,6.0,-27.0,20.0,-16.0,-12.0,-17.0,-22.0,-3.0,-21.0,35.0,-6.0,-32.0,20.0,-44.0,20.0,-7.0,-3.0,-29.0,1.0,43.0,-4.0,22.0,3.0,-7.0,-11.0,8.0,-4.0,-10.0,5.0
1465,9.0,3.0,2.0,4.0,4.0,1.0,1.0,-1.0,-8.0,-5.0,-2.0,-3.0,54.0,35.0,-2.0,-5.0,6.0,3.0,9.0,8.0,-86.0,-61.0,1.0,5.0,5.0,3.0,1.0,1.0,-15.0,-1.0,-2.0,-6.0,-6.0,-6.0,-4.0,-4.0,15.0,1.0,0.0,26.0,-19.0,-3.0,-6.0,-5.0,10.0,24.0,1.0,-19.0,23.0,1.0,-3.0,0.0,25.0,20.0,3.0,17.0,-11.0,3.0,2.0,3.0,34.0,0.0,-7.0,-23.0
1466,-4.0,1.0,2.0,-1.0,-2.0,-43.0,-2.0,-1.0,-17.0,-7.0,-5.0,-5.0,-35.0,6.0,-2.0,-6.0,22.0,5.0,1.0,7.0,-7.0,16.0,3.0,6.0,8.0,2.0,0.0,1.0,-20.0,-41.0,0.0,1.0,-6.0,-5.0,-2.0,-4.0,17.0,30.0,1.0,-10.0,-3.0,1.0,-2.0,2.0,32.0,24.0,3.0,1.0,-12.0,-8.0,-7.0,-4.0,9.0,36.0,-1.0,4.0,2.0,0.0,0.0,1.0,-17.0,4.0,0.0,-4.0
1467,26.0,-9.0,3.0,-16.0,14.0,5.0,-5.0,16.0,21.0,11.0,5.0,12.0,-10.0,0.0,-6.0,10.0,-32.0,3.0,-1.0,-6.0,13.0,9.0,98.0,6.0,18.0,8.0,-4.0,0.0,-7.0,-2.0,-15.0,-12.0,-10.0,-4.0,-3.0,7.0,8.0,-9.0,-33.0,-8.0,-59.0,-18.0,-2.0,4.0,-11.0,-10.0,-77.0,-35.0,90.0,0.0,1.0,-2.0,8.0,10.0,82.0,9.0,-9.0,8.0,0.0,-6.0,1.0,20.0,-59.0,-16.0
1468,4.0,-2.0,-4.0,-6.0,18.0,32.0,1.0,1.0,1.0,0.0,2.0,3.0,-30.0,-31.0,-2.0,-3.0,5.0,0.0,-2.0,-4.0,-6.0,-10.0,-1.0,8.0,4.0,-2.0,-1.0,-2.0,6.0,7.0,1.0,-8.0,-3.0,-4.0,-2.0,0.0,1.0,-5.0,-3.0,1.0,-4.0,0.0,-4.0,-4.0,19.0,15.0,-2.0,-5.0,12.0,-1.0,-5.0,-5.0,1.0,15.0,3.0,6.0,-7.0,1.0,3.0,7.0,-4.0,-31.0,-3.0,0.0
1469,-4.0,-1.0,0.0,-3.0,-9.0,-1.0,-22.0,-2.0,1.0,5.0,3.0,-5.0,2.0,-1.0,-7.0,0.0,1.0,-12.0,-7.0,-10.0,15.0,8.0,41.0,5.0,1.0,0.0,-2.0,-6.0,-13.0,0.0,-5.0,2.0,1.0,4.0,1.0,1.0,6.0,0.0,-14.0,-17.0,-1.0,-4.0,2.0,15.0,3.0,-4.0,13.0,9.0,2.0,-7.0,3.0,6.0,-12.0,-4.0,-19.0,-8.0,-3.0,5.0,-7.0,-18.0,8.0,3.0,-1.0,-3.0
1470,1.0,-2.0,-2.0,-1.0,-5.0,-13.0,1.0,7.0,-3.0,0.0,1.0,0.0,-2.0,10.0,1.0,-3.0,-11.0,-4.0,-3.0,-4.0,21.0,30.0,1.0,-2.0,-7.0,3.0,2.0,2.0,9.0,21.0,-4.0,-16.0,5.0,-2.0,1.0,-1.0,-40.0,-49.0,1.0,16.0,-13.0,0.0,-3.0,0.0,9.0,-1.0,-3.0,-14.0,-11.0,-3.0,0.0,4.0,-12.0,-12.0,-4.0,5.0,-6.0,-5.0,-7.0,-6.0,49.0,53.0,-1.0,-12.0
1473,-35.0,-33.0,-1.0,4.0,0.0,11.0,-15.0,4.0,-15.0,5.0,7.0,8.0,-4.0,36.0,-66.0,-6.0,7.0,16.0,-5.0,14.0,1.0,7.0,-102.0,-9.0,-48.0,12.0,7.0,-16.0,-10.0,-30.0,5.0,-22.0,54.0,-41.0,4.0,25.0,0.0,59.0,77.0,18.0,-26.0,-13.0,-21.0,-31.0,14.0,-4.0,-5.0,0.0,-13.0,-6.0,7.0,-6.0,-27.0,-5.0,28.0,14.0,25.0,10.0,6.0,3.0,10.0,-20.0,-9.0,8.0
1474,-5.0,-4.0,-5.0,-16.0,-3.0,-8.0,20.0,4.0,-43.0,6.0,-7.0,3.0,-25.0,-48.0,-86.0,-11.0,69.0,-43.0,-14.0,-8.0,12.0,31.0,19.0,-30.0,-47.0,12.0,12.0,16.0,6.0,35.0,104.0,23.0,60.0,2.0,2.0,3.0,12.0,3.0,23.0,-2.0,-6.0,-2.0,-5.0,-5.0,-4.0,7.0,5.0,-7.0,-9.0,7.0,-1.0,-1.0,-10.0,-31.0,-63.0,-12.0,-4.0,2.0,-5.0,-8.0,-5.0,-11.0,-32.0,-4.0
1475,7.0,0.0,-2.0,3.0,1.0,-1.0,-35.0,-8.0,-70.0,-4.0,-1.0,-7.0,-10.0,-8.0,23.0,1.0,65.0,-1.0,0.0,-5.0,12.0,-2.0,-55.0,1.0,17.0,-6.0,-3.0,4.0,-4.0,-6.0,-21.0,-41.0,-12.0,4.0,2.0,3.0,15.0,13.0,86.0,45.0,30.0,0.0,-4.0,-1.0,-2.0,2.0,-40.0,-3.0,-22.0,-1.0,-3.0,-5.0,1.0,13.0,44.0,-16.0,1.0,0.0,0.0,5.0,-18.0,-6.0,-41.0,-1.0
1476,4.0,-2.0,-2.0,-2.0,6.0,2.0,1.0,0.0,-5.0,-4.0,-2.0,1.0,-3.0,-12.0,0.0,2.0,-5.0,-2.0,-2.0,-7.0,13.0,34.0,0.0,-4.0,4.0,-3.0,0.0,2.0,-7.0,-12.0,-1.0,-2.0,-3.0,0.0,1.0,3.0,25.0,16.0,-2.0,5.0,-4.0,-1.0,-3.0,-2.0,4.0,-34.0,-4.0,-12.0,1.0,4.0,1.0,4.0,-30.0,1.0,-1.0,9.0,-20.0,-3.0,3.0,1.0,-20.0,-11.0,-1.0,1.0
1477,12.0,3.0,-2.0,-6.0,2.0,-11.0,51.0,10.0,-8.0,3.0,1.0,1.0,-4.0,18.0,32.0,-3.0,0.0,4.0,4.0,4.0,9.0,-3.0,-2.0,-5.0,8.0,-2.0,-3.0,1.0,-6.0,13.0,4.0,3.0,3.0,-4.0,-2.0,-2.0,1.0,-4.0,37.0,30.0,-23.0,2.0,2.0,2.0,3.0,5.0,20.0,18.0,23.0,-3.0,-2.0,2.0,2.0,3.0,-37.0,-21.0,0.0,0.0,-1.0,0.0,1.0,-2.0,36.0,6.0
