ID,motion_0,motion_1,motion_2,motion_3,motion_4,motion_5,motion_6,motion_7,motion_8,motion_9,motion_10,motion_11,motion_12,motion_13,motion_14,motion_15,motion_16,motion_17,motion_18,motion_19,motion_20,motion_21,motion_22,motion_23,motion_24,motion_25,motion_26,motion_27,motion_28,motion_29,motion_30,motion_31,motion_32,motion_33,motion_34,motion_35,motion_36,motion_37,motion_38,motion_39,motion_40,motion_41,motion_42,motion_43,motion_44,motion_45,motion_46,motion_47,motion_48,motion_49,motion_50,motion_51,motion_52,motion_53,motion_54,motion_55,motion_56,motion_57,motion_58,motion_59,motion_60,motion_61,motion_62,motion_63
1745,0.0,8.0,-9.0,-11.0,-7.0,1.0,24.0,2.0,-3.0,-11.0,11.0,0.0,15.0,4.0,-2.0,-14.0,4.0,-10.0,1.0,17.0,8.0,-4.0,22.0,8.0,-32.0,23.0,-2.0,-10.0,-33.0,-11.0,-54.0,8.0,74.0,23.0,3.0,-3.0,25.0,22.0,21.0,-2.0,-25.0,7.0,9.0,5.0,-21.0,-26.0,37.0,11.0,-16.0,-32.0,-11.0,3.0,33.0,28.0,-26.0,-27.0,12.0,3.0,2.0,6.0,9.0,11.0,25.0,-1.0
1747,-1.0,-2.0,3.0,-3.0,-56.0,-45.0,-1.0,4.0,-16.0,-2.0,-1.0,3.0,8.0,-31.0,-1.0,-5.0,43.0,3.0,-1.0,-5.0,8.0,-3.0,-5.0,9.0,-7.0,-5.0,-1.0,-4.0,-10.0,-3.0,0.0,0.0,-6.0,1.0,0.0,-2.0,31.0,39.0,-2.0,-19.0,4.0,0.0,-3.0,-5.0,-4.0,3.0,1.0,10.0,-12.0,-1.0,-1.0,-3.0,-1.0,-1.0,-1.0,-7.0,-16.0,-5.0,-1.0,1.0,-4.0,3.0,-2.0,-2.0
1748,-10.0,-3.0,-4.0,-3.0,11.0,20.0,1.0,-3.0,16.0,-7.0,-2.0,0.0,13.0,22.0,1.0,-4.0,-7.0,0.0,4.0,3.0,-29.0,-29.0,-1.0,-1.0,-6.0,-3.0,-1.0,0.0,13.0,-4.0,-1.0,1.0,-11.0,-3.0,-3.0,-7.0,14.0,30.0,-1.0,-3.0,-10.0,8.0,6.0,7.0,-65.0,-36.0,-5.0,0.0,28.0,-3.0,-5.0,-3.0,-17.0,-2.0,0.0,-2.0,-16.0,-2.0,0.0,2.0,5.0,-18.0,-2.0,-2.0
1749,3.0,1.0,-2.0,-1.0,-4.0,-2.0,-2.0,2.0,0.0,-3.0,1.0,1.0,-20.0,-27.0,-1.0,2.0,-10.0,-2.0,-2.0,-1.0,2.0,3.0,-1.0,-6.0,-1.0,3.0,-2.0,-5.0,-4.0,-15.0,-2.0,1.0,-9.0,-4.0,-2.0,-6.0,0.0,32.0,-1.0,-7.0,-2.0,-9.0,-3.0,5.0,63.0,25.0,1.0,-2.0,-6.0,0.0,1.0,2.0,-56.0,-53.0,-4.0,8.0,-32.0,-1.0,-1.0,2.0,7.0,-15.0,-1.0,-10.0
1750,20.0,-1.0,1.0,8.0,3.0,-17.0,10.0,13.0,-2.0,4.0,5.0,0.0,-7.0,-1.0,-82.0,-14.0,-18.0,-2.0,-9.0,-23.0,13.0,32.0,86.0,-1.0,5.0,10.0,6.0,9.0,14.0,52.0,52.0,20.0,2.0,7.0,1.0,4.0,4.0,4.0,8.0,-12.0,-14.0,-2.0,-5.0,2.0,-12.0,-20.0,11.0,5.0,-4.0,-4.0,2.0,10.0,-6.0,-27.0,-91.0,-17.0,13.0,-2.0,-8.0,-4.0,2.0,-12.0,-22.0,-11.0
1751,7.0,1.0,2.0,3.0,-28.0,-26.0,1.0,-4.0,-41.0,-5.0,-1.0,-2.0,-15.0,-37.0,-3.0,-11.0,15.0,10.0,4.0,7.0,-13.0,-9.0,0.0,1.0,-20.0,-5.0,-1.0,1.0,19.0,1.0,1.0,11.0,10.0,-3.0,-2.0,-3.0,18.0,9.0,3.0,0.0,-20.0,-4.0,-3.0,0.0,1.0,30.0,-2.0,-4.0,17.0,3.0,-4.0,-3.0,-19.0,-7.0,-2.0,9.0,-17.0,-12.0,-4.0,-6.0,10.0,8.0,-6.0,-9.0
1752,7.0,3.0,0.0,-1.0,-44.0,-47.0,-2.0,-2.0,-17.0,-14.0,-9.0,-13.0,10.0,20.0,5.0,7.0,-30.0,1.0,1.0,3.0,41.0,26.0,-1.0,-8.0,41.0,2.0,-4.0,-2.0,-7.0,-7.0,-2.0,2.0,-7.0,1.0,0.0,1.0,3.0,-6.0,-2.0,-3.0,15.0,-1.0,0.0,0.0,-8.0,0.0,0.0,1.0,-21.0,-4.0,-2.0,-4.0,17.0,16.0,0.0,0.0,-7.0,-3.0,0.0,0.0,-28.0,-17.0,0.0,2.0
1753,8.0,2.0,-3.0,-8.0,4.0,6.0,11.0,22.0,-34.0,3.0,4.0,2.0,12.0,9.0,32.0,-1.0,9.0,4.0,3.0,15.0,-3.0,-5.0,25.0,37.0,-5.0,-11.0,-9.0,-27.0,-1.0,-15.0,-52.0,-41.0,4.0,6.0,10.0,13.0,1.0,18.0,10.0,17.0,1.0,-4.0,-6.0,-9.0,20.0,20.0,46.0,-13.0,-11.0,-2.0,1.0,-2.0,-5.0,-23.0,-15.0,5.0,-48.0,5.0,4.0,17.0,-3.0,20.0,47.0,9.0
1755,-23.0,0.0,5.0,9.0,0.0,5.0,-42.0,-11.0,-9.0,-4.0,-1.0,-4.0,-1.0,-17.0,-63.0,9.0,6.0,6.0,4.0,4.0,-4.0,2.0,107.0,-4.0,-1.0,-2.0,-4.0,-7.0,0.0,10.0,-39.0,-5.0,-26.0,-1.0,-5.0,-1.0,-1.0,3.0,40.0,20.0,-21.0,-3.0,-2.0,0.0,1.0,-5.0,-52.0,-40.0,-2.0,0.0,-2.0,4.0,-13.0,-3.0,46.0,34.0,6.0,3.0,1.0,-7.0,15.0,-5.0,-53.0,6.0
1757,-23.0,-9.0,-1.0,1.0,5.0,-10.0,-46.0,-20.0,26.0,2.0,3.0,10.0,-6.0,9.0,63.0,25.0,-45.0,-5.0,-3.0,-10.0,8.0,0.0,-68.0,-23.0,64.0,5.0,3.0,17.0,17.0,5.0,82.0,-1.0,-20.0,1.0,-2.0,-8.0,-14.0,-1.0,-44.0,9.0,-21.0,-6.0,2.0,2.0,3.0,-10.0,28.0,-13.0,11.0,-5.0,-3.0,4.0,-1.0,8.0,45.0,-11.0,-18.0,1.0,3.0,-4.0,-4.0,-5.0,-58.0,-7.0
1758,36.0,-1.0,-1.0,4.0,-9.0,10.0,11.0,7.0,-12.0,-2.0,-2.0,-4.0,-9.0,-9.0,-27.0,-5.0,-6.0,-4.0,-5.0,-4.0,4.0,0.0,13.0,7.0,-28.0,-2.0,-2.0,12.0,-2.0,-11.0,-63.0,-36.0,56.0,-3.0,-3.0,-6.0,5.0,-33.0,2.0,4.0,10.0,5.0,-2.0,-4.0,0.0,44.0,43.0,33.0,1.0,-3.0,-3.0,-6.0,-4.0,15.0,27.0,-3.0,-11.0,0.0,0.0,10.0,-1.0,6.0,-1.0,11.0
1759,-3.0,1.0,0.0,-2.0,-9.0,11.0,1.0,8.0,-3.0,-2.0,-1.0,-5.0,10.0,-6.0,-3.0,-1.0,-8.0,-2.0,-4.0,-2.0,-8.0,16.0,-3.0,-5.0,4.0,3.0,4.0,6.0,-4.0,-26.0,0.0,2.0,4.0,-2.0,-1.0,1.0,18.0,3.0,-1.0,1.0,-5.0,-1.0,2.0,1.0,-1.0,-6.0,1.0,0.0,4.0,1.0,0.0,-1.0,0.0,-8.0,0.0,4.0,4.0,-3.0,-6.0,-9.0,3.0,19.0,-1.0,-7.0
1760,-3.0,-1.0,-3.0,-13.0,-25.0,-6.0,-54.0,-32.0,-22.0,-2.0,-2.0,-1.0,35.0,9.0,-8.0,-22.0,3.0,1.0,0.0,8.0,-12.0,-23.0,-60.0,-18.0,-13.0,0.0,-2.0,-6.0,21.0,35.0,-5.0,8.0,23.0,1.0,2.0,9.0,-2.0,-13.0,25.0,7.0,-23.0,-3.0,1.0,5.0,8.0,2.0,-6.0,7.0,33.0,-2.0,-2.0,1.0,-24.0,-22.0,-32.0,-13.0,13.0,0.0,-4.0,-33.0,-14.0,6.0,69.0,9.0
1763,3.0,3.0,3.0,3.0,-11.0,-28.0,-2.0,12.0,2.0,-5.0,-5.0,0.0,33.0,31.0,-2.0,-4.0,-5.0,0.0,5.0,6.0,-32.0,-27.0,-3.0,-6.0,-5.0,0.0,-1.0,-1.0,-15.0,-27.0,2.0,-4.0,-19.0,-3.0,-4.0,2.0,23.0,31.0,4.0,-5.0,29.0,-3.0,-6.0,-3.0,25.0,45.0,2.0,12.0,3.0,-1.0,1.0,2.0,-4.0,-10.0,2.0,0.0,-6.0,0.0,0.0,3.0,9.0,-20.0,-4.0,-3.0
1765,48.0,1.0,0.0,1.0,17.0,11.0,5.0,10.0,-12.0,-2.0,-1.0,-2.0,14.0,4.0,-3.0,-11.0,-9.0,-1.0,1.0,0.0,22.0,2.0,-1.0,2.0,24.0,5.0,3.0,0.0,-20.0,5.0,0.0,4.0,-23.0,2.0,1.0,-4.0,0.0,-17.0,-2.0,-5.0,8.0,1.0,-1.0,1.0,17.0,10.0,0.0,4.0,-14.0,-6.0,-4.0,-3.0,12.0,36.0,-1.0,-3.0,-14.0,0.0,1.0,3.0,43.0,0.0,-1.0,-16.0
1766,-2.0,-3.0,-2.0,-3.0,16.0,31.0,1.0,-1.0,-3.0,-1.0,0.0,-3.0,11.0,4.0,1.0,-3.0,-17.0,-3.0,0.0,-2.0,3.0,1.0,0.0,-4.0,-10.0,0.0,-2.0,-2.0,-3.0,-4.0,0.0,4.0,16.0,1.0,-2.0,-7.0,-31.0,-32.0,-5.0,2.0,7.0,0.0,3.0,11.0,31.0,-9.0,3.0,2.0,-13.0,2.0,-2.0,-2.0,-38.0,-22.0,-5.0,-13.0,20.0,0.0,3.0,-1.0,16.0,14.0,0.0,5.0
1767,-9.0,15.0,4.0,7.0,8.0,13.0,-26.0,11.0,5.0,-35.0,-11.0,0.0,5.0,-6.0,17.0,-16.0,-13.0,7.0,4.0,-5.0,-15.0,13.0,3.0,0.0,14.0,-21.0,-18.0,3.0,10.0,-1.0,-12.0,-2.0,-6.0,11.0,6.0,6.0,-9.0,-9.0,-4.0,-1.0,2.0,14.0,5.0,19.0,3.0,-1.0,-23.0,2.0,4.0,-4.0,-4.0,-7.0,17.0,1.0,-3.0,-3.0,-9.0,-9.0,-10.0,-23.0,-18.0,-10.0,24.0,-6.0
1768,7.0,3.0,7.0,12.0,20.0,-4.0,2.0,-2.0,-1.0,-3.0,-5.0,-3.0,20.0,-1.0,2.0,4.0,-2.0,-4.0,-3.0,0.0,16.0,-8.0,-4.0,-6.0,-16.0,1.0,2.0,2.0,-17.0,17.0,3.0,-4.0,-26.0,-1.0,-1.0,-3.0,-37.0,13.0,-3.0,3.0,67.0,8.0,4.0,-1.0,-18.0,-39.0,2.0,11.0,-4.0,2.0,0.0,1.0,-1.0,-5.0,0.0,-1.0,-8.0,-3.0,0.0,0.0,40.0,12.0,0.0,0.0
1769,35.0,-1.0,-2.0,-2.0,-8.0,-7.0,-13.0,-5.0,-3.0,6.0,9.0,19.0,9.0,35.0,106.0,15.0,-17.0,-5.0,5.0,14.0,14.0,-11.0,-27.0,-25.0,-2.0,-3.0,-4.0,-16.0,-1.0,-9.0,-114.0,-39.0,2.0,0.0,-5.0,-1.0,-13.0,4.0,60.0,58.0,-27.0,1.0,7.0,19.0,25.0,24.0,19.0,-28.0,57.0,2.0,-1.0,-13.0,-23.0,-37.0,-83.0,-19.0,-8.0,-6.0,-9.0,-11.0,3.0,5.0,69.0,59.0
1770,-36.0,-4.0,1.0,4.0,-11.0,-39.0,-5.0,-19.0,23.0,7.0,1.0,-1.0,7.0,-9.0,6.0,9.0,5.0,-2.0,-1.0,-1.0,-14.0,-24.0,-3.0,1.0,20.0,5.0,2.0,1.0,-26.0,-7.0,0.0,-1.0,8.0,-5.0,0.0,0.0,17.0,20.0,1.0,-6.0,-3.0,-1.0,-2.0,-1.0,-10.0,11.0,-3.0,-2.0,0.0,-3.0,-3.0,-1.0,27.0,18.0,3.0,12.0,-5.0,-2.0,-2.0,-3.0,-11.0,-18.0,-3.0,-1.0
1772,-10.0,-13.0,0.0,-1.0,3.0,-11.0,-81.0,-23.0,9.0,4.0,4.0,15.0,5.0,-6.0,30.0,38.0,0.0,-13.0,-9.0,-11.0,1.0,1.0,37.0,-17.0,0.0,8.0,-5.0,1.0,1.0,16.0,-39.0,-1.0,-8.0,2.0,3.0,5.0,-4.0,-21.0,68.0,-3.0,-4.0,-4.0,4.0,13.0,0.0,25.0,-31.0,3.0,-31.0,-7.0,-13.0,-11.0,23.0,40.0,6.0,2.0,36.0,-3.0,0.0,-4.0,-18.0,-11.0,-27.0,-13.0
1773,-10.0,-1.0,3.0,4.0,-21.0,-29.0,1.0,0.0,-2.0,-1.0,2.0,1.0,-24.0,-21.0,-1.0,-2.0,-5.0,-1.0,-1.0,0.0,4.0,6.0,-2.0,-4.0,1.0,2.0,-1.0,1.0,29.0,9.0,0.0,-2.0,3.0,-2.0,-5.0,-8.0,-5.0,16.0,-2.0,-6.0,2.0,-1.0,-3.0,-3.0,-3.0,7.0,-3.0,-7.0,16.0,3.0,3.0,8.0,-23.0,-36.0,3.0,29.0,-26.0,-4.0,-2.0,2.0,21.0,12.0,-2.0,-6.0
1774,-19.0,-16.0,-3.0,-2.0,25.0,33.0,-7.0,-26.0,42.0,-3.0,1.0,-1.0,-6.0,-28.0,7.0,34.0,1.0,1.0,1.0,3.0,-7.0,-4.0,-7.0,0.0,-10.0,-8.0,-4.0,-2.0,7.0,28.0,-1.0,-4.0,-4.0,-28.0,1.0,3.0,-14.0,-28.0,-3.0,1.0,-36.0,-16.0,2.0,-2.0,-8.0,-15.0,-1.0,-24.0,42.0,0.0,-2.0,-3.0,38.0,28.0,4.0,1.0,-4.0,-10.0,3.0,5.0,-35.0,-27.0,-1.0,-2.0
1778,-43.0,-18.0,0.0,-5.0,-16.0,-9.0,-81.0,-40.0,5.0,5.0,-1.0,3.0,12.0,76.0,74.0,11.0,17.0,-3.0,-3.0,-7.0,8.0,1.0,49.0,22.0,9.0,2.0,6.0,6.0,-13.0,4.0,49.0,20.0,-18.0,-10.0,-2.0,6.0,4.0,-8.0,7.0,-1.0,-3.0,1.0,-3.0,-12.0,2.0,-18.0,-74.0,-20.0,17.0,8.0,0.0,-2.0,-2.0,-3.0,-8.0,-7.0,-60.0,1.0,11.0,34.0,-26.0,-14.0,-5.0,8.0
1779,1.0,2.0,1.0,0.0,-39.0,-15.0,-4.0,-5.0,6.0,1.0,2.0,6.0,7.0,-19.0,3.0,3.0,-25.0,-6.0,0.0,0.0,0.0,9.0,1.0,-11.0,-7.0,0.0,-2.0,-3.0,20.0,19.0,1.0,8.0,25.0,1.0,-2.0,-2.0,0.0,-1.0,-3.0,-2.0,10.0,0.0,0.0,-1.0,-16.0,-15.0,0.0,14.0,-14.0,1.0,-2.0,0.0,-8.0,4.0,-2.0,-6.0,8.0,0.0,0.0,3.0,12.0,8.0,-1.0,0.0
1780,6.0,0.0,0.0,-1.0,-10.0,14.0,1.0,1.0,-5.0,-1.0,-2.0,-4.0,-23.0,-7.0,-2.0,-6.0,3.0,-2.0,-3.0,-4.0,1.0,8.0,-5.0,-3.0,5.0,-3.0,-4.0,-1.0,22.0,18.0,2.0,4.0,-10.0,-2.0,-2.0,0.0,-13.0,-19.0,-1.0,-4.0,15.0,1.0,-6.0,-13.0,-24.0,-4.0,-1.0,8.0,6.0,2.0,1.0,4.0,31.0,12.0,-1.0,-7.0,-10.0,-1.0,-2.0,-6.0,-9.0,-9.0,2.0,2.0
1781,-2.0,2.0,-4.0,-10.0,0.0,-22.0,-2.0,-6.0,-15.0,-6.0,-2.0,5.0,-58.0,-12.0,-2.0,-2.0,-9.0,-3.0,-5.0,-7.0,26.0,-5.0,-1.0,0.0,2.0,-2.0,-4.0,-4.0,47.0,39.0,4.0,8.0,13.0,4.0,3.0,4.0,-24.0,-30.0,1.0,9.0,-30.0,-4.0,-4.0,-9.0,-7.0,-3.0,-6.0,-14.0,13.0,-1.0,-2.0,-3.0,11.0,23.0,-1.0,1.0,-1.0,0.0,-1.0,-6.0,-36.0,11.0,-1.0,0.0
1782,-7.0,0.0,0.0,-4.0,-9.0,12.0,-48.0,-25.0,-27.0,-6.0,-7.0,-15.0,-10.0,-7.0,75.0,-14.0,51.0,1.0,2.0,7.0,25.0,37.0,66.0,6.0,-14.0,-2.0,0.0,3.0,-14.0,-9.0,-15.0,-11.0,19.0,-2.0,5.0,15.0,21.0,14.0,-10.0,4.0,-14.0,8.0,3.0,-4.0,-8.0,-8.0,-14.0,0.0,-46.0,-8.0,-8.0,-14.0,-16.0,-9.0,-128.0,-14.0,12.0,1.0,-4.0,-8.0,-9.0,-8.0,106.0,11.0
1783,4.0,3.0,1.0,-5.0,10.0,6.0,-65.0,-12.0,-2.0,-4.0,-4.0,-2.0,-16.0,-8.0,41.0,-6.0,-1.0,1.0,1.0,4.0,3.0,1.0,-7.0,2.0,0.0,2.0,2.0,1.0,-4.0,2.0,19.0,-18.0,15.0,-2.0,3.0,6.0,6.0,-7.0,-8.0,9.0,12.0,-1.0,-4.0,-14.0,3.0,5.0,-8.0,-4.0,-6.0,-5.0,-3.0,0.0,-4.0,5.0,-35.0,-11.0,2.0,2.0,2.0,-3.0,-4.0,-20.0,13.0,8.0
1784,-17.0,-4.0,-1.0,0.0,-7.0,-6.0,-5.0,-14.0,-6.0,-1.0,-2.0,-2.0,-3.0,0.0,-2.0,-9.0,4.0,-2.0,1.0,-3.0,4.0,4.0,-1.0,4.0,-7.0,-2.0,1.0,0.0,3.0,19.0,-1.0,0.0,7.0,-2.0,-1.0,0.0,4.0,-12.0,0.0,1.0,-27.0,-7.0,-5.0,-7.0,-21.0,21.0,-2.0,-13.0,8.0,3.0,0.0,4.0,-27.0,-36.0,-9.0,-2.0,9.0,-1.0,-3.0,-2.0,-4.0,2.0,2.0,6.0
1785,12.0,2.0,2.0,3.0,6.0,26.0,52.0,-1.0,14.0,4.0,6.0,6.0,0.0,8.0,-1.0,6.0,-30.0,-3.0,-4.0,11.0,-18.0,-35.0,-128.0,-46.0,-8.0,1.0,2.0,-18.0,30.0,-23.0,-48.0,-4.0,12.0,-1.0,-4.0,-10.0,-4.0,36.0,16.0,72.0,-13.0,-4.0,-3.0,2.0,-15.0,-25.0,-22.0,-52.0,21.0,10.0,4.0,13.0,43.0,101.0,56.0,80.0,0.0,1.0,0.0,2.0,-17.0,-10.0,36.0,-14.0
1786,-39.0,-1.0,2.0,7.0,71.0,14.0,2.0,-21.0,20.0,2.0,7.0,8.0,-55.0,-53.0,0.0,10.0,79.0,11.0,7.0,3.0,-51.0,-38.0,2.0,23.0,3.0,2.0,0.0,-3.0,-27.0,-3.0,-1.0,-2.0,2.0,-4.0,-3.0,-1.0,19.0,23.0,-2.0,-3.0,-16.0,-3.0,-8.0,-11.0,4.0,20.0,-1.0,-16.0,-19.0,-2.0,-1.0,5.0,55.0,16.0,0.0,-5.0,-3.0,0.0,-1.0,3.0,8.0,0.0,2.0,-1.0
1788,3.0,5.0,-1.0,-3.0,-3.0,12.0,-3.0,-1.0,-8.0,-8.0,-5.0,0.0,46.0,49.0,0.0,-3.0,8.0,3.0,1.0,1.0,-27.0,-32.0,1.0,1.0,-24.0,-3.0,-1.0,0.0,36.0,30.0,2.0,-20.0,-9.0,-2.0,1.0,0.0,-37.0,-38.0,1.0,12.0,2.0,-3.0,-7.0,-6.0,46.0,79.0,4.0,-2.0,16.0,7.0,4.0,2.0,-26.0,-42.0,1.0,11.0,-5.0,-2.0,1.0,1.0,9.0,-9.0,2.0,0.0
1789,4.0,9.0,-8.0,4.0,2.0,-14.0,18.0,2.0,-10.0,0.0,3.0,0.0,6.0,12.0,1.0,-6.0,-6.0,-16.0,-6.0,-5.0,-4.0,-1.0,11.0,5.0,23.0,9.0,3.0,14.0,-3.0,-12.0,14.0,-8.0,-20.0,-3.0,-2.0,-17.0,8.0,40.0,-16.0,10.0,21.0,-10.0,1.0,-3.0,2.0,-4.0,-13.0,16.0,-1.0,14.0,1.0,0.0,-25.0,0.0,-15.0,-20.0,-9.0,1.0,-5.0,-2.0,24.0,4.0,5.0,16.0
1791,-19.0,-3.0,-2.0,1.0,27.0,35.0,-3.0,0.0,4.0,0.0,5.0,6.0,-12.0,-48.0,2.0,23.0,-30.0,-8.0,-4.0,-3.0,25.0,30.0,4.0,4.0,13.0,14.0,2.0,1.0,-5.0,-14.0,-4.0,-4.0,6.0,1.0,-2.0,0.0,48.0,63.0,4.0,-3.0,0.0,-9.0,2.0,-2.0,-46.0,-31.0,-3.0,-8.0,-21.0,-2.0,1.0,0.0,25.0,17.0,-2.0,1.0,-2.0,3.0,1.0,-2.0,-16.0,-21.0,-4.0,-6.0
1792,-11.0,-9.0,-10.0,-2.0,-9.0,-22.0,-128.0,-56.0,32.0,13.0,8.0,-10.0,2.0,36.0,127.0,96.0,-5.0,5.0,4.0,15.0,31.0,17.0,-6.0,1.0,0.0,0.0,0.0,-8.0,2.0,17.0,-13.0,10.0,-5.0,-1.0,0.0,0.0,-9.0,3.0,-19.0,-4.0,-9.0,-6.0,-4.0,11.0,-6.0,-25.0,-38.0,-18.0,10.0,-6.0,-4.0,-18.0,-11.0,-14.0,-15.0,1.0,-11.0,-3.0,0.0,-3.0,1.0,-8.0,-7.0,-9.0
1794,13.0,0.0,3.0,6.0,21.0,3.0,-22.0,27.0,-16.0,-8.0,-8.0,-9.0,-24.0,13.0,-14.0,-9.0,-3.0,-2.0,-4.0,-19.0,-6.0,-26.0,-29.0,-21.0,-23.0,1.0,5.0,-1.0,-3.0,14.0,47.0,12.0,36.0,-1.0,-3.0,2.0,11.0,5.0,-30.0,18.0,-25.0,3.0,5.0,8.0,6.0,17.0,81.0,-16.0,53.0,-1.0,0.0,-6.0,4.0,10.0,-20.0,11.0,8.0,-3.0,-6.0,-6.0,0.0,7.0,46.0,47.0
1796,8.0,-7.0,-4.0,-6.0,-11.0,-6.0,-1.0,3.0,38.0,3.0,-2.0,-1.0,20.0,6.0,1.0,7.0,-2.0,1.0,-5.0,-8.0,-4.0,20.0,3.0,-6.0,3.0,1.0,-2.0,-1.0,38.0,34.0,0.0,-3.0,-7.0,11.0,3.0,0.0,-39.0,-28.0,-1.0,-8.0,-12.0,5.0,-3.0,-5.0,-4.0,10.0,-1.0,-1.0,5.0,2.0,-7.0,-7.0,50.0,63.0,5.0,5.0,-4.0,10.0,6.0,17.0,-57.0,-60.0,-4.0,1.0
1797,-17.0,-7.0,-3.0,1.0,-15.0,-23.0,-51.0,-42.0,5.0,0.0,1.0,1.0,2.0,-2.0,32.0,10.0,-9.0,-3.0,-3.0,-7.0,3.0,5.0,5.0,10.0,5.0,0.0,-1.0,2.0,1.0,-12.0,8.0,7.0,0.0,-1.0,-3.0,-15.0,-23.0,1.0,-14.0,-12.0,1.0,1.0,-3.0,-5.0,1.0,-1.0,-31.0,3.0,-8.0,-4.0,4.0,16.0,-5.0,-9.0,-61.0,-6.0,15.0,11.0,11.0,5.0,-5.0,28.0,119.0,27.0
1800,5.0,-1.0,-2.0,-3.0,45.0,45.0,2.0,-2.0,1.0,4.0,4.0,4.0,-54.0,-51.0,-1.0,4.0,5.0,-4.0,-3.0,-2.0,-13.0,10.0,-1.0,-12.0,-20.0,2.0,2.0,1.0,-16.0,-27.0,-1.0,3.0,11.0,0.0,0.0,0.0,7.0,-8.0,0.0,7.0,2.0,-3.0,-1.0,-2.0,8.0,28.0,-2.0,-8.0,-2.0,-3.0,0.0,0.0,-6.0,0.0,-2.0,5.0,5.0,-1.0,-2.0,-2.0,24.0,12.0,3.0,-1.0
1801,-9.0,-1.0,0.0,-1.0,0.0,7.0,-1.0,8.0,4.0,2.0,1.0,1.0,0.0,9.0,1.0,-4.0,-17.0,-3.0,-2.0,0.0,15.0,28.0,1.0,-3.0,12.0,7.0,2.0,0.0,15.0,11.0,0.0,-3.0,-4.0,0.0,0.0,-2.0,-53.0,-42.0,0.0,1.0,-6.0,-3.0,3.0,1.0,33.0,6.0,-4.0,0.0,-25.0,-3.0,0.0,2.0,-20.0,-25.0,0.0,-7.0,11.0,-2.0,0.0,-4.0,9.0,17.0,0.0,-10.0
1803,1.0,0.0,-1.0,-1.0,25.0,18.0,-3.0,-6.0,-9.0,2.0,0.0,-1.0,-58.0,-51.0,1.0,3.0,-2.0,-3.0,-2.0,-6.0,3.0,10.0,1.0,-2.0,-52.0,-2.0,-3.0,0.0,29.0,-4.0,4.0,12.0,43.0,-5.0,3.0,1.0,-18.0,8.0,-2.0,2.0,-12.0,0.0,-1.0,-2.0,3.0,-7.0,0.0,19.0,8.0,-1.0,-2.0,-1.0,-7.0,-12.0,-1.0,5.0,8.0,4.0,0.0,-3.0,5.0,2.0,-2.0,-22.0
1804,-4.0,-21.0,-2.0,-6.0,16.0,0.0,1.0,-3.0,6.0,7.0,-7.0,-8.0,20.0,10.0,8.0,6.0,-2.0,-3.0,3.0,8.0,-17.0,-2.0,-15.0,0.0,-12.0,-3.0,-8.0,-12.0,3.0,-4.0,-36.0,-34.0,10.0,3.0,3.0,5.0,-22.0,-7.0,-27.0,37.0,0.0,0.0,2.0,2.0,8.0,1.0,66.0,-11.0,5.0,5.0,1.0,1.0,7.0,11.0,8.0,12.0,0.0,-6.0,1.0,6.0,0.0,3.0,8.0,1.0
1806,-14.0,-3.0,-5.0,-2.0,42.0,28.0,0.0,-1.0,7.0,2.0,4.0,4.0,-13.0,-27.0,-5.0,-14.0,-9.0,-3.0,-2.0,3.0,10.0,-8.0,1.0,1.0,-11.0,-6.0,-1.0,-1.0,-10.0,7.0,0.0,1.0,-14.0,0.0,-4.0,-9.0,-2.0,10.0,-4.0,-10.0,48.0,5.0,1.0,1.0,5.0,9.0,2.0,10.0,1.0,-4.0,-1.0,-1.0,19.0,18.0,1.0,-2.0,2.0,0.0,-1.0,-3.0,-27.0,-33.0,-5.0,-5.0
1807,-1.0,4.0,-3.0,0.0,16.0,10.0,-2.0,0.0,31.0,-1.0,-1.0,2.0,1.0,20.0,2.0,-4.0,-6.0,-2.0,-5.0,-6.0,10.0,12.0,3.0,22.0,9.0,-2.0,-3.0,-4.0,-3.0,10.0,2.0,4.0,2.0,1.0,0.0,-4.0,-18.0,-7.0,1.0,8.0,-15.0,-3.0,-1.0,2.0,10.0,5.0,-3.0,-9.0,-1.0,-1.0,3.0,4.0,-8.0,-12.0,-1.0,-16.0,-17.0,4.0,1.0,3.0,14.0,5.0,-3.0,3.0
1809,-21.0,2.0,-3.0,-3.0,43.0,23.0,2.0,0.0,50.0,5.0,2.0,-1.0,-50.0,-16.0,1.0,6.0,-18.0,-7.0,-1.0,-2.0,27.0,18.0,7.0,24.0,14.0,3.0,-2.0,1.0,13.0,4.0,-5.0,-12.0,-2.0,0.0,3.0,1.0,9.0,-12.0,2.0,1.0,-30.0,-2.0,1.0,-2.0,-9.0,-17.0,-4.0,-10.0,14.0,-2.0,1.0,-1.0,25.0,13.0,1.0,4.0,2.0,4.0,-4.0,0.0,32.0,17.0,-1.0,4.0
