ID,model,year,transmission,mileage,fuelType,tax(£),mpg,engineSize
1725, I10,2018,Manual,11606,Petrol,145,57.7,1.2
1726, I10,2018,Manual,9990,Petrol,150,57.6,1.2
1727, I10,2010,Manual,65555,Petrol,30,57.6,1.2
1728, IX35,2014,Manual,64021,Diesel,145,53.3,1.7
1729, IX35,2015,Manual,49291,Diesel,150,53.3,1.7
1730, I20,2015,Automatic,34712,Petrol,160,42.2,1.4
1731, I10,2016,Manual,23315,Petrol,20,60.1,1.0
1732, Santa Fe,2017,Manual,19049,Diesel,200,47.1,2.2
1734, I20,2019,Manual,13484,Petrol,145,46.3,1.2
1735, I20,2017,Manual,10402,Petrol,145,58.9,1.2
1736, Tucson,2019,Manual,13725,Petrol,150,35.3,1.6
1737, Tucson,2018,Semi-Auto,7304,Diesel,145,57.6,1.7
1738, I20,2019,Manual,2128,Petrol,145,47.9,1.0
1739, Tucson,2017,Manual,17955,Petrol,145,38.7,1.6
1740, Tucson,2019,Manual,3500,Petrol,145,34.9,1.6
1741, I10,2018,Manual,28475,Petrol,150,57.7,1.2
1742, I40,2016,Manual,36084,Diesel,30,65.7,1.7
1743, IX35,2014,Manual,21187,Petrol,200,41.5,1.6
1746, Santa Fe,2019,Automatic,11,Diesel,145,39.8,2.2
1747, I30,2017,Manual,29840,Diesel,145,74.3,1.6
1748, Tucson,2017,Manual,22798,Diesel,30,61.7,1.7
1750, I10,2018,Manual,10010,Petrol,145,60.1,1.0
1751, Tucson,2017,Manual,13794,Petrol,150,44.8,1.6
1752, Santa Fe,2019,Semi-Auto,2847,Diesel,145,39.2,2.2
1753, Tucson,2016,Semi-Auto,66899,Diesel,125,57.6,1.7
1754, IX35,2011,Manual,32148,Diesel,205,48.7,2.0
1755, Kona,2019,Manual,17715,Petrol,145,44.1,1.0
1756, I10,2018,Manual,13097,Petrol,145,60.1,1.0
1757, Tucson,2019,Semi-Auto,2800,Petrol,145,36.2,1.6
1758, I10,2018,Manual,31375,Petrol,150,60.1,1.0
1760, I30,2018,Manual,21802,Petrol,150,52.3,1.4
1761, IX35,2013,Manual,72205,Diesel,145,53.3,1.7
1762, Tucson,2019,Semi-Auto,2617,Hybrid,145,50.4,1.6
1763, I20,2019,Manual,11703,Petrol,145,46.3,1.2
1764, Tucson,2017,Manual,15506,Petrol,145,38.7,1.6
1765, I10,2019,Manual,3500,Petrol,145,49.6,1.0
1766, Ioniq,2019,Automatic,9767,Hybrid,140,78.5,1.6
1767, Santa Fe,2020,Semi-Auto,9,Diesel,145,39.2,2.2
1768, I10,2018,Manual,6740,Petrol,145,60.1,1.0
1769, I30,2018,Manual,19416,Diesel,150,74.3,1.6
1770, I20,2017,Manual,35513,Petrol,145,55.4,1.2
1773, I30,2016,Manual,22873,Petrol,145,48.7,1.4
1774, I800,2019,Manual,2269,Diesel,145,31.7,2.5
1775, Santa Fe,2018,Manual,34000,Diesel,145,47.1,2.2
1777, I10,2017,Manual,17470,Petrol,145,57.7,1.2
1778, Tucson,2018,Manual,21642,Diesel,145,61.7,1.7
1779, I20,2017,Manual,14814,Petrol,150,55.4,1.2
1780, Tucson,2017,Manual,15455,Diesel,30,61.7,1.7
1781, Tucson,2019,Semi-Auto,2100,Petrol,145,36.2,1.6
1783, I10,2016,Manual,28386,Petrol,20,61.4,1.0
1784, Tucson,2018,Manual,44779,Diesel,145,61.4,1.7
1785, Tucson,2016,Manual,58626,Diesel,30,61.7,1.7
1786, I800,2018,Automatic,34103,Diesel,145,33.6,2.5
1787, I10,2017,Manual,4028,Petrol,150,60.1,1.0
1788, I10,2011,Manual,56902,Petrol,20,61.4,1.2
1789, Tucson,2016,Manual,28793,Diesel,30,61.7,1.7
1790, I10,2017,Manual,11997,Petrol,145,60.1,1.0
1793, Tucson,2017,Manual,35731,Petrol,150,44.8,1.6
1794, Ioniq,2018,Automatic,7999,Hybrid,135,78.5,1.6
1795, Ioniq,2019,Automatic,8862,Hybrid,135,62.8,1.6
1796, I10,2017,Manual,30500,Petrol,145,57.7,1.2
1797, Tucson,2015,Manual,69085,Diesel,30,61.7,1.7
1798, I10,2017,Manual,30490,Petrol,145,60.1,1.0
1800, Tucson,2019,Semi-Auto,12328,Petrol,145,36.2,1.6
1802, Tucson,2017,Semi-Auto,18701,Diesel,125,57.6,1.7
1803, I20,2014,Manual,22998,Petrol,30,57.6,1.2
1804, IX20,2018,Manual,6684,Petrol,150,50.4,1.4
1805, Santa Fe,2019,Semi-Auto,9923,Diesel,145,39.2,2.2
1806, I10,2016,Manual,46000,Petrol,20,60.1,1.0
1807, Kona,2019,Manual,5000,Petrol,145,44.1,1.0
1808, Kona,2019,Manual,6874,Petrol,145,44.1,1.0
1809, Tucson,2016,Manual,37350,Diesel,125,58.9,2.0
1810, I20,2014,Automatic,18000,Petrol,145,47.1,1.4
1811, Tucson,2018,Automatic,27855,Diesel,145,47.1,2.0
1812, Tucson,2016,Manual,62874,Diesel,30,61.7,1.7
1814, I10,2019,Manual,3655,Petrol,150,60.1,1.0
1815, I10,2017,Manual,26716,Petrol,30,57.7,1.2
1819, Kona,2018,Manual,9616,Petrol,145,44.1,1.0
1820, Tucson,2017,Manual,18465,Diesel,30,61.7,1.7
1821, I10,2018,Manual,3048,Petrol,145,60.1,1.0
1823, I800,2019,Manual,4234,Diesel,145,31.7,2.5
1824, I10,2018,Manual,9832,Petrol,145,60.1,1.0
1825, Tucson,2019,Manual,3500,Petrol,145,35.3,1.6
1826, I10,2014,Manual,26883,Petrol,20,60.1,1.0
1827, Tucson,2017,Semi-Auto,30326,Diesel,145,57.7,1.7
1829, I30,2015,Manual,34093,Diesel,20,72.4,1.6
1830, Kona,2019,Manual,10,Petrol,145,44.1,1.0
1831, I10,2019,Manual,100,Petrol,145,49.6,1.0
1833, I20,2018,Manual,12271,Petrol,145,58.9,1.2
1835, I10,2014,Manual,19371,Petrol,30,57.6,1.2
1836, Tucson,2016,Manual,16422,Diesel,30,61.7,1.7
1837, Kona,2018,Manual,18911,Petrol,145,52.3,1.0
1838, I10,2017,Manual,6200,Petrol,145,60.1,1.0
1839, I30,2018,Manual,14385,Petrol,145,56.5,1.0
1840, I20,2017,Manual,19398,Petrol,30,58.9,0.0
1841, Tucson,2016,Manual,52938,Diesel,30,61.7,1.7
1845, Kona,2018,Manual,14764,Petrol,145,52.3,1.0
1847, Ioniq,2019,Automatic,8569,Hybrid,135,78.5,1.6
1848, Tucson,2019,Manual,17770,Petrol,150,34.9,1.6
1849, I10,2016,Manual,36182,Petrol,20,60.1,1.0
1850, I20,2017,Manual,13480,Petrol,145,58.9,1.2
1853, Tucson,2019,Semi-Auto,4479,Petrol,150,35.8,1.6
1854, Santa Fe,2019,Automatic,14778,Diesel,145,39.8,2.2
1856, IX20,2016,Automatic,22109,Petrol,160,43.5,1.6
1858, Tucson,2019,Manual,10385,Petrol,145,34.9,1.6
1859, Tucson,2017,Manual,13007,Petrol,145,44.8,1.6
1860, I10,2016,Automatic,11000,Petrol,145,47.9,1.2
1861, I10,2009,Manual,83677,Petrol,30,56.5,1.2
1862, I10,2019,Semi-Auto,7077,Petrol,145,47.9,1.2
1863, IX20,2017,Manual,14554,Petrol,125,50.4,1.4
1864, IX35,2013,Automatic,28000,Diesel,300,39.2,2.0
1865, I30,2017,Manual,41477,Diesel,145,74.3,1.6
1866, I20,2017,Manual,19000,Petrol,150,58.9,1.2
1868, I30,2018,Manual,9963,Petrol,145,56.5,1.0
1869, Tucson,2018,Manual,8265,Diesel,145,61.7,1.7
1871, IX20,2013,Manual,50227,Petrol,150,45.6,1.4
1872, I20,2019,Manual,7061,Petrol,145,46.3,1.2
1873, Santa Fe,2013,Manual,55998,Diesel,200,46.3,2.2
1874, I20,2015,Manual,56471,Petrol,30,58.9,1.2
1875, IX20,2016,Automatic,3000,Petrol,160,43.5,1.6
1877, I30,2015,Manual,23760,Diesel,0,78.4,1.6
1878, Santa Fe,2017,Manual,27287,Diesel,145,47.1,2.2
1880, Tucson,2017,Automatic,15000,Diesel,125,57.6,1.7
1881, Ioniq,2017,Automatic,7858,Hybrid,135,78.5,1.6
1882, Tucson,2016,Manual,30311,Diesel,30,61.7,1.7
1883, Kona,2018,Manual,11893,Petrol,145,44.1,1.0
1884, I10,2019,Manual,4587,Petrol,145,49.6,1.0
1885, I10,2017,Manual,37864,Petrol,145,60.1,1.0
1886, I10,2017,Manual,14725,Petrol,20,60.1,1.0
1887, I800,2018,Automatic,46014,Diesel,145,33.6,2.5
1888, I40,2017,Manual,27000,Diesel,30,65.7,1.7
1889, Kona,2019,Manual,12560,Petrol,145,44.1,1.0
1890, Tucson,2017,Manual,6318,Petrol,160,44.8,1.6
1892, I30,2020,Manual,6000,Petrol,150,34.0,2.0
1893, Tucson,2018,Manual,16492,Diesel,150,61.7,1.7
1894, I10,2017,Manual,31232,Petrol,145,57.7,0.0
1895, I10,2015,Manual,36188,Petrol,30,57.6,1.2
1896, I30,2019,Manual,6879,Petrol,145,41.5,1.4
1897, I20,2019,Manual,6305,Petrol,150,47.9,1.0
1898, I800,2019,Manual,19357,Diesel,145,31.7,2.5
1899, Tucson,2017,Manual,18772,Diesel,30,61.7,1.7
1900, I20,2017,Manual,30505,Petrol,30,55.4,1.2
1905, I10,2018,Manual,6349,Petrol,145,57.6,0.0
1906, I20,2016,Manual,43241,Petrol,30,58.9,1.2
1907, Tucson,2017,Manual,28476,Diesel,30,61.7,1.7
1909, IX20,2017,Manual,22880,Petrol,145,50.4,1.4
1910, Kona,2019,Semi-Auto,21750,Petrol,145,34.0,1.6
1911, Tucson,2016,Manual,12797,Petrol,260,37.2,1.6
1912, I40,2016,Semi-Auto,59335,Diesel,125,56.5,1.7
1913, Tucson,2017,Semi-Auto,24163,Diesel,125,57.6,1.7
1914, I20,2018,Manual,17624,Petrol,145,65.7,1.0
1915, Tucson,2019,Semi-Auto,7469,Hybrid,145,50.4,1.6
1916, IX35,2015,Manual,51000,Diesel,145,53.3,1.7
1917, Kona,2020,Automatic,1500,Hybrid,135,52.3,1.6
1919, I10,2017,Manual,13500,Petrol,145,60.1,1.0
1920, Tucson,2017,Semi-Auto,29797,Diesel,125,57.6,1.7
1921, I800,2016,Manual,40000,Diesel,300,37.7,2.5
1923, Tucson,2018,Manual,11398,Petrol,145,35.3,1.6
1925, I10,2018,Manual,7057,Petrol,145,57.7,1.2
1926, Kona,2020,Manual,2622,Petrol,145,44.1,1.0
1929, IX20,2015,Manual,20077,Petrol,125,50.4,1.4
1930, I10,2016,Automatic,2900,Petrol,135,47.9,1.2
1933, Ioniq,2017,Automatic,25068,Hybrid,135,78.5,1.6
1934, Tucson,2016,Manual,28000,Diesel,30,61.7,1.7
1935, Santa Fe,2019,Automatic,100,Diesel,145,39.2,2.2
1938, Santa Fe,2019,Semi-Auto,7130,Diesel,145,39.2,2.2
1939, Tucson,2017,Manual,18540,Diesel,30,61.7,1.7
1940, Tucson,2018,Manual,2820,Petrol,145,35.3,1.6
1941, Kona,2019,Manual,8155,Petrol,145,44.1,1.0
1942, Santa Fe,2016,Manual,39979,Diesel,200,47.1,2.2
1943, Tucson,2017,Manual,15804,Diesel,30,61.7,1.7
1944, IX20,2011,Manual,23000,Petrol,120,50.4,1.4
1945, Santa Fe,2018,Automatic,17189,Diesel,145,42.8,2.2
1946, I800,2018,Manual,33887,Diesel,145,31.7,2.5
1947, I10,2017,Manual,1847,Petrol,20,60.1,1.0
1948, I20,2019,Manual,5000,Petrol,145,47.9,1.0
1949, I30,2017,Semi-Auto,39621,Petrol,145,51.4,1.4
1950, Santa Fe,2016,Semi-Auto,22404,Diesel,235,42.2,2.2
1952, I30,2017,Manual,13692,Petrol,145,56.5,1.0
1953, Tucson,2020,Manual,2256,Petrol,145,34.9,1.6
1954, I10,2018,Manual,7672,Petrol,145,60.1,1.0
1955, I20,2016,Manual,19427,Petrol,30,55.4,1.2
1956, Kona,2019,Manual,16555,Petrol,145,44.1,1.0
1957, Kona,2018,Manual,18,Petrol,145,44.1,1.0
1958, Tucson,2019,Semi-Auto,5874,Petrol,145,36.2,1.6
1959, I800,2018,Automatic,33244,Diesel,145,28.0,2.5
1960, Ioniq,2019,Automatic,4243,Hybrid,135,78.5,1.6
1962, Tucson,2017,Manual,32027,Diesel,150,61.7,1.7
1963, I20,2018,Manual,31852,Petrol,145,58.9,1.2
1965, Tucson,2016,Automatic,18634,Diesel,125,57.6,1.7
1966, Ioniq,2017,Automatic,33000,Hybrid,135,78.5,1.6
1967, I10,2019,Manual,4000,Petrol,145,49.6,1.0
1968, Kona,2018,Manual,7034,Petrol,150,52.3,1.0
1969, I30,2016,Manual,53878,Diesel,20,72.4,1.6
1970, Santa Fe,2017,Manual,22919,Diesel,200,47.1,2.2
1971, I10,2019,Manual,2000,Petrol,145,49.6,1.0
1972, I30,2017,Manual,16030,Petrol,145,56.5,1.0
1973, Tucson,2017,Semi-Auto,33164,Diesel,125,57.6,1.7
1974, I20,2019,Manual,5215,Petrol,150,46.3,1.2
1975, Tucson,2016,Manual,40297,Diesel,30,61.7,1.7
1976, Tucson,2019,Manual,12763,Petrol,145,34.9,1.6
1977, Tucson,2019,Manual,5812,Petrol,150,34.9,1.6
1978, Tucson,2016,Manual,27951,Diesel,145,54.3,2.0
1980, I10,2017,Manual,28965,Petrol,145,57.7,1.2
1981, Ioniq,2019,Automatic,5500,Hybrid,135,78.5,1.6
1982, I30,2017,Manual,32361,Diesel,0,78.4,1.6
1983, I10,2019,Manual,5000,Petrol,145,60.1,1.0
1984, I20,2019,Manual,1583,Petrol,145,46.3,1.2
1985, Tucson,2016,Semi-Auto,13769,Diesel,125,57.6,1.7
1986, Santa Fe,2017,Manual,28507,Diesel,150,47.1,2.2
1988, I30,2013,Manual,88000,Diesel,0,76.3,1.6
1989, I30,2019,Manual,2342,Petrol,145,41.5,1.4
1991, I10,2017,Manual,17500,Petrol,20,60.1,1.0
1992, Tucson,2018,Automatic,15327,Diesel,145,43.5,2.0
1993, I30,2015,Manual,50221,Diesel,0,78.4,1.6
1994, I20,2019,Automatic,358,Petrol,145,49.6,1.0
1995, Tucson,2019,Manual,400,Petrol,145,35.3,1.6
1996, I10,2020,Manual,3000,Petrol,150,53.3,1.0
1998, Tucson,2017,Manual,26826,Diesel,30,61.4,1.7
1999, IX20,2015,Automatic,9767,Petrol,160,43.5,1.6
2000, I40,2016,Manual,100000,Diesel,30,65.7,1.7
2002, I10,2018,Manual,9661,Petrol,145,60.1,1.0
2003, I10,2018,Manual,7374,Petrol,145,57.7,1.2
2004, Santa Fe,2015,Semi-Auto,34203,Diesel,260,42.2,2.2
2005, Tucson,2018,Manual,15563,Diesel,150,61.7,1.7
2006, I10,2015,Manual,44444,Petrol,30,57.6,1.2
2007, I30,2015,Manual,50700,Diesel,0,78.4,1.6
2008, Tucson,2018,Manual,10117,Petrol,150,34.9,1.6
2009, Tucson,2019,Manual,101,Petrol,145,34.9,1.6
2010, I20,2016,Manual,17454,Petrol,30,56.5,1.2
2011, I30,2016,Manual,52413,Petrol,145,48.7,1.4
2012, I30,2015,Manual,43022,Diesel,0,78.4,1.6
2013, Santa Fe,2014,Automatic,51344,Diesel,260,41.5,2.2
2017, I10,2015,Manual,36188,Petrol,30,57.6,1.2
2018, Kona,2019,Manual,4131,Petrol,145,44.1,1.0
2019, I30,2015,Manual,47588,Petrol,145,48.7,1.4
2020, Tucson,2017,Manual,10248,Petrol,145,44.8,1.6
2021, I40,2016,Manual,61554,Diesel,125,60.1,1.7
2024, I30,2017,Manual,15359,Diesel,145,72.4,1.6
2025, IX20,2017,Automatic,27347,Petrol,150,43.5,1.6
2026, I40,2013,Automatic,64672,Diesel,205,47.1,1.7
2027, I20,2017,Manual,46297,Petrol,150,55.4,1.2
2028, I10,2017,Manual,16636,Petrol,145,60.1,0.0
2029, I10,2017,Manual,9121,Petrol,20,60.1,1.0
2031, Ioniq,2019,Semi-Auto,2439,Hybrid,135,62.8,1.6
2033, Tucson,2018,Manual,11290,Petrol,145,44.8,1.6
2034, I20,2016,Manual,37899,Petrol,30,55.4,1.2
2035, Tucson,2017,Semi-Auto,19900,Diesel,125,57.6,1.7
2037, Kona,2018,Manual,13533,Petrol,145,44.1,1.0
2038, Tucson,2018,Manual,9398,Petrol,145,35.8,1.6
2040, Tucson,2019,Semi-Auto,10,Petrol,145,35.8,1.6
2041, Tucson,2018,Manual,39188,Petrol,150,44.8,1.6
2042, I30,2019,Manual,2938,Petrol,145,34.0,2.0
2044, Tucson,2019,Manual,8574,Diesel,145,45.6,1.6
2045, I20,2018,Manual,18000,Petrol,150,62.8,1.0
2046, I10,2019,Manual,9367,Petrol,145,60.1,1.0
2047, Kona,2019,Manual,7925,Petrol,145,44.1,1.0
2048, Tucson,2017,Semi-Auto,11353,Diesel,145,57.6,1.7
2049, I30,2018,Manual,13406,Petrol,145,56.5,1.0
2050, Tucson,2016,Manual,24636,Petrol,165,44.8,1.6
2051, I20,2017,Manual,19685,Petrol,145,58.9,1.2
2052, Tucson,2018,Semi-Auto,2191,Petrol,150,39.8,1.6
2054, I10,2017,Manual,18078,Petrol,30,57.7,1.2
2055, I30,2016,Manual,34443,Diesel,0,78.4,0.0
2057, Tucson,2017,Manual,19996,Diesel,30,61.4,1.7
2058, I10,2016,Manual,21112,Petrol,20,61.4,1.0
2059, Santa Fe,2017,Manual,7493,Diesel,200,47.1,2.2
2060, Tucson,2019,Automatic,700,Hybrid,145,50.4,1.6
2061, Tucson,2017,Manual,14691,Diesel,145,54.3,2.0
2062, Tucson,2019,Manual,11686,Petrol,150,34.9,1.6
2063, IX35,2014,Manual,54304,Diesel,145,53.3,0.0
2064, Tucson,2019,Manual,12806,Petrol,145,34.9,1.6
2065, Tucson,2018,Manual,8225,Petrol,150,44.8,1.6
2066, I10,2017,Manual,2670,Petrol,145,57.7,1.2
2067, I30,2019,Manual,3292,Petrol,145,41.5,1.4
2068, I30,2017,Manual,22298,Diesel,0,74.3,1.6
2069, I20,2017,Manual,17452,Petrol,145,58.9,1.0
2072, Santa Fe,2017,Semi-Auto,29249,Diesel,235,42.8,2.2
2074, Tucson,2016,Manual,56765,Diesel,30,61.7,1.7
2075, I10,2017,Manual,6725,Petrol,145,60.1,1.0
2076, Ioniq,2018,Automatic,10052,Hybrid,135,78.5,1.6
2077, I20,2019,Manual,7015,Petrol,150,46.3,1.2
2079, IX20,2017,Manual,27950,Petrol,125,50.4,1.4
2080, Santa Fe,2014,Manual,52236,Diesel,205,46.3,2.2
2082, I10,2017,Automatic,20664,Petrol,145,47.9,1.2
2083, Tucson,2017,Semi-Auto,41418,Diesel,125,57.6,1.7
2085, I10,2017,Manual,32000,Petrol,150,57.7,1.2
2086, I30,2018,Manual,30007,Petrol,150,57.7,1.0
2087, Tucson,2015,Manual,30763,Diesel,30,61.7,1.7
2089, I10,2018,Manual,25000,Petrol,145,57.7,1.2
2090, I10,2017,Manual,11000,Petrol,150,60.1,1.0
2091, Tucson,2017,Manual,24602,Diesel,150,61.7,1.7
2092, Kona,2018,Manual,7375,Petrol,145,52.3,1.0
2093, Tucson,2019,Manual,17431,Petrol,145,34.9,1.6
2094, Kona,2019,Manual,50,Petrol,145,44.1,1.0
2095, Kona,2019,Manual,10,Petrol,145,44.1,1.0
2097, Kona,2019,Semi-Auto,5000,Petrol,145,37.7,1.6
2098, I10,2017,Manual,37254,Petrol,20,60.1,1.0
2099, I10,2019,Manual,1580,Petrol,145,49.6,1.0
2100, I800,2017,Automatic,35154,Diesel,325,33.6,2.5
2101, I40,2015,Manual,13268,Diesel,30,65.7,0.0
2103, I800,2019,Manual,15997,Diesel,150,31.7,2.5
2104, I10,2019,Manual,4000,Petrol,145,49.6,1.0
2105, I10,2018,Manual,20479,Petrol,145,60.1,1.0
2106, IX35,2015,Manual,64925,Diesel,165,51.4,2.0
2107, IX20,2018,Automatic,13000,Petrol,150,43.5,1.6
2108, IX35,2015,Manual,33730,Diesel,145,53.3,1.7
2109, I10,2015,Manual,45278,Petrol,20,60.1,1.0
2110, Ioniq,2019,Automatic,4500,Hybrid,135,78.5,1.6
2111, Tucson,2019,Semi-Auto,15644,Petrol,150,36.2,1.6
2112, I10,2018,Semi-Auto,667,Petrol,145,47.9,1.2
2113, Tucson,2019,Automatic,1000,Hybrid,145,50.4,1.6
2114, Tucson,2019,Manual,8000,Petrol,145,34.9,1.6
2115, Tucson,2019,Manual,13270,Petrol,145,34.9,1.6
2116, I30,2015,Manual,35259,Diesel,0,78.4,1.6
2117, IX35,2015,Manual,28040,Diesel,145,53.3,1.7
2118, Tucson,2016,Manual,31789,Diesel,30,61.7,1.7
2119, I20,2019,Manual,2884,Petrol,145,47.9,1.0
2120, I30,2019,Manual,20,Petrol,150,34.9,2.0
2121, I20,2017,Manual,24042,Petrol,30,55.4,1.2
2122, I30,2017,Manual,16570,Petrol,145,52.3,1.4
2123, I30,2019,Manual,1426,Petrol,145,34.0,2.0
2124, I800,2017,Manual,34492,Diesel,145,37.7,2.5
2125, I30,2020,Manual,1472,Petrol,145,34.0,2.0
2126, I10,2015,Manual,1666,Petrol,20,60.1,1.0
2127, I10,2019,Manual,443,Petrol,145,49.6,1.0
2128, Santa Fe,2019,Semi-Auto,9739,Diesel,150,39.2,2.2
2129, I10,2018,Manual,35000,Petrol,145,60.1,1.0
2131, I20,2017,Manual,21451,Petrol,145,55.4,1.2
2132, I10,2019,Manual,18101,Petrol,150,60.1,1.0
2133, Tucson,2019,Manual,4353,Petrol,145,35.3,1.6
2135, Tucson,2016,Manual,49018,Diesel,30,61.7,1.7
2136, Ioniq,2018,Automatic,11333,Hybrid,135,78.5,1.6
2137, I10,2009,Automatic,27152,Petrol,150,47.9,1.2
2138, I20,2017,Manual,31538,Petrol,145,58.9,1.2
2139, Tucson,2017,Manual,21692,Petrol,160,44.8,1.6
2142, I40,2016,Semi-Auto,25881,Diesel,125,56.5,1.7
2143, Ioniq,2018,Automatic,10873,Hybrid,135,78.5,1.6
2144, Tucson,2018,Manual,19377,Petrol,150,44.8,1.6
2146, Ioniq,2018,Automatic,35007,Hybrid,135,78.5,1.6
2147, I10,2017,Manual,30346,Petrol,145,60.1,1.0
2148, I10,2017,Manual,15772,Petrol,30,57.6,1.2
2149, Kona,2019,Manual,14587,Petrol,145,44.1,1.0
2150, I20,2014,Manual,43444,Petrol,30,57.6,1.2
2151, Santa Fe,2019,Automatic,1578,Diesel,145,39.2,2.2
2152, Tucson,2017,Manual,10330,Diesel,30,61.7,1.7
2153, Tucson,2016,Manual,26573,Diesel,30,61.7,1.7
2154, Tucson,2017,Manual,36357,Diesel,30,61.7,1.7
2155, Kona,2018,Manual,11421,Petrol,145,44.1,1.0
2156, I20,2017,Manual,29018,Petrol,30,55.4,1.2
2157, Tucson,2017,Manual,6741,Petrol,150,44.8,1.6
2158, Tucson,2017,Manual,24713,Diesel,30,61.7,1.7
2159, I10,2017,Manual,25878,Petrol,145,57.7,1.2
2160, IX35,2014,Manual,59247,Diesel,145,53.3,1.7
2161, Ioniq,2019,Semi-Auto,831,Hybrid,135,78.5,1.6
2163, Tucson,2017,Semi-Auto,47028,Diesel,125,57.6,1.7
2164, I30,2016,Manual,38011,Diesel,0,78.4,1.6
2168, Tucson,2018,Automatic,34719,Diesel,145,47.1,2.0
2169, I30,2014,Automatic,33080,Diesel,160,51.4,1.6
2170, I10,2015,Manual,18274,Petrol,20,60.1,1.0
2171, Kona,2019,Manual,10757,Petrol,145,44.1,1.0
2172, Tucson,2019,Manual,14618,Petrol,145,34.9,1.6
2173, Ioniq,2018,Automatic,13826,Hybrid,135,78.5,1.6
2174, Kona,2018,Manual,250,Petrol,145,44.1,1.0
2177, Tucson,2018,Manual,13915,Petrol,145,44.8,1.6
2178, I40,2015,Manual,22000,Diesel,20,67.3,1.7
2179, Tucson,2017,Manual,42858,Diesel,205,47.9,2.0
2180, I30,2016,Semi-Auto,23880,Diesel,20,72.4,1.6
2181, I10,2017,Manual,37972,Petrol,145,57.7,1.2
2184, Kona,2018,Manual,6733,Petrol,145,52.3,1.0
2185, Tucson,2016,Manual,50193,Diesel,30,61.7,1.7
2186, Tucson,2017,Semi-Auto,38428,Diesel,150,57.6,1.7
2187, Tucson,2017,Manual,19400,Diesel,30,61.7,1.7
2188, Tucson,2019,Semi-Auto,10,Diesel,145,47.1,1.6
2189, Kona,2018,Manual,13410,Petrol,145,52.3,1.0
2190, Ioniq,2017,Automatic,19629,Hybrid,0,78.5,1.6
2191, I20,2017,Manual,27921,Petrol,150,55.4,1.2
2192, Santa Fe,2015,Manual,25770,Diesel,200,46.3,2.2
2194, I10,2013,Manual,22000,Petrol,20,61.4,1.2
2195, Tucson,2017,Manual,17177,Diesel,30,61.7,1.7
2196, I10,2019,Manual,2323,Petrol,145,49.6,1.0
2197, Tucson,2019,Manual,101,Petrol,145,34.9,1.6
2198, I20,2017,Manual,1862,Petrol,150,55.4,1.2
2199, IX20,2014,Manual,41960,Petrol,125,50.4,1.4
2200, I10,2014,Manual,29000,Petrol,30,57.6,1.2
2201, I10,2017,Manual,20979,Petrol,145,60.1,1.0
2202, I10,2020,Manual,793,Petrol,145,56.5,1.0
2205, Kona,2018,Manual,7837,Petrol,145,44.1,1.0
2206, I20,2016,Manual,16812,Petrol,30,58.9,1.0
2207, I30,2016,Manual,21944,Diesel,0,78.4,1.6
2208, I30,2016,Manual,20394,Petrol,145,48.7,1.4
2209, I20,2016,Manual,16923,Petrol,20,62.8,1.0
2210, Tucson,2017,Manual,14000,Diesel,30,61.7,1.7
2211, Santa Fe,2017,Manual,48034,Diesel,205,47.1,2.2
2212, I10,2019,Manual,10560,Petrol,145,60.1,1.0
2213, I10,2016,Manual,6539,Petrol,20,60.1,1.0
2214, I30,2015,Manual,22992,Diesel,0,78.4,1.6
2215, I30,2019,Manual,3000,Petrol,145,34.0,2.0
2216, Ioniq,2019,Automatic,2526,Hybrid,135,78.5,1.6
2217, Tucson,2016,Automatic,12163,Diesel,200,46.3,2.0
2218, IX20,2018,Automatic,17167,Petrol,145,43.5,1.6
2222, Ioniq,2020,Semi-Auto,400,Hybrid,140,62.8,1.6
2223, Tucson,2019,Manual,8045,Hybrid,145,51.4,1.6
2225, I10,2014,Manual,47040,Petrol,20,60.1,1.0
2226, I30,2018,Manual,14664,Petrol,145,56.5,1.0
2228, I20,2017,Manual,24496,Petrol,145,65.7,1.0
2229, Kona,2018,Semi-Auto,10167,Petrol,145,42.2,1.6
2230, I10,2020,Manual,23,Petrol,145,56.5,1.0
2233, IX20,2016,Automatic,15942,Petrol,165,43.5,1.6
2234, Tucson,2019,Manual,199,Petrol,145,34.9,1.6
2235, I20,2019,Manual,3000,Petrol,145,46.3,1.2
2236, IX20,2017,Manual,20967,Petrol,145,50.4,1.4
2237, I10,2019,Manual,10871,Petrol,145,60.1,1.0
2239, Tucson,2019,Manual,12254,Petrol,150,34.9,1.6
2240, Tucson,2017,Manual,49691,Diesel,30,61.7,1.7
2241, Getz,2008,Manual,67000,Petrol,125,51.4,1.1
2242, Tucson,2019,Manual,9841,Petrol,145,34.9,1.6
2243, I20,2013,Automatic,26550,Petrol,145,47.1,1.4
2244, Tucson,2018,Semi-Auto,10901,Diesel,145,40.4,2.0
2245, Ioniq,2019,Automatic,4328,Hybrid,135,78.5,1.6
2246, Tucson,2016,Manual,27509,Diesel,30,61.7,1.7
2247, Tucson,2017,Semi-Auto,9191,Diesel,125,57.6,1.7
2249, Tucson,2019,Semi-Auto,12141,Petrol,150,36.2,1.6
2250, I20,2017,Manual,29804,Petrol,30,58.9,1.2
2251, Tucson,2016,Semi-Auto,49000,Diesel,125,57.6,1.7
2254, IX35,2011,Automatic,48528,Diesel,300,39.2,2.0
2256, Kona,2018,Manual,10434,Petrol,150,44.1,1.0
