ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
3744,F,Ship,5,1,252,3,medium,M,2,4339
3746,C,Road,4,3,206,2,low,M,9,5076
3747,C,Ship,5,4,263,4,low,F,2,1625
3748,A,Ship,5,3,199,3,low,F,3,4885
3749,F,Ship,4,4,228,3,low,M,60,2715
3750,B,Road,4,1,238,3,low,M,4,5449
3753,B,Ship,6,4,235,6,low,M,1,5533
3754,F,Ship,4,4,270,2,medium,F,6,5221
3755,A,Flight,2,4,151,4,low,F,6,1803
3756,D,Ship,4,1,273,3,medium,F,25,3717
3757,B,Ship,5,3,184,4,medium,F,2,3798
3758,C,Ship,4,5,245,3,medium,F,2,5439
3759,C,Ship,2,4,206,2,low,F,30,3955
3760,C,Ship,3,3,200,3,low,M,4,3791
3761,A,Road,3,3,137,3,high,M,7,5794
3763,A,Flight,5,3,175,3,low,M,7,4833
3765,D,Ship,4,3,156,3,medium,F,8,4701
3766,F,Ship,4,5,135,3,medium,F,53,1744
3769,C,Ship,4,3,263,4,medium,M,23,2960
3770,D,Road,5,3,168,4,low,M,7,1298
3771,D,Ship,4,5,188,3,low,M,38,3031
3772,B,Flight,3,1,104,2,low,M,1,1021
3773,D,Ship,4,3,239,3,low,M,10,4020
3774,D,Ship,4,4,272,5,low,F,3,5243
3778,A,Ship,5,4,191,4,low,M,8,4566
3779,C,Ship,5,1,274,2,medium,M,24,2423
3782,B,Road,5,3,265,5,low,F,3,1005
3783,F,Ship,2,3,145,3,medium,F,24,7588
3784,B,Ship,4,2,138,3,low,F,30,1805
3787,D,Road,6,5,283,4,low,M,2,1136
3788,D,Road,3,5,161,3,medium,F,10,1978
3790,B,Ship,6,3,296,4,medium,M,7,1515
3791,F,Road,6,3,304,5,medium,F,6,1184
3792,F,Road,3,2,164,2,medium,F,3,4666
3794,A,Ship,4,2,162,2,low,M,16,1014
3795,F,Flight,5,1,282,5,low,M,6,5182
3796,F,Ship,4,5,177,7,low,F,2,4299
3797,C,Ship,3,5,181,4,low,F,1,5812
3798,F,Ship,5,1,259,3,low,M,1,5725
3801,C,Ship,5,2,265,3,low,M,8,5447
3803,B,Ship,4,2,269,5,low,F,45,2383
3804,D,Flight,3,4,156,4,medium,F,7,1492
3805,F,Ship,6,2,213,2,medium,F,7,5415
3806,A,Road,5,1,247,10,medium,F,57,2377
3807,D,Ship,5,5,217,6,medium,M,5,1616
3808,A,Road,5,4,171,4,low,M,7,5359
3810,F,Road,4,3,153,7,medium,F,4,4499
3812,F,Ship,3,2,156,7,medium,F,9,5313
3813,F,Ship,6,4,286,4,medium,F,1,1539
3814,F,Road,4,3,250,6,medium,M,2,4246
3815,F,Ship,4,4,231,3,low,M,9,4305
3816,D,Ship,4,1,159,3,medium,M,13,1445
3818,A,Ship,$7,2,301,4,low,M,1,1339
3819,F,Ship,4,3,266,2,medium,M,6,4286
3821,B,Ship,3,4,269,3,medium,M,8,5364
3822,B,Ship,5,2,168,3,low,M,26,1526
3823,A,Ship,3,5,270,3,high,M,1,4078
3824,C,Ship,5,1,153,2,low,F,7,4944
3825,F,Ship,4,3,174,2,low,M,10,5554
3826,C,Ship,6,4,304,4,low,M,7,1226
3827,D,Road,4,5,264,6,low,M,6,1637
3828,F,Flight,4,5,216,2,low,M,59,3088
3832,F,Ship,4,2,234,2,high,M,27,3393
3833,F,Ship,5,2,265,2,high,M,24,2415
3836,A,Flight,5,3,224,5,low,M,5,1842
3837,F,Ship,3,3,261,3,medium,M,14,3479
3838,F,Ship,2,5,278,4,low,M,34,3416
3839,F,Ship,3,1,167,2,high,F,34,1967
3840,F,Ship,5,5,162,3,high,F,31,1364
3842,D,Ship,2,5,209,5,medium,F,10,4623
3843,A,Ship,4,1,216,3,low,F,43,2643
3844,F,Ship,5,1,259,5,low,F,7,1871
3845,D,Ship,4,4,160,3,low,M,1,4770
3846,C,Ship,3,4,174,2,medium,M,51,1430
3847,F,Road,6,2,215,5,low,F,7,4057
3848,A,Road,5,3,245,5,low,M,8,1471
3850,F,Flight,3,2,273,3,medium,F,2,4948
3851,B,Flight,3,4,200,4,medium,F,8,4944
3852,C,Ship,4,2,247,3,medium,F,64,2198
3853,A,Ship,3,3,220,3,high,F,6,5269
3854,A,Ship,5,4,160,4,low,F,6,1603
3855,A,Ship,3,2,199,2,medium,M,10,4659
3856,D,Ship,5,1,238,5,low,F,5,5854
3857,A,Flight,3,4,215,2,low,F,8,5683
3861,F,Ship,3,4,180,3,low,F,52,1727
3862,D,Ship,4,4,236,2,medium,F,5,5266
3863,B,Ship,5,5,135,4,medium,F,7,5765
3864,D,Ship,3,1,255,5,low,F,1,2713
3865,A,Ship,3,1,155,3,medium,F,7,5709
3866,C,Flight,5,2,233,3,high,F,4,4140
3867,B,Ship,2,1,192,3,high,M,46,3206
3868,A,Flight,5,2,131,5,low,F,4,4600
3869,F,Ship,6,4,230,4,low,M,3,4736
3871,C,Ship,3,4,191,4,medium,F,43,2903
3872,F,Road,3,1,188,3,low,M,3,4222
3873,F,Ship,3,1,183,3,medium,M,7,5849
3874,D,Road,5,5,238,8,low,M,9,5186
3876,A,Ship,5,2,236,3,low,F,51,3402
3877,D,Ship,3,1,273,6,low,F,9,1198
3878,D,Ship,4,2,184,3,low,M,10,4931
3879,D,Flight,6,4,186,2,low,M,5,4851
3880,C,Ship,4,5,148,3,medium,F,5,5216
3881,F,Ship,6,1,293,4,low,F,10,1534
3883,C,Road,4,5,206,3,medium,M,5,5785
3884,C,Flight,4,4,248,3,high,F,10,4532
3885,A,Ship,4,5,243,3,low,F,2,4909
3886,B,Ship,3,2,192,3,medium,F,64,3233
3887,A,Ship,3,1,160,2,medium,M,5,4435
3888,F,Ship,3,1,251,2,low,F,7,5368
3889,F,Ship,5,3,245,5,low,F,10,1112
3890,C,Ship,3,3,262,2,medium,F,10,5032
3891,B,Ship,3,2,211,4,high,M,1,5831
3893,F,Flight,3,1,129,3,medium,M,9,5296
3894,F,Ship,5,1,181,3,low,F,6,5423
3895,D,Ship,4,4,135,3,medium,M,6,4335
3897,D,Ship,$7,5,255,4,low,M,7,1104
3901,F,Flight,3,4,144,2,low,F,33,1811
3902,F,Road,3,4,202,3,medium,M,5,5169
3903,A,Road,3,4,165,3,low,F,4,4482
3904,D,Ship,2,4,121,5,low,M,32,1788
3905,A,Ship,4,2,160,2,high,F,5,4343
3907,F,Ship,2,4,143,6,medium,F,1,5514
3908,F,Ship,3,5,265,3,medium,F,8,5980
3909,F,Ship,3,5,243,3,medium,F,4,4130
3910,F,Ship,4,2,141,2,medium,M,52,1012
3911,F,Ship,4,3,212,4,low,M,28,2422
3912,F,Flight,4,1,124,2,medium,M,22,1714
3913,B,Ship,5,4,250,4,low,M,2,4183
3914,B,Ship,4,3,184,3,low,F,9,5602
3915,D,Ship,5,5,237,5,medium,F,9,1709
3916,A,Road,3,1,159,2,medium,F,44,1806
3917,B,Ship,3,4,172,6,medium,F,1,4618
3918,F,Road,3,3,211,3,high,F,4,4354
3919,A,Ship,4,5,236,4,medium,M,1,4082
3920,F,Ship,$7,2,308,4,low,F,7,1176
3921,F,Ship,6,3,279,4,low,M,7,1090
3923,A,Ship,3,4,234,2,medium,M,46,3108
3924,A,Road,4,1,166,2,low,F,6,5737
3927,B,Flight,4,2,116,3,low,F,2,5602
3929,F,Ship,6,5,307,4,high,M,3,1406
3931,C,Ship,5,5,134,2,medium,M,53,1088
3932,C,Ship,3,4,238,2,medium,F,1,4991
3933,F,Ship,3,1,141,2,low,F,4,1297
3934,F,Ship,4,5,266,3,medium,F,4,5928
3935,A,Ship,5,5,238,6,low,F,3,1965
3936,B,Ship,3,4,238,2,low,M,3,4723
3937,B,Ship,4,3,271,3,medium,M,1,4137
3939,F,Ship,4,2,266,2,low,F,8,5516
3940,C,Ship,2,3,130,4,medium,M,10,4363
3941,B,Ship,6,5,292,4,low,M,4,1762
3943,D,Ship,5,2,139,4,low,F,9,5070
3945,C,Ship,4,3,165,3,low,F,44,1320
3946,B,Road,5,2,223,5,medium,M,5,1484
3947,F,Ship,6,4,264,4,low,M,1,1660
3950,D,Road,4,3,227,2,low,M,3,4375
3951,B,Flight,2,5,193,5,medium,F,13,2882
3952,D,Road,3,4,185,4,medium,F,6,5322
3953,A,Flight,4,1,150,3,low,F,10,4470
3954,C,Ship,2,5,175,5,low,F,8,4269
3955,D,Ship,5,2,236,6,low,F,6,1552
3957,B,Flight,4,3,208,2,medium,M,6,4276
3959,A,Ship,3,4,166,2,medium,F,58,1319
3960,D,Ship,5,1,251,5,low,F,7,1924
3962,B,Ship,4,4,134,2,low,M,1,5209
3963,F,Ship,4,2,206,2,medium,M,4,5159
3966,F,Road,2,1,178,3,low,M,6,1184
3967,F,Ship,3,5,234,2,high,M,4,2701
3969,D,Ship,3,5,149,2,medium,M,5,1023
3970,F,Ship,5,4,147,4,medium,M,6,4369
3971,D,Ship,2,4,140,3,low,F,7,1411
3972,A,Flight,4,2,236,3,medium,M,9,4725
3973,F,Road,4,3,161,3,high,M,7,4245
3974,D,Ship,5,4,163,4,medium,M,57,1613
3977,F,Ship,4,5,142,2,medium,F,9,5425
3978,C,Flight,4,4,264,5,low,M,3,1782
3980,F,Ship,4,2,161,3,low,F,8,4382
3981,B,Ship,5,2,218,3,low,M,4,5363
3982,B,Flight,6,4,289,4,high,F,4,1822
3983,C,Flight,6,2,152,2,low,F,9,1993
3984,B,Flight,5,5,240,3,medium,F,12,2723
3985,F,Flight,4,2,262,3,low,M,6,5381
3987,D,Ship,3,3,143,3,medium,M,23,1281
3989,B,Road,3,4,248,2,medium,F,15,2983
3990,F,Road,4,4,233,3,low,M,9,4300
3991,B,Ship,2,4,191,3,medium,F,6,4119
3993,A,Road,4,4,162,3,low,F,8,5394
3994,C,Ship,5,2,266,10,high,M,9,4784
3995,D,Ship,4,3,97,2,low,M,26,1598
3996,F,Ship,3,4,156,3,medium,M,6,5255
3997,F,Ship,5,5,180,4,high,M,10,1200
3998,F,Ship,3,5,287,5,high,M,1,5263
3999,F,Ship,$7,5,289,4,low,F,10,1074
4001,F,Ship,2,5,167,3,medium,M,8,4605
4005,F,Ship,5,2,176,4,low,M,10,5532
4006,F,Ship,4,3,263,6,medium,M,10,1345
4007,F,Ship,2,2,146,3,medium,F,1,1162
4008,F,Road,2,1,123,4,low,F,53,1036
4010,A,Ship,3,2,182,3,low,F,54,3972
4011,B,Ship,3,4,257,3,medium,M,10,4670
4012,B,Ship,4,2,224,3,medium,F,3,4511
4013,D,Ship,3,2,219,3,medium,M,1,4918
4014,A,Flight,3,3,204,3,low,M,6,5296
4015,A,Ship,$7,3,296,4,medium,M,8,1826
4018,B,Ship,4,2,265,5,low,M,8,1555
4019,A,Ship,4,3,134,4,low,F,5,4507
4020,F,Ship,6,5,298,4,low,M,3,1520
4021,C,Flight,3,1,203,3,medium,F,3,4137
4022,C,Ship,4,4,249,3,medium,F,1,5743
4023,F,Ship,3,1,206,3,medium,M,28,2892
4027,D,Ship,3,3,257,3,low,M,5,4937
4029,F,Ship,5,1,236,6,low,M,4,1123
4030,D,Ship,3,4,223,3,low,M,18,3959
4031,C,Ship,3,1,212,2,medium,M,7,5022
4032,C,Ship,4,5,261,2,high,M,49,3045
4033,C,Ship,3,4,212,3,medium,F,3,4811
4034,A,Ship,2,3,274,4,medium,F,10,4798
4035,D,Flight,5,2,215,2,medium,M,46,3942
4036,D,Ship,2,2,188,4,medium,M,39,2424
4037,F,Ship,4,2,233,4,high,F,1,4316
4038,C,Ship,2,2,212,4,medium,F,3,1284
4039,B,Ship,4,4,193,3,medium,M,8,4715
4042,B,Ship,4,4,154,3,low,M,4,5393
4043,F,Ship,2,4,245,2,medium,F,3,5850
4044,C,Ship,5,5,242,4,medium,F,2,5359
4045,D,Flight,3,3,183,3,low,M,4,5322
4046,C,Ship,2,4,152,3,low,M,55,1498
4049,A,Ship,5,4,227,2,medium,M,3,5904
4050,F,Ship,4,4,190,3,low,M,2,4800
4051,F,Ship,4,5,245,5,low,M,8,1841
4052,F,Road,2,4,257,6,low,M,5,3986
4053,D,Flight,3,1,184,2,low,F,31,3191
4057,A,Road,3,5,267,2,high,M,1,4195
4060,D,Ship,6,5,292,4,low,F,10,1969
4061,A,Ship,3,2,261,8,low,F,3,5171
4063,F,Road,3,1,237,4,low,M,33,2782
4065,B,Ship,4,2,252,3,medium,M,2,5769
4066,B,Road,5,3,194,4,low,F,2,5396
4067,F,Ship,3,5,115,2,low,M,10,4200
4068,C,Ship,6,1,123,5,medium,M,5,5323
4069,B,Ship,3,1,215,3,medium,F,2,3873
4070,F,Road,3,5,199,4,low,M,7,4520
4071,A,Ship,3,2,187,3,medium,F,7,5334
4072,A,Ship,3,2,214,2,low,M,26,3503
4073,F,Flight,3,5,202,2,low,F,4,3372
4074,B,Ship,5,3,117,4,low,F,3,5078
4075,F,Ship,4,4,218,2,medium,M,3,5039
4077,F,Ship,6,1,275,4,low,F,5,1228
4080,A,Ship,4,5,272,2,low,F,10,4962
4081,F,Ship,4,3,253,5,low,M,6,1366
4082,A,Ship,5,1,105,6,medium,M,62,1292
4085,B,Flight,5,4,242,3,high,F,2,3564
4086,A,Ship,4,4,224,2,low,F,8,5754
4087,A,Ship,5,1,275,5,low,M,7,1623
4088,F,Ship,4,4,242,6,low,F,9,1192
4089,F,Ship,4,1,178,2,high,M,39,1362
4090,B,Road,5,1,248,2,low,F,9,5881
4092,B,Road,4,4,204,3,low,F,9,4757
4093,D,Ship,4,4,156,3,low,M,20,1523
4095,F,Ship,2,4,268,4,low,M,5,4400
4097,F,Ship,4,5,254,10,high,M,7,5524
4098,C,Ship,6,4,224,4,low,F,6,4493
4099,A,Ship,3,5,205,3,medium,F,9,4565
4100,B,Ship,3,2,274,2,high,M,2,5029
4101,F,Ship,2,5,223,3,medium,M,35,3437
4102,C,Ship,4,2,142,10,high,F,9,4280
4103,A,Ship,3,3,230,3,low,M,4,4018
4104,F,Ship,3,3,235,3,medium,F,10,4186
4105,A,Ship,5,1,222,4,low,M,63,3506
4106,A,Ship,3,3,307,5,low,F,3,1578
4109,F,Ship,4,5,161,3,medium,F,2,5378
4112,F,Ship,6,5,237,5,high,F,63,2573
4113,D,Ship,6,5,290,4,low,M,6,1929
4114,C,Road,4,1,239,3,medium,F,9,4930
4115,F,Road,$7,2,281,4,medium,F,2,1291
4116,F,Ship,3,5,171,2,medium,M,1,4783
4117,F,Ship,3,3,212,2,low,M,2,5125
4118,F,Road,4,4,224,3,low,M,29,3623
4120,F,Ship,3,2,260,3,low,M,9,4591
4123,F,Flight,5,5,140,3,high,F,42,1384
4124,B,Ship,3,1,155,3,medium,F,2,5446
4125,A,Flight,4,4,264,3,high,M,59,2020
4126,B,Ship,4,1,227,2,high,M,60,3080
4127,B,Ship,3,4,234,2,medium,M,52,3543
4128,F,Ship,3,3,152,3,medium,M,5,1385
4129,D,Ship,2,5,282,5,low,M,63,1173
4131,A,Ship,5,4,187,2,medium,F,10,3549
4132,B,Ship,5,2,157,3,low,M,1,1798
4133,D,Ship,4,1,167,4,high,M,7,5264
4136,D,Ship,3,2,201,3,high,M,6,5165
4137,F,Flight,5,3,218,5,low,F,6,1278
4138,C,Ship,4,3,241,2,medium,M,3,4636
4139,C,Flight,4,3,181,3,low,M,4,4399
4141,F,Flight,4,3,261,10,low,F,6,4347
4142,C,Ship,4,3,238,6,low,M,2,1898
4143,C,Road,4,3,175,2,low,M,25,1816
4144,C,Flight,5,4,167,7,medium,F,23,1691
4147,B,Flight,3,2,152,3,medium,F,7,4244
4148,F,Road,3,2,235,2,medium,F,9,5116
4150,A,Ship,6,1,185,3,high,F,8,4806
4152,C,Ship,3,3,154,2,low,F,57,1096
4153,D,Road,4,4,258,7,medium,M,8,5069
4156,B,Ship,3,1,211,3,high,F,7,5178
4157,B,Road,5,3,237,5,medium,F,2,1869
4158,A,Ship,3,5,146,5,high,F,7,4538
4160,B,Road,3,5,251,2,low,F,28,3936
4161,B,Flight,4,4,137,2,medium,M,37,1447
4162,A,Flight,3,5,98,3,medium,F,48,1635
4163,F,Ship,4,2,189,3,medium,M,6,3671
4164,B,Ship,4,3,187,4,high,F,29,3141
4165,F,Ship,4,5,223,3,medium,F,63,2427
4168,C,Ship,4,2,247,2,medium,M,7,4955
4169,D,Road,3,5,263,3,medium,M,4,4081
4170,A,Ship,3,5,135,2,low,F,4,5275
4171,F,Ship,4,3,270,2,high,F,5,5346
4173,F,Ship,2,5,170,8,low,M,14,1396
4174,D,Flight,4,3,190,5,low,F,8,4736
4176,F,Ship,4,2,245,5,medium,M,10,1668
4177,B,Ship,5,4,223,3,medium,M,7,5738
4178,D,Ship,5,5,196,3,medium,M,7,4084
4179,F,Ship,3,5,133,3,medium,F,4,5902
4180,B,Road,4,5,268,3,medium,M,9,5521
4182,D,Ship,2,4,271,8,medium,F,10,4183
4183,C,Ship,5,5,224,3,medium,F,48,2298
4184,D,Ship,3,2,194,3,medium,F,7,4727
4185,A,Flight,3,1,153,3,low,M,9,4404
4186,B,Road,4,2,189,2,medium,M,5,4374
4189,F,Flight,3,3,104,5,medium,F,41,1936
4190,F,Ship,3,5,137,3,high,F,28,1815
4191,F,Road,4,2,209,2,medium,F,9,5131
4192,B,Ship,5,4,239,3,low,F,7,4960
4193,A,Ship,6,4,278,5,low,M,5,1180
4194,D,Ship,2,3,192,3,low,M,4,5524
4195,F,Flight,5,4,143,2,low,F,8,5291
4197,D,Ship,3,1,192,3,medium,M,35,2258
4198,B,Ship,3,1,176,2,medium,F,45,1470
4199,B,Ship,3,3,185,4,low,F,6,4015
4202,C,Ship,3,3,115,6,high,F,6,5636
4204,C,Ship,5,1,161,2,medium,F,10,4108
4205,F,Ship,4,2,208,3,low,M,8,4342
4206,D,Ship,3,1,169,2,medium,F,19,1183
4207,F,Ship,3,1,182,2,low,F,3,5510
4209,A,Ship,4,2,222,2,medium,F,16,2518
4210,F,Ship,3,2,183,5,low,F,2,1158
4212,C,Ship,3,5,246,3,medium,M,1,5650
4214,A,Ship,6,3,215,5,low,M,13,3899
4215,C,Road,5,3,202,2,low,F,9,5645
4216,A,Ship,3,5,261,3,medium,M,15,2989
4217,B,Road,5,2,173,3,low,F,7,1855
4218,C,Flight,6,2,148,4,low,M,56,1511
4219,A,Ship,5,4,199,4,medium,M,2,4902
4224,F,Flight,5,1,279,8,low,F,6,5888
4226,F,Ship,3,3,261,4,medium,F,4,4307
4227,A,Ship,4,4,258,3,high,M,10,4958
4229,C,Flight,4,2,211,2,low,F,39,2520
4230,D,Ship,4,4,140,3,medium,M,11,1911
4231,C,Ship,5,3,169,4,medium,F,37,1290
4232,A,Ship,3,2,153,3,medium,M,6,4056
4233,A,Ship,3,4,187,2,medium,M,4,5139
4234,B,Ship,3,5,155,4,low,M,6,5386
4235,F,Ship,$7,2,282,5,low,M,6,1744
4236,D,Flight,3,2,286,6,high,F,5,5588
4237,D,Ship,4,3,150,2,high,F,8,4965
4239,B,Ship,3,3,179,2,low,F,60,1808
4240,F,Road,2,1,228,2,medium,M,10,4854
4241,F,Ship,3,3,151,3,medium,F,1,5297
4242,B,Ship,3,2,247,2,low,F,2,4677
4243,F,Road,2,4,141,3,medium,F,27,1628
4244,F,Road,3,2,133,5,medium,M,9,5744
4247,F,Ship,5,3,275,5,low,M,7,1349
4248,F,Flight,2,5,166,3,medium,M,3,1832
4249,D,Ship,4,3,227,3,medium,M,10,5782
4250,C,Ship,6,3,155,2,medium,F,1,4182
4251,B,Ship,4,5,135,3,low,M,1,5013
4256,C,Ship,3,1,219,2,medium,F,10,4390
4257,D,Ship,3,5,191,3,medium,M,54,3890
4258,F,Ship,3,5,258,3,low,M,17,3033
4260,F,Ship,$7,3,278,4,low,M,2,1038
4261,F,Ship,4,4,253,2,medium,F,5,5624
4262,A,Ship,4,5,138,3,medium,M,23,1785
4263,F,Ship,3,2,126,5,low,F,6,4372
4265,F,Ship,4,5,219,3,low,F,1,5221
4266,F,Ship,$7,4,259,4,low,M,6,1697
4267,F,Ship,3,1,204,10,medium,M,5,5375
4268,F,Ship,5,2,279,8,low,M,5,4785
4269,B,Road,3,1,236,4,medium,F,10,1551
4271,F,Flight,4,3,158,3,medium,F,57,1911
4272,F,Ship,4,4,146,3,low,M,10,4472
4274,C,Ship,2,5,241,3,medium,F,3,4253
4275,C,Ship,5,5,234,2,medium,M,44,2548
4277,C,Ship,4,4,263,3,medium,F,8,5475
4278,C,Ship,5,1,217,2,medium,F,10,4264
4279,A,Ship,2,3,130,3,low,F,48,1801
4280,D,Flight,3,4,216,3,low,F,3,5817
4281,B,Ship,5,2,208,8,low,M,62,3450
4284,B,Road,5,4,208,8,medium,F,4,5155
4285,D,Road,5,2,268,5,medium,F,5,1876
4286,A,Flight,3,4,229,2,low,M,51,2628
4287,A,Ship,4,5,234,5,low,F,3,1469
4288,F,Ship,4,3,196,2,high,M,10,5709
4289,F,Flight,4,3,243,2,low,F,6,5892
4292,C,Ship,4,1,270,4,medium,F,64,3312
4293,C,Flight,5,4,245,5,medium,F,4,1771
4295,D,Ship,6,1,268,4,medium,M,10,1958
4297,D,Flight,4,1,184,3,low,F,8,4667
4298,F,Ship,3,2,135,2,medium,F,2,1150
4299,F,Ship,4,3,248,5,low,F,7,1789
4300,C,Ship,3,1,245,2,low,F,8,4594
4301,D,Ship,4,5,269,5,low,F,3,1118
4302,C,Flight,4,2,239,5,low,F,10,1429
4303,D,Ship,4,2,225,2,medium,M,7,5241
4304,A,Ship,2,1,211,3,low,M,6,1760
4306,D,Flight,$7,3,295,4,low,F,9,1235
4307,D,Ship,4,2,168,6,medium,F,9,4030
4308,A,Flight,5,4,121,5,high,F,4,4814
4309,D,Ship,3,5,194,3,medium,F,10,2277
4311,F,Ship,3,4,258,3,low,F,55,2777
4312,A,Ship,5,1,236,6,medium,F,4,1705
4313,A,Ship,3,4,260,3,low,F,21,2003
4314,D,Ship,4,3,150,2,low,M,51,1491
4315,A,Ship,2,4,245,2,medium,F,10,5389
4316,C,Road,3,3,274,2,medium,F,59,3436
4319,B,Road,3,2,189,3,medium,M,38,2108
4322,C,Flight,6,3,264,4,medium,F,6,1622
4323,F,Ship,5,2,206,2,medium,F,2,5627
4324,B,Road,5,1,236,2,low,F,2,4987
4325,F,Ship,4,3,201,3,low,F,46,3641
4327,B,Ship,5,5,166,2,high,F,2,4562
4328,D,Ship,3,3,230,3,medium,F,2,4742
4329,F,Ship,4,3,125,3,low,F,10,5883
4330,F,Ship,4,5,208,5,low,F,7,5833
4334,C,Ship,4,3,279,6,medium,M,2,5405
4335,A,Ship,3,2,223,2,low,M,64,3595
4336,F,Ship,4,1,233,4,low,M,2,1809
4337,B,Ship,4,4,209,8,medium,F,46,3345
4338,D,Ship,4,4,222,4,medium,M,6,4733
4339,D,Road,5,5,184,2,medium,M,9,4649
4340,F,Ship,3,2,270,3,low,F,63,2751
4341,C,Ship,3,4,274,3,low,F,7,5036
4343,C,Ship,4,2,246,3,high,M,5,5960
4344,D,Ship,5,5,182,3,medium,F,10,5060
4347,C,Ship,2,3,234,4,low,M,44,3134
4348,F,Ship,4,2,223,3,high,M,5,4282
4349,F,Road,4,2,186,10,low,M,45,3722
4350,F,Ship,4,2,165,3,low,M,7,1702
4351,D,Ship,4,5,249,5,medium,M,3,1530
4352,B,Ship,4,2,258,3,high,M,10,4643
4354,F,Flight,4,5,173,3,medium,F,8,4040
4355,F,Ship,4,1,191,3,low,M,2,5189
4356,F,Road,5,5,272,2,low,F,4,5342
4357,F,Ship,5,1,251,6,low,F,5,1827
4358,A,Road,4,5,259,2,low,M,7,4390
4359,F,Road,3,4,190,4,medium,F,7,5963
4360,A,Ship,3,1,191,3,high,F,60,2069
4362,A,Ship,4,2,239,4,low,F,10,5528
4363,F,Ship,3,4,153,4,low,M,5,5604
4367,B,Road,5,5,168,3,low,M,6,4096
4368,C,Ship,3,4,198,3,low,F,3,5322
4370,B,Ship,5,3,167,3,low,F,51,1573
4371,A,Ship,3,2,250,3,medium,M,6,4636
4372,F,Ship,5,3,231,2,low,M,8,5743
4373,D,Ship,3,3,148,3,low,F,8,5622
4374,C,Ship,3,4,169,4,medium,F,32,1245
4376,F,Ship,3,3,200,3,high,F,2,4777
4380,F,Ship,5,5,257,5,medium,F,6,1101
4382,F,Ship,4,2,211,2,low,F,9,5883
4383,D,Ship,5,4,176,3,medium,M,10,5456
4385,B,Road,3,1,175,2,low,M,42,1668
4386,A,Ship,5,2,238,5,low,F,4,1962
4387,B,Ship,4,4,201,10,medium,M,17,2059
4388,D,Road,3,3,183,2,low,M,6,5015
4389,A,Ship,5,2,241,3,low,F,10,4244
4391,B,Road,4,5,213,3,low,F,7,4490
4393,A,Ship,6,1,278,2,medium,F,12,2112
4394,F,Flight,4,2,273,2,low,F,9,3383
4395,B,Ship,5,1,264,3,low,M,6,2882
4396,D,Ship,3,4,211,3,low,M,56,3654
4398,F,Ship,5,3,137,3,low,M,6,5357
4399,A,Flight,3,4,135,3,low,M,11,1740
4400,C,Ship,$7,1,254,4,low,F,5,1865
4401,B,Ship,3,3,202,4,medium,M,10,5137
4403,B,Ship,4,5,207,2,low,F,3,5270
4404,A,Ship,6,4,292,4,medium,F,1,1372
4405,D,Road,4,2,156,3,medium,M,1,4097
4406,F,Ship,3,3,101,2,medium,M,9,4860
4407,B,Flight,4,3,211,8,medium,F,6,5583
4408,F,Road,3,2,140,3,low,F,42,1465
4409,A,Ship,3,1,148,2,medium,M,5,4082
4410,D,Ship,4,1,263,5,low,M,1,1605
4414,D,Ship,2,3,159,3,medium,F,39,1477
4416,B,Road,3,2,178,2,medium,F,22,1247
4417,F,Ship,3,2,176,3,low,M,51,1297
4418,F,Road,6,3,222,5,high,F,2,4612
4419,F,Flight,3,5,135,3,low,M,3,4938
4420,F,Flight,5,4,182,3,medium,F,11,3545
4422,D,Flight,3,2,135,7,medium,M,8,4901
4424,A,Road,5,3,236,3,medium,M,7,3589
4427,F,Ship,5,2,246,3,medium,F,10,5110
4428,D,Ship,4,5,194,2,low,M,3,4724
4429,C,Road,4,5,244,3,low,F,7,4172
4430,F,Ship,6,1,144,4,low,F,5,5121
4431,B,Ship,4,3,184,3,low,F,5,4712
4435,A,Road,4,2,163,3,low,F,27,1639
4436,C,Ship,3,4,285,6,low,F,27,2249
4438,A,Road,4,4,251,2,low,M,2,4800
4439,D,Ship,4,2,185,2,medium,F,3,5356
4440,A,Ship,5,3,257,5,low,F,3,1262
4443,F,Flight,3,1,214,2,low,F,3,5595
4444,F,Road,$7,3,279,4,medium,M,8,1060
4445,F,Road,2,1,296,5,medium,M,29,1648
4447,D,Ship,4,4,279,5,medium,F,56,2697
4450,D,Road,4,5,240,3,low,F,5,5734
4451,F,Ship,6,3,274,4,low,F,5,1452
4452,D,Ship,4,1,264,3,low,F,39,3719
4454,D,Ship,5,3,186,4,medium,F,11,3676
4455,F,Flight,5,1,266,5,low,F,9,1852
4456,B,Ship,5,3,221,6,medium,F,3,1960
4457,F,Road,3,1,252,2,low,M,9,5050
4459,D,Road,4,4,184,4,medium,M,8,2306
4460,D,Ship,4,2,271,3,medium,M,50,3448
4462,D,Ship,6,1,244,4,low,M,5,1867
4463,B,Ship,6,4,227,5,medium,F,8,4388
4465,F,Road,6,1,306,4,low,M,1,1210
4467,F,Ship,$7,5,267,4,medium,F,10,1067
4468,B,Ship,3,4,151,3,medium,F,3,4938
4469,B,Flight,3,4,273,2,medium,F,39,2651
4470,A,Ship,6,4,172,6,medium,F,10,5554
4471,D,Road,4,1,150,2,low,M,5,4140
4472,C,Road,4,3,256,5,low,F,5,1533
4475,A,Ship,2,2,157,2,medium,M,9,5875
